Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
6.383333	28.210000	12.310000	344.280000	-96.390000	67.230000	6.800000	2.854100	0.000800	
6.391633	23.150000	11.570000	339.630000	-101.910000	69.590000	2.310000	2.857200	0.000800	
6.399933	16.600000	9.100000	329.500000	-105.720000	72.400000	-1.490000	2.845100	0.000400	
6.408333	12.120000	8.490000	325.860000	-111.410000	78.420000	-4.770000	2.834500	0.000000	
6.416633	9.590000	9.140000	327.450000	-118.270000	87.320000	-7.720000	2.840400	0.000000	
6.424933	8.020000	7.550000	325.760000	-120.490000	96.560000	-10.550000	2.846400	0.000000	
6.433333	7.190000	3.460000	318.790000	-115.820000	105.150000	-12.530000	2.859000	0.000200	
6.441633	7.360000	-1.210000	309.700000	-105.820000	113.810000	-12.640000	2.876900	0.000600	
6.449933	7.880000	-2.040000	303.430000	-96.400000	123.050000	-11.000000	2.889700	0.001000	
6.458333	9.160000	0.770000	300.390000	-87.390000	132.370000	-8.280000	2.875000	0.001000	
6.466633	11.270000	4.100000	297.520000	-76.780000	140.350000	-5.860000	2.860300	0.001000	
6.474933	13.900000	5.680000	292.040000	-63.120000	146.310000	-4.240000	2.853200	0.001000	
6.483333	16.850000	5.270000	283.520000	-49.430000	150.150000	-3.090000	2.850400	0.001000	
6.491633	20.850000	6.040000	278.550000	-39.560000	153.530000	-1.460000	2.852800	0.001000	
6.499933	24.900000	8.640000	277.330000	-32.780000	156.800000	0.450000	2.860700	0.001000	
6.508333	27.820000	11.980000	277.130000	-27.440000	159.560000	1.400000	2.868700	0.001000	
6.516633	29.420000	15.070000	276.340000	-23.020000	161.290000	0.790000	2.880600	0.001000	
6.524933	29.100000	16.280000	274.310000	-22.130000	159.110000	-1.210000	2.892700	0.001000	
6.533333	26.420000	15.840000	270.590000	-24.920000	153.590000	-3.880000	2.897300	0.001000	
6.541633	22.310000	14.550000	267.370000	-30.880000	146.440000	-6.860000	2.896100	0.001000	
6.549933	17.650000	13.740000	267.590000	-37.400000	139.040000	-10.120000	2.894800	0.001000	
6.558333	12.650000	13.400000	270.680000	-43.560000	131.660000	-13.420000	2.890200	0.001000	
6.566633	9.870000	12.550000	271.560000	-44.000000	125.680000	-14.670000	2.885700	0.001000	
6.574933	10.130000	10.700000	270.100000	-39.260000	120.820000	-13.710000	2.895200	0.001000	
6.583333	11.630000	8.350000	269.960000	-35.980000	115.240000	-13.010000	2.912600	0.001000	
6.591633	14.490000	7.350000	271.520000	-31.990000	112.250000	-12.210000	2.929900	0.000900	
