Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
2.883333	18.3	43.31	127.1	8.49	7.12	-0.99	2.1475	0.118
2.891633	18.43	42.31	119.67	5.36	4.37	-2.21	2.1169	0.1182
2.900033	17.36	40.64	109.71	2.18	0.52	-3.32	2.084	0.1187
2.908333	17.12	40.08	102.38	0.2	-1.78	-2.53	2.0574	0.1193
2.916633	17.34	39.48	97.26	0.16	-2.53	-0.04	2.042	0.1201
2.925033	17	37.41	91.14	1.6	-2.76	2.65	2.0265	0.1209
2.933333	15.6	33.94	81.54	3.23	-3.48	4.39	2.0268	0.121
2.941633	14.81	32.13	75.19	3.55	-4.01	6.33	2.0301	0.121
2.950033	15.2	31.37	76.96	4.06	-4.03	9.32	2.021	0.1208
2.958333	16.18	30.36	83.13	5.29	-3.73	12.4	1.996	0.1204
2.966633	16.77	28.2	86.44	6.67	-3.22	14.06	1.971	0.12
2.975033	16.88	24.93	86.16	8.02	-2.48	14.17	1.9652	0.1196
2.983333	16.66	21.7	84.9	7.96	-2.14	13.81	1.961	0.1192
2.991633	16.58	19.97	83.19	5.58	-2.23	13.25	1.9433	0.119
3.000033	16.78	20.57	84	1.02	-2.48	12.06	1.9132	0.119
3.008333	16.01	20.46	85.12	-3.12	-3.25	9.27	1.883	0.119
3.016633	14.14	19.27	85.91	-6.72	-4.57	4.85	1.8734	0.1194
3.025033	11.91	17.98	86.75	-11.14	-6.44	-0.09	1.8638	0.1198
3.033333	9.85	17.74	91.09	-16.87	-8.67	-4.64	1.8581	0.12
3.041633	8.47	19.32	100.35	-23.03	-9.96	-7.72	1.8549	0.12
3.050033	8.06	22.79	112.5	-28.89	-9.59	-10.09	1.8525	0.12
3.058333	8.06	27.89	126.32	-34.02	-7.92	-11.91	1.8585	0.1205
3.066633	7.49	33.4	137	-37.91	-5.75	-12.98	1.8645	0.121
3.075033	6.23	38.76	142.56	-40.66	-3.26	-13.02	1.8624	0.1221
3.083333	4.89	42.47	142.91	-43.36	-1.39	-12.19	1.8597	0.1233
3.091633	3.33	44.85	141.36	-45.18	0.01	-10.69	1.851	0.1243
3.100033	1.9	46.73	138.51	-45.89	1.61	-8.83	1.8335	0.1252
3.108333	0.47	48.26	133.54	-46.1	2.84	-8.05	1.816	0.126
3.116633	-0.99	49.16	126.17	-45.79	3.49	-8.35	1.7993	0.1272
3.125033	-1.81	47.39	115.62	-44.02	2.78	-8.57	1.7827	0.1284
3.133333	-1.15	43.3	103.72	-41.45	1.27	-8.46	1.7766	0.1294
3.141633	1.06	38.2	92.22	-38.68	-0.34	-8.27	1.782	0.1302
3.150033	4.3	34.64	82.92	-35	-0.53	-8.03	1.7853	0.1311
3.158333	8.33	32.46	76.2	-29.94	0.64	-7.56	1.7634	0.1319
3.166633	12.45	30.62	72.1	-23.01	2.37	-6.26	1.7416	0.1327
3.175033	16.28	28.22	69.97	-14.49	3.94	-3.81	1.7302	0.1327
3.183333	18.7	24.6	66.77	-5.73	4.32	-1.12	1.7269	0.1323
3.191633	19.43	21.94	64.05	1.73	4.47	0.66	1.7155	0.1318
3.200033	19.3	21.42	63.97	6.92	5.03	1.77	1.6917	0.1314
3.208333	19.08	22.98	67.09	9.39	5.97	2.72	1.6679	0.131
3.216633	18.71	25.59	72.04	9.61	6.73	3.7	1.6617	0.1303
3.225033	17.75	27.62	76.38	9.39	6.94	4.54	1.658	0.1294
3.233333	16.51	29.2	79.41	8.14	6.69	4.99	1.6474	0.128
3.241633	15.09	30.32	80.92	5.86	5.92	5.1	1.6296	0.1261
3.250033	14.61	31.83	83.96	3.83	5.7	5.75	1.6117	0.1241
3.258333	15.28	33.92	88.98	2.14	6.24	7.06	1.6182	0.1224
3.266633	17.2	37.28	94.15	0.09	8.4	8.67	1.6257	0.1207
3.275033	19.47	40.67	97.14	-1.29	11.48	10.3	1.6159	0.1187
3.283333	20.58	42.15	97.17	-1.72	13.63	11.16	1.5925	0.1163
3.291633	20.7	42.92	96.03	-3.38	14.72	10.94	1.5702	0.1139
3.300033	19.92	43.18	93.96	-6.49	14.94	9.68	1.5741	0.1122
3.308333	18.36	43.83	92.24	-11.74	15.65	7.5	1.5781	0.1104
3.316633	15.99	44.89	91.07	-19.16	16.9	4.38	1.5753	0.1088
3.325033	12.83	45.78	91.22	-27.93	17.42	0.18	1.5703	0.1073
3.333333	8.01	44.54	92.53	-36.22	15.47	-5	1.5659	0.1059
3.341633	1.83	41.34	93.14	-43.47	11.58	-10.94	1.565	0.105
3.350033	-3.76	38.33	91.44	-49.24	8.24	-16.53	1.5641	0.1041
3.358333	-8.27	36.11	87.7	-53.62	6.05	-21.52	1.5745	0.104
3.366633	-9.95	35.19	85.38	-57.61	6.44	-24.87	1.587	0.104
3.375033	-8.87	34.75	83.73	-60.61	8.28	-26.69	1.5879	0.1042
3.383333	-6.15	34.61	83.35	-61.5	10.87	-27.27	1.574	0.1046
3.391633	-2.93	35.16	83.99	-59.99	14.83	-26.78	1.5601	0.105
3.400033	0.94	36.05	84.49	-56.71	19.97	-25.45	1.5617	0.1058
3.408333	5.61	35.68	83.55	-53.77	24.44	-24.32	1.5646	0.1066
3.416633	10.67	33.85	83.54	-51.88	27.59	-23.69	1.571	0.1077
3.425033	15.84	32.56	86.72	-49.97	30.58	-22.16	1.5807	0.109
3.433333	19.18	32.51	90.96	-46.23	32.57	-19.87	1.586	0.1103
3.441633	20.76	32.68	94.89	-39.92	33.36	-17.12	1.5777	0.1114
3.450033	22.25	31.18	95.66	-30.77	33.46	-14.07	1.5693	0.1125
3.458333	24.69	28.14	92.71	-19.83	33.49	-10.44	1.5786	0.1138
3.466633	27.05	25.45	88.4	-11.05	33.74	-7.16	1.5997	0.1151
3.475033	28.76	24.67	86.05	-3.27	35.54	-3.53	1.6143	0.1164
3.483333	29.14	25.33	84.37	4.31	38.22	0.7	1.6151	0.1177
3.491633	27.38	24.79	79.22	11.85	39.59	4.45	1.6159	0.1189
3.500033	24.45	22.05	70.64	18.13	39.07	6.69	1.6007	0.1201
3.508333	22.5	19.2	64.67	20.97	37.24	7.24	1.584	0.1213
3.516633	21.03	18.28	63.56	18.98	34.27	6.56	1.5779	0.1222
3.525033	18.81	19.29	65.28	12.69	30.14	4.92	1.5876	0.1226
3.533333	15.44	20.74	66.26	7.12	25	3.79	1.5944	0.1232
3.541633	11.29	22.19	67.1	2.28	19.1	3	1.5919	0.1239
3.550033	7.72	23.36	70.61	-3.39	13.65	1.73	1.5893	0.1246
3.558333	5.78	24.92	78.68	-11.11	9.66	-0.36	1.5938	0.1248
3.566633	5.7	26.3	87.31	-17.8	7.08	-2.31	1.6058	0.1243
3.575033	5.32	26.34	90.92	-21.24	5.38	-3.54	1.6121	0.1236
3.583333	3.73	25.12	89.79	-22.5	4.02	-4.44	1.6061	0.1224
3.591633	0.74	22.79	86.33	-23.7	2.14	-5.89	1.6002	0.1212
3.600033	-2.34	19.38	82.75	-25.42	-0.24	-8.18	1.6027	0.1203
3.608333	-4.88	15.56	79.4	-26.46	-2.47	-10.55	1.6072	0.1195
3.616633	-7.39	12.09	74.9	-25.96	-4.96	-12.33	1.6146	0.1184
3.625033	-9.68	8.81	69.05	-24.33	-7.64	-13.8	1.6261	0.1168
3.633333	-12.55	5.78	64.08	-24.61	-10.56	-16.04	1.6376	0.1152
3.641633	-16.26	3.03	60.59	-27.45	-13.73	-19.27	1.6463	0.1143
3.650033	-18.95	1.77	60.24	-30.25	-15	-21.66	1.6547	0.1134
3.658333	-19.18	1.92	62.7	-31.37	-13.45	-22.56	1.6598	0.113
3.666633	-17.88	2.38	66.01	-31.78	-10.2	-22.85	1.6613	0.113
3.675033	-16.2	2.53	68.59	-32.56	-6.45	-23.24	1.6629	0.113
3.683333	-14.09	2.37	70.25	-33.67	-2.24	-23.57	1.6857	0.1134
3.691633	-11.25	2.2	71.04	-34.28	2.56	-23.06	1.7093	0.1139
3.700033	-7.9	2.19	71.16	-33.97	7.9	-21.42	1.7242	0.1146
3.708333	-3.98	3.71	73.08	-33.6	13.03	-19.74	1.7369	0.1154
3.716633	-0.43	5.69	75.22	-34.83	16.26	-19.6	1.7551	0.1161
3.725033	2.44	7.23	76.28	-37.32	17.65	-20.46	1.7876	0.1165
3.733333	5.1	7.94	76.07	-39.39	18.59	-20.36	1.8201	0.1169
3.741633	7.76	8.09	75.08	-40.79	19.35	-19.09	1.824	0.117
3.750033	11.04	10.61	75.73	-41.82	20.95	-17.28	1.824	0.117
3.758333	14.48	15.46	78.25	-42.89	23.23	-15.51	1.8348	0.117
3.766633	17.35	21.28	80.89	-43.78	25.02	-13.96	1.8648	0.117
3.775033	18.64	24.93	78.96	-43.37	25.57	-11.8	1.8948	0.117
3.783333	18.31	26.59	73.61	-41.58	25.35	-9.07	1.9013	0.1174
3.791633	16.55	28.04	69.89	-38.97	25.18	-6.82	1.9069	0.1178
3.800033	13.79	30.78	69.97	-36.21	24.81	-6.13	1.9273	0.1182
3.808333	10.49	33.13	70.66	-32.14	24.29	-6.09	1.9667	0.1187
3.816633	5.98	31.56	68.57	-26.25	22.55	-6.01	1.9983	0.119
3.825033	0.36	26.26	64.15	-19.49	19.51	-6.32	2.0102	0.119
3.833333	-5.4	19.12	60.05	-13.82	16.29	-7.64	2.0221	0.119
3.841633	-10.34	11.91	58.52	-9.51	14.39	-9.71	2.044	0.1193
3.850033	-14.57	5.39	59.7	-5.94	13.38	-12.31	2.069	0.1197
3.858333	-18.02	-1.13	60.06	-2.87	12.3	-14.95	2.0866	0.12
3.866633	-19.85	-7.34	58.33	0.04	11.38	-16.83	2.0909	0.12
3.875033	-19.4	-11.1	56.1	2.04	10.89	-17.82	2.0953	0.12
3.883333	-16.83	-11.87	54.4	2.76	10.78	-18.2	2.1341	0.1203
3.891633	-13.66	-12.18	55.14	2.95	11.37	-18.62	2.1796	0.1208
3.900033	-10.27	-12.77	57.63	4.34	12.73	-18.37	2.206	0.121
3.908333	-6.4	-11.89	62.72	5.75	14.52	-17.15	2.2084	0.121
3.916633	-1.8	-9.73	69.26	6	16.57	-14.87	2.2108	0.121
3.925033	3.56	-6.51	76.93	4.98	18.91	-11.52	2.2352	0.1218
3.933333	7.42	-4.6	81.81	3.98	20.17	-8.58	2.2615	0.1227
3.941633	8.68	-4.44	85.5	2.59	20.06	-7.06	2.2846	0.1232
3.950033	7.65	-5.7	88.57	2.2	19.88	-6.31	2.3058	0.1236
3.958333	5.94	-5.94	88.95	3.99	20.24	-4.77	2.327	0.124
3.966633	3.71	-4.97	87.03	7.14	20.79	-2.73	2.3712	0.1244
3.975033	0.84	-4.52	84.39	9.49	20.65	-1.96	2.4153	0.1248
3.983333	-2.79	-5.56	80.55	11.68	20	-2.63	2.4457	0.1253
3.991633	-7.12	-7.57	73.38	14.12	18.37	-4.34	2.467	0.1257
4.000033	-10.72	-8.44	67.9	15.21	16.84	-6.4	2.4878	0.1261
4.008333	-13.55	-8.23	64.74	16.01	16.3	-8.53	2.5066	0.1265
4.016633	-15.85	-7.27	63.89	16.12	16.24	-11.12	2.5255	0.127
4.025033	-17.82	-5.78	64.99	14.59	15.81	-14.61	2.5538	0.127
4.033333	-18.86	-3.99	67.24	10.46	15.83	-17.52	2.583	0.127
4.041633	-19.11	-1.89	68.23	7.06	17.54	-18.35	2.5956	0.127
4.050033	-18.49	0.45	68.05	5.8	20.34	-17.22	2.5928	0.127
4.058333	-17.04	2.44	68.9	7.21	24.31	-14.6	2.59	0.127
4.066633	-14.79	3.93	71.1	10.93	29.41	-10.72	2.6092	0.1266
4.075033	-12.32	3.69	75.61	12.21	33.89	-8.29	2.6283	0.1262
4.083333	-9.67	1.75	81.85	10.05	36.94	-7.56	2.6515	0.126
4.091633	-7.48	-0.45	89.77	5.83	38.85	-6.86	2.6773	0.126
4.100033	-6.66	-2.03	99.52	1.98	39.27	-6.5	2.7031	0.126
4.108333	-6.83	-3.82	109.84	-0.5	38.38	-6.71	2.7289	0.1256
4.116633	-7.46	-6.98	118.7	-1.49	37.07	-7.75	2.7547	0.1251
4.125033	-8.59	-11.46	126.05	-1.93	35.74	-9.52	2.7627	0.1247
4.133333	-9.54	-15.43	131.71	-3.11	34.36	-11.54	2.7623	0.1243
4.141633	-9.59	-17.07	134.09	-1.86	33.77	-11.29	2.7718	0.1242
4.150033	-8.89	-16.55	135.29	2.61	34.42	-8.58	2.7965	0.1245
4.158333	-6.99	-15.46	137.63	9.79	36.51	-4.9	2.8211	0.1249
4.166633	-3.62	-14.59	140.85	18.75	39.73	-1.15	2.8357	0.125
4.175033	0.37	-14.22	142.98	25.34	42.1	1.52	2.8471	0.125
4.183333	4.4	-13.13	145.93	28.06	43.33	3.47	2.8584	0.1254
4.191633	8.33	-10.52	150.36	28.11	44.9	5.3	2.8697	0.1262
4.200033	11.43	-7.48	156.83	28.08	48.06	7.21	2.8807	0.127
4.208333	13.53	-5.23	165.02	28.08	52.13	8.59	2.8899	0.1274
4.216633	14.91	-5.28	172.06	26.32	54.79	7.94	2.899	0.1278
4.225033	15.72	-7.46	175.64	21.93	55.57	5.08	2.9136	0.1285
4.233333	15.48	-10.35	178.01	16.62	56.12	1.55	2.9324	0.1294
4.241633	14.46	-12.41	183.02	13.98	58.7	-0.81	2.9457	0.13
4.250033	13.31	-13.34	189.73	13.97	62.87	-1.98	2.9445	0.13
4.258333	13.29	-13.42	195.82	15.25	66.35	-2.55	2.9433	0.13
4.266633	14.51	-13.28	200.76	16.87	67.98	-2.99	2.9541	0.1297
4.275033	15.13	-12.86	204.44	16.69	68.76	-3.76	2.9687	0.1293
4.283333	14.7	-10.6	207.61	15.24	70.59	-3.76	2.9834	0.1289
4.291633	14.44	-6.88	211.44	15.13	73.17	-2.44	2.9985	0.1285
4.300033	15.47	-3.21	214.55	16.14	74.85	-1.01	3.0136	0.1281
4.308333	17.8	0.03	215.98	17.55	75.22	0.1	3.0168	0.1272
4.316633	20.03	2.71	214.88	17.9	75.11	0.87	3.0177	0.1263
4.325033	21.01	4.32	212.92	17.3	75.33	1.28	3.0075	0.1257
4.333333	20.93	5.15	211.76	15.56	75.96	0.99	2.992	0.1253
4.341633	21.59	5.87	212.33	15.16	76.74	0.87	2.9783	0.1249
4.350033	23.39	6.59	214.26	16.64	77.39	1.23	2.9737	0.124
4.358333	25.19	7.66	214.95	17.63	77.48	1.96	2.9691	0.1232
4.366633	26.41	9.27	213.84	16.91	77.14	2.8	2.9837	0.1221
4.375033	25.91	11.47	210.32	12.25	76.45	2.18	3.0043	0.1209
4.383333	24.2	14.11	206	4.65	75.06	-0.19	3.0158	0.1199
4.391633	21.87	17.18	201.98	-4.39	73.48	-3.29	2.9983	0.1195
4.400033	20.04	20.34	198.95	-11.58	72.71	-4.53	2.9808	0.1191
4.408333	18.47	23.32	195.63	-17.3	72.37	-4.31	2.9777	0.1187
4.416633	16.29	25.06	188.57	-23.96	70.93	-5.29	2.9773	0.1183
4.425033	13.38	25.62	179.16	-31.79	69.12	-7.91	2.9766	0.1179
4.433333	9.26	25.25	168.6	-40.14	67.16	-11.35	2.9752	0.1174
4.441633	4.51	24.22	159.57	-45.5	65.28	-12.81	2.9774	0.117
4.450033	-0.28	22.47	152.22	-47.42	63.58	-12.26	2.9984	0.117
4.458333	-4.63	19.85	145.25	-47.42	61.99	-11.52	3.0194	0.117
4.466633	-9.8	16.4	136.32	-48.63	59.44	-12.82	3.0309	0.117
4.475033	-13.97	14.1	126.57	-51.14	56.28	-14.55	3.0281	0.117
4.483333	-15.63	14.7	120.07	-52.81	54.27	-13.73	3.0237	0.117
4.491633	-15.7	17.1	117.19	-53.39	53.12	-11.08	3.0142	0.117
4.500033	-15.73	18.7	117.59	-53	51.9	-8.99	3.0047	0.117
4.508333	-14.96	19.14	119.53	-52.63	50.28	-8.68	2.9819	0.117
4.516633	-12.65	19.7	120.35	-51.49	48.49	-8.71	2.954	0.117
4.525033	-9.61	20.85	119.57	-49.33	46.19	-8.01	2.9386	0.117
4.533333	-5.71	23.18	117.99	-46.65	43.53	-6.91	2.9497	0.117
4.541633	-2.41	25.74	116.38	-43.7	40.73	-7.07	2.9608	0.117
4.550033	-0.36	27.84	114.62	-40.28	37.79	-8.91	2.9413	0.1173
4.558333	1.11	28.21	111.96	-35.11	34.62	-10.36	2.9143	0.1177
4.566633	3.97	28.86	107.53	-28.52	31.86	-9.67	2.892	0.1183
4.575033	6.7	29.71	102.09	-22.87	29.42	-8.45	2.8769	0.1191
4.583333	7.19	29.49	98.83	-20.49	26.86	-8.94	2.8618	0.1199
4.591633	5.67	28.17	98.55	-20.76	24.28	-10.93	2.8361	0.1204
4.600033	4.03	26.39	100.91	-19.84	22.18	-12.1	2.8089	0.1208
4.608333	2.09	23.3	104.72	-16.98	20.36	-11.92	2.786	0.1215
4.616633	-0.24	18.3	107.77	-14.82	17.88	-11.39	2.766	0.1223
4.625033	-2.73	13.49	109.34	-16.13	14.72	-12.31	2.7406	0.123
4.633333	-5.59	9.27	110.45	-20.44	11.12	-14.68	2.6933	0.123
4.641633	-7.95	5.87	112.8	-23.6	7.61	-16.45	2.6461	0.123
4.650033	-8.81	3.35	115.9	-24.07	4.24	-16.54	2.6194	0.1236
4.658333	-8	1.82	116.66	-22.56	0.86	-15.24	2.6023	0.1244
4.666633	-7.37	0.22	113.7	-22.37	-3.21	-14.46	2.5862	0.1248
4.675033	-6.94	-1.39	107.84	-24.06	-7.53	-14.51	2.5727	0.124
4.683333	-6.67	-2.33	102.77	-25.97	-10.4	-14.89	2.5592	0.1232
4.691633	-6.59	-2.4	99.54	-26.75	-11.53	-15.12	2.5199	0.1224
4.700033	-7.14	-2.81	97.16	-26.04	-12.7	-15.03	2.4724	0.1215
4.708333	-7.68	-3.74	93.16	-25.6	-14.37	-15.11	2.4433	0.1208
4.716633	-8.08	-4.66	88.43	-25.25	-15.82	-15.4	2.4468	0.1204
4.725033	-8.87	-5.3	87.06	-24.85	-16.14	-16.2	2.4467	0.12
4.733333	-10.09	-5.78	89.55	-24.59	-15.47	-17.47	2.405	0.1196
4.741633	-10.96	-5.93	92.74	-24.7	-14.97	-18.4	2.3633	0.1192
4.750033	-11.44	-5.86	95.15	-24.19	-15.41	-18.47	2.3302	0.1186
4.758333	-11.77	-5.87	97.25	-23.67	-15.98	-18.31	2.3078	0.1177
4.766633	-11.35	-4.95	99.24	-24.34	-14.85	-18.45	2.2866	0.1169
4.775033	-10.4	-3.24	101.33	-25.53	-12.15	-18.78	2.2716	0.116
4.783333	-9.66	-1.71	103.39	-25.22	-8.98	-18.92	2.2566	0.1152
4.791633	-9.24	-0.98	104.1	-23.96	-6.29	-18.84	2.2352	0.1144
4.800033	-8.63	-0.6	101.94	-25.29	-4.61	-19.17	2.2118	0.1136
4.808333	-8.59	-0.78	99.25	-28.42	-3.21	-20.42	2.1917	0.1128
4.816633	-9.59	-1.46	96.48	-31.89	-1.97	-22.38	2.1819	0.1119
4.825033	-12.28	-2.1	94.11	-32.17	-1.37	-23.96	2.1711	0.1109
4.833333	-16.22	-2.6	92.03	-29.49	-1.53	-24.95	2.1476	0.1102
4.841633	-19.44	-3.05	90.21	-26.76	-1.87	-25.48	2.124	0.1095
4.850033	-21.31	-3	87.88	-26.16	-2.02	-25.88	2.1071	0.1091
4.858333	-21.73	-2.39	84.36	-27.77	-2.02	-25.97	2.1043	0.1096
4.866633	-21.19	-1.61	80.82	-28.26	-1.34	-25.11	2.1016	0.11
4.875033	-19.88	-0.62	77.84	-27.05	-0.08	-23.43	2.0994	0.11
4.883333	-17.67	0.52	76.05	-24.57	1.45	-21.4	2.0971	0.11
4.891633	-13.58	1.69	74.49	-23.89	3.04	-19.5	2.0905	0.1102
4.900033	-9.2	2.79	73.72	-24.85	4.38	-17.78	2.0798	0.1107
4.908333	-6.54	4	73.67	-25.29	4.99	-16.25	2.0609	0.1114
4.916633	-5.07	5.57	73.81	-25.55	4.91	-14.89	2.0271	0.1126
4.925033	-4.27	7.69	74.32	-25.64	4.32	-13.84	1.9934	0.1138
4.933333	-4.28	10.24	75.99	-25.21	3.3	-13.2	1.9849	0.1147
4.941633	-4.58	12.67	78.99	-23.82	2.09	-12.84	1.9811	0.1155
4.950033	-4.83	14.88	82.31	-22.39	0.88	-12.51	1.9741	0.1165
4.958333	-4.84	17.83	86.16	-21.45	-0.09	-12.03	1.963	0.1177
4.966633	-3.17	22.54	90.07	-21.19	-0.38	-11.18	1.9519	0.1189
4.975033	0.41	29.04	93.95	-21.57	0.03	-9.94	1.9334	0.1198
4.983333	5.34	34.52	93.68	-22.75	0.56	-8.97	1.9142	0.1206
4.991633	10.94	38.68	89.94	-24.32	1.13	-8.25	1.9052	0.1214
5.000033	16.51	42.27	84.95	-25.49	2.36	-7.45	1.9056	0.1222
5.008333	21.6	45.97	78.38	-27.12	4.26	-6.5	1.906	0.123
5.016633	26.14	49.88	70.47	-29.4	6.74	-5.45	1.8805	0.1239
5.025033	29.52	53.41	64.78	-33.17	8.65	-4.9	1.8551	0.1249
5.033333	31.57	55.67	61.16	-37.95	9.76	-5.01	1.8364	0.1259
5.041633	32.52	55.86	56.74	-42.66	10.01	-5.76	1.819	0.127
5.050033	32.45	56.47	55.94	-46.73	9.95	-6.51	1.8023	0.128
5.058333	31.58	57.55	58.97	-50.02	9.9	-7.2	1.793	0.128
5.066633	30.9	58.47	63.97	-53.11	9.73	-8.09	1.7837	0.128
5.075033	30.57	59.09	70.51	-56.15	9.33	-9.26	1.7505	0.1284
5.083333	29.61	58.09	75.04	-57.63	8.56	-10.24	1.7152	0.1288
5.091633	28.45	55.12	73.84	-56.23	8.32	-10.61	1.6925	0.1288
5.100033	26.81	50.53	67.58	-52.55	8.29	-11.09	1.6888	0.1284
5.108333	24.16	45.56	59.86	-48.35	8.18	-12.48	1.685	0.128
5.116633	20.54	40.3	51.02	-43.75	8.02	-14.69	1.6723	0.1272
5.125033	16.46	35.01	41.86	-39.3	8.05	-16.74	1.6596	0.1264
5.133333	11.61	29.57	32.05	-35.19	7.77	-18.73	1.6422	0.1258
5.141633	6.98	23.83	23.82	-30.6	7.67	-20.08	1.6197	0.1254
5.150033	4.35	18.94	22.16	-26.25	8.32	-20.77	1.5987	0.1249
5.158333	3.32	15.7	26.45	-22.7	9.68	-20.88	1.5947	0.1233
5.166633	3.54	14.94	35.08	-20.16	11.98	-19.82	1.5907	0.1217
5.175033	5.32	16.25	47.3	-17.96	15.57	-16.81	1.5861	0.1205
5.183333	8.12	17.01	58.85	-14.36	19.72	-12.44	1.5811	0.1196
5.191633	11.16	16.57	68.12	-8.73	23.77	-7.81	1.575	0.1185
5.200033	14.47	16.48	77.46	-2.87	27.87	-3.2	1.5674	0.1173
5.208333	17.14	18.56	87.13	0.39	31.68	0.5	1.5599	0.1161
5.216633	18.38	22.95	95.37	0.43	34.84	2.86	1.5638	0.1156
5.225033	18.22	26.34	101.76	0.78	36	4.84	1.5692	0.1152
5.233333	17.26	27.45	107.19	2.41	35.18	6.59	1.5695	0.1148
5.241633	15.91	27	109.13	4.41	33.79	7.33	1.5644	0.1144
5.250033	14.97	28.18	109.77	4.33	33.62	6.92	1.5592	0.114
5.258333	14.49	31.35	109.82	1.94	34.69	5.47	1.5746	0.1144
5.266633	14.48	35.4	110.34	-1.06	35.28	4.42	1.5908	0.1148
5.275033	14.89	38.65	108.81	-2.72	35.26	4.07	1.5898	0.1152
5.283333	15.66	40.07	104.92	-1.61	34.71	4.52	1.5751	0.1156
5.291633	17.15	41.81	99.61	-0.32	35.05	4.88	1.5612	0.116
5.300033	19.26	44.02	92.9	1.01	36.33	5.07	1.5651	0.1169
5.308333	20.86	46.14	87.18	3	37.07	5.61	1.5691	0.1178
5.316633	21.63	47.6	84.42	6.39	36.18	7.11	1.585	0.1183
5.325033	21.29	47.79	83.59	9.43	33.06	9.1	1.6047	0.1187
5.333333	19.72	46.15	81.13	11.95	29.19	10.36	1.6198	0.119
5.341633	17.52	43.8	78.31	13.66	24.94	10.79	1.6019	0.119
5.350033	15.47	43.2	77.09	12.84	20.72	10.22	1.5839	0.119
5.358333	13.59	44.69	77.56	9.04	16.49	8.61	1.5901	0.1193
5.366633	11.1	44.71	78.81	5.56	12.12	6.81	1.6009	0.1198
5.375033	8.66	42.73	80.92	2.98	7.71	5.2	1.607	0.12
5.383333	7.02	40.07	83.6	-0.38	3.22	3.15	1.607	0.12
5.391633	7.15	38.52	87.5	-4.3	-0.71	0.54	1.607	0.12
5.400033	9.1	38.2	92.79	-8.46	-3.96	-2.56	1.6177	0.1196
5.408333	9.97	37.61	97.36	-11.79	-6.35	-5.13	1.6294	0.1192
5.416633	9.01	35.32	99.6	-13.96	-8.37	-7.07	1.6424	0.1184
5.425033	7.52	31.17	99.79	-14.09	-9.85	-8.43	1.6567	0.1172
5.433333	7.25	28.6	99.04	-14.86	-10.54	-10.03	1.671	0.116
5.441633	7.93	27.65	97.36	-16.75	-10.52	-11.98	1.6693	0.1152
5.450033	7.38	26.02	94.73	-18.92	-10.11	-13.74	1.6677	0.1143
5.458333	4.92	22.48	91.41	-19.83	-9.29	-14.75	1.6725	0.1133
5.466633	0.41	17.93	88.58	-19.61	-8.37	-15.74	1.6817	0.112
5.475033	-3.83	12.96	87.38	-19.08	-7.99	-17.83	1.6953	0.1109
5.483333	-7.08	8.33	86.05	-17.79	-7.7	-20.05	1.727	0.1105
5.491633	-9.95	4.9	82.71	-16.21	-7.24	-21.45	1.7587	0.1101
5.500033	-13.31	2.78	77.15	-14.93	-6.74	-22.01	1.7636	0.1096
5.508333	-16.88	1.22	69.85	-13.17	-5.59	-22.08	1.7618	0.1092
5.516633	-19.27	1.11	61.17	-10.06	-3.36	-21.62	1.772	0.109
5.525033	-20.99	2.29	51.95	-7.35	-1.17	-21.11	1.7932	0.109
5.533333	-22.25	3.79	41.57	-6.08	0.53	-20.13	1.8145	0.109
5.541633	-22.67	5.6	30.12	-5.72	2.36	-18.2	1.839	0.1086
5.550033	-21.61	7.75	20.87	-4.67	6.05	-15.14	1.864	0.1082
5.558333	-19.76	9.53	15.42	-3.33	11.19	-11.85	1.8925	0.1085
5.566633	-18.4	10.19	12.92	-2.67	15.44	-10.08	1.9233	0.1093
5.575033	-18.05	10.37	12.58	-3.67	17.18	-10.27	1.9514	0.1101
5.583333	-18.06	10.35	14.03	-6.18	16.95	-11.52	1.9685	0.1105
5.591633	-16.22	10.65	15.65	-7.84	17.39	-11.15	1.9855	0.1109
5.600033	-12.2	11.37	16.88	-7.47	19.27	-8.83	2.0196	0.1116
5.608333	-7	11.9	18.65	-4.71	21.81	-6.35	2.0617	0.1124
5.616633	-2.2	11.31	19.86	-1.35	22.77	-5.32	2.0972	0.1132
5.625033	1.6	9.92	19.26	0.76	21.77	-5.47	2.1159	0.114
5.633333	5.32	8.72	16.87	1.33	20.89	-4.87	2.1345	0.1148
5.641633	9.48	7.93	13.32	0.91	21.2	-2.76	2.1485	0.1157
5.650033	12.61	6.09	11.41	0.5	21.85	-0.62	2.161	0.1166
5.658333	13.01	2.8	11.9	-0.51	21.3	-0.67	2.182	0.1175
5.666633	11.7	-0.12	12.33	-2.03	20.3	-2.18	2.2085	0.1183
5.675033	9.81	-1.39	10.18	-4.86	19.44	-3.3	2.2355	0.119
5.683333	7.38	-1.36	5.71	-9.21	18.74	-3.7	2.2668	0.1195
5.691633	4.1	-2.79	3.78	-12.85	18.29	-4.34	2.298	0.1199
5.700033	0.37	-5.92	5.19	-14.54	18.35	-5.41	2.3407	0.12
5.708333	-2.37	-8.17	10.06	-15.33	17.8	-6.63	2.3887	0.12
5.716633	-2.85	-7.44	15.99	-16.74	16.54	-7.32	2.4326	0.1201
5.725033	-1.27	-4.1	22.1	-18.25	15.38	-7.18	2.4551	0.121
