Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
4.525033	30.13	17.29	264.23	8.15	84.1	22.55	3.154	0.1349
4.533333	29.54	17.97	264.06	8.25	82.25	22.54	3.1406	0.1337
4.541733	29.27	17.92	265.43	8.72	78.83	23.26	3.1383	0.1359
4.550033	29.35	17.58	268.24	10.78	74.61	24.92	3.1503	0.1423
4.558333	28.66	17.22	270.74	11.45	69.9	25.65	3.1534	0.1497
4.566733	27.11	16.46	272.82	10.24	64.55	25.2	3.1336	0.1592
4.575033	25.09	14.68	275.5	7.82	58.46	24.12	3.1138	0.1687
4.583333	23.2	11.96	280.1	5.76	51.84	23.41	3.1112	0.1786
4.591733	22	9.82	286.44	4.2	45.77	23.26	3.1141	0.1886
4.600033	21.47	8.88	293.07	3.39	41.14	23.34	3.12	0.1979
4.608333	21.08	8.85	298.97	2.75	38.25	23.19	3.1311	0.2058
4.616733	20.11	8.94	302.96	0.26	36.68	22	3.1422	0.2137
4.625033	18.54	9.01	305.08	-4.46	36.22	19.7	3.1419	0.2136
4.633333	18.57	9.77	306.82	-8.15	38.66	17.85	3.1394	0.2119
4.641733	20.45	11.94	308.33	-9.97	44.44	16.86	3.1321	0.2054
4.650033	22.15	14.27	306.12	-12.62	50.86	14.97	3.1186	0.1927
4.658333	22.44	15	298.64	-16.99	56.3	11.3	3.1051	0.18
4.666733	21.18	13.85	285.8	-23.08	60.63	5.79	3.1244	0.1679
4.675033	19.68	11.33	271.21	-28.91	63.28	-0.39	3.1467	0.1559
4.683333	18.62	7.78	256.15	-33.71	63.91	-6.66	3.1481	0.1505
4.691733	18.81	4.37	244.07	-36.73	64.12	-11.49	3.1431	0.1473
4.700033	18.28	0.96	234.14	-40.74	62.56	-15.97	3.138	0.144
4.708333	16.71	-2.32	225.9	-46.38	59.17	-20.48	3.1519	0.1482
4.716733	15.6	-3.65	221.45	-52.44	56.98	-24.23	3.1658	0.1523
4.725033	15.65	-2.69	221.9	-57.94	56.82	-26.61	3.1594	0.1584
4.733333	18.43	-0.58	227.12	-59.28	57.83	-26.45	3.1492	0.1648
4.741733	23.17	2.45	234.56	-57.83	60.29	-24.43	3.1446	0.1709
4.750033	28.53	6.96	244.06	-53.88	64.31	-20.45	3.1627	0.1756
4.758333	32.44	12.32	252.06	-48.45	68.42	-15.94	3.1793	0.18
4.766733	34.76	18.3	257.91	-41.69	72.3	-11.17	3.1623	0.1796
4.775033	36.73	23.45	261.7	-36.2	73.78	-7.58	3.1452	0.1792
4.783333	38.86	27.16	264.82	-30.49	72.51	-4.22	3.1298	0.1778
4.791733	41.33	29.48	266.54	-23.86	69.42	-0.55	3.1159	0.1754
4.800033	42.76	31.55	266.47	-19.35	65.93	2.61	3.102	0.173
4.808333	43.02	33.4	264.78	-17.1	62.05	5.17	3.1203	0.1713
4.816733	42.2	34.74	263.54	-18.36	57.74	5.97	3.1387	0.1697
4.825033	41.51	35.05	262.88	-22.88	52.88	4.93	3.1415	0.168
4.833333	41.25	34.23	259.81	-30.91	47.79	1.97	3.1339	0.1665
4.841733	40.42	33.53	253.2	-39.62	44.69	-1.25	3.1264	0.1649
4.850033	39.29	32.93	244.82	-47.6	43.59	-3.97	3.1189	0.1636
4.858333	38.03	32.37	238.06	-53.65	43.6	-5.58	3.1114	0.1624
4.866733	36.47	31.85	233.44	-58.3	44.12	-6.48	3.1102	0.162
4.875033	33.34	31.62	230.41	-63.44	44.38	-7.9	3.1119	0.162
4.883333	29.48	31.51	226.93	-68.15	44.03	-9.22	3.1222	0.1623
4.891733	26.04	30.61	223.8	-71.3	43.26	-10.23	3.1453	0.1631
4.900033	23.97	28.04	224.89	-71.39	41.96	-10.67	3.1685	0.1638
4.908333	23.11	24.13	231.28	-68.57	40.03	-10.51	3.1667	0.165
4.916733	22.44	21.98	237.46	-67.2	37.91	-10.59	3.157	0.1663
4.925033	21.58	21.66	240.78	-69.34	35.59	-12.05	3.1516	0.1676
4.933333	20.09	22.21	241.23	-73.17	33.01	-14.43	3.1508	0.1688
4.941733	19.01	22.61	239.15	-75.25	30.91	-16.03	3.1506	0.17
4.950033	18.73	22.53	234.67	-75.06	29.49	-16.54	3.1581	0.1704
4.958333	17.76	21.52	227.06	-74.33	28.47	-16.77	3.1657	0.1708
4.966733	14.87	20.58	215.44	-74.3	27.64	-16.92	3.1709	0.1708
4.975033	11.27	20.32	200.88	-73.85	27.6	-16.43	3.1742	0.1704
4.983333	8.3	18.18	187.53	-69.53	28.3	-14.94	3.1722	0.1699
4.991733	5.75	14.49	175.98	-62.22	29.81	-12.6	3.1425	0.1695
5.000033	3.38	11.31	168.15	-56.6	32.43	-10.41	3.1127	0.1691
5.008333	1.53	9.39	164.07	-54.09	36.19	-8.73	3.1143	0.1685
5.016733	-0.12	6.24	159.91	-54.29	37.49	-8.78	3.1334	0.1676
5.025033	-1.27	3.07	155.47	-56.58	36.28	-10.03	3.1508	0.1669
5.033333	-1.15	2.27	154.04	-58.53	35.07	-10.62	3.1627	0.1665
5.041733	-0.35	4.8	157.47	-59.08	35.15	-9.68	3.1745	0.166
5.050033	0.49	10.08	165.25	-58.81	36.12	-7.57	3.1766	0.1652
5.058333	0.98	15.66	173.87	-59.28	36.26	-5.6	3.1783	0.1644
5.066733	1.79	20.42	181.45	-57.67	35.37	-3.23	3.1617	0.1638
5.075033	3.18	23.59	187.19	-52.75	33.13	-0.21	3.1307	0.1634
5.083333	5.74	27.21	194.16	-43.68	32.92	5.04	3.1015	0.1629
5.091733	9.5	31.83	201.36	-31.47	35.31	12.14	3.1138	0.1613
5.100033	13.65	36.38	201.75	-21.76	39.08	17.92	3.1261	0.1598
5.108333	17.62	39.02	192.74	-16.48	42.27	20.92	3.1404	0.1581
5.116733	20.62	39.57	181.01	-13.14	43.71	21.87	3.1567	0.1563
5.125033	23.08	40.09	170.69	-8.84	44.79	22.34	3.1626	0.1546
5.133333	25.35	40.42	161.78	-4.55	45.38	22.17	3.1359	0.1529
5.141733	27.89	40.98	155.04	-3.57	45.57	20.79	3.1093	0.1513
5.150033	30.47	42.46	151.21	-7.03	45.62	17.95	3.1153	0.1503
5.158333	32.45	44.91	149.82	-12.63	45.62	14.39	3.1276	0.1495
5.166733	33.84	47.02	154.44	-17.07	44.33	11.49	3.1396	0.149
5.175033	34.42	47.78	164.83	-19.98	41.77	8.89	3.1509	0.149
5.183333	34.72	45.93	174.03	-23.19	39.24	5.45	3.1621	0.149
5.191733	34.85	41.76	180.25	-27.04	37.02	1.27	3.1404	0.1486
5.200033	34.11	37.29	179.39	-29.77	35.66	-1.76	3.1158	0.1482
5.208333	31.81	32.85	171.44	-29.3	35.39	-3.31	3.114	0.148
5.216733	28.42	29.25	160.95	-28.15	35.59	-4.64	3.1464	0.148
5.225033	24.88	26.55	152.58	-29.3	35.37	-6.9	3.1719	0.148
5.233333	21.12	24.14	145.7	-32.24	34.64	-9.85	3.1457	0.148
5.241733	16.86	20.67	137.45	-34.93	33.24	-12.17	3.1195	0.148
5.250033	12.39	17.66	128.22	-37.9	31.13	-13.35	3.1128	0.1485
5.258333	9.2	16.83	118.73	-40.71	29.52	-13.03	3.119	0.1493
5.266733	8.3	17.28	113.18	-43.89	28.59	-12.67	3.1257	0.1503
5.275033	9.39	18.77	113.8	-48.23	27.87	-12.77	3.1345	0.1519
5.283333	11.71	20.3	118.15	-51.96	27.55	-12.55	3.1432	0.1535
5.291733	14.95	21.33	123.19	-53.41	28.03	-11.18	3.1539	0.1553
5.300033	18.32	21.28	128	-53.45	28.37	-9.79	3.1654	0.1571
5.308333	22.3	22.49	135.68	-54.5	28.68	-9.36	3.1716	0.159
5.316733	26.39	25.36	144.57	-55.56	30.09	-8.9	3.1728	0.161
5.325033	28.84	28.21	153.36	-56.52	32.03	-8.36	3.174	0.163
5.333333	29.07	30.03	162.28	-57.65	33.83	-8.11	3.1636	0.1642
5.341733	28.61	30.21	172.45	-58.38	35.07	-8.76	3.1532	0.1655
5.350033	27.74	28.97	181.81	-57.96	36.16	-9.83	3.1407	0.1665
5.358333	25.45	26.59	187.34	-56.91	36.82	-11.42	3.1268	0.1673
5.366733	22.19	24.38	189.31	-55.21	37.9	-12.68	3.1142	0.168
5.375033	18.14	22.46	188	-52.9	39.48	-13.6	3.1171	0.1684
5.383333	14.8	21.02	186.47	-51.15	40.86	-15	3.1201	0.1689
5.391733	12.51	19.78	185.83	-50.64	41.31	-17.56	3.1199	0.1687
5.400033	11.22	17.15	187.49	-49.03	41.67	-20.04	3.1183	0.1683
5.408333	9.69	13.96	188.05	-46.07	42.83	-21.36	3.1182	0.1681
5.416733	7.89	10.88	187.08	-42.64	43.73	-21.77	3.1256	0.1691
5.425033	6.77	8.33	187.11	-39.13	43.5	-21.51	3.133	0.17
5.433333	6.81	6.2	189.55	-35.3	42.29	-20.54	3.1338	0.1704
5.441733	8.55	5.47	194.44	-30.83	42.61	-18.56	3.1346	0.1708
5.450033	11.03	5.57	200.39	-25.52	44.16	-15.71	3.1285	0.1712
5.458333	13.88	5.55	207.29	-18.83	46.71	-11.52	3.115	0.1716
5.466733	16.76	6.32	213.39	-12.68	49.34	-6.77	3.1015	0.172
5.475033	19.69	7.89	218.69	-7.16	51.94	-1.56	3.1014	0.1724
5.483333	23.33	9.81	223.99	-3.47	53.13	1.88	3.1018	0.1728
5.491733	27.73	11.37	229.77	-0.68	54.06	3.84	3.1016	0.173
5.500033	33	14.02	236.79	0.61	56.38	5.08	3.1008	0.173
5.508333	38.48	17.48	245.21	-0.2	58.42	5.69	3.1	0.173
5.516733	44	21.22	254.59	-2.58	60.07	5.76	3.1009	0.1726
5.525033	48.95	22.69	262.01	-3.07	61.38	5.75	3.1017	0.1722
5.533333	53.62	22.64	267.56	-2.09	62.51	5.3	3.102	0.1712
5.541733	56.05	22.08	270.43	-2.28	61.61	3.51	3.102	0.17
5.550033	54.91	21.18	269.96	-2.62	60.35	2.49	3.1026	0.1692
5.558333	51.4	20.44	268.75	-3.69	59.63	2.12	3.1081	0.1709
5.566733	46.95	19.07	269.31	-5.63	58.91	1.44	3.1135	0.1725
5.575033	41.46	16.17	271.07	-7.99	57.26	0.1	3.1339	0.1771
5.583333	34.59	10.57	270.52	-8.26	54.71	-0.62	3.1603	0.1828
5.591733	27.33	5.8	270.69	-10.43	51.44	-1.6	3.1754	0.1897
5.600033	20.87	3.76	273.72	-14.76	48.09	-2.95	3.1762	0.198
5.608333	18.25	5.18	282.34	-18.77	47.24	-3.77	3.1763	0.2063
5.616733	19.76	9.29	296.32	-21.79	49.4	-3.9	3.1576	0.2134
5.625033	20.91	12.75	309.09	-26.19	51.7	-4.91	3.139	0.2206
5.633333	20.15	14.9	317.36	-31.23	53.05	-6.62	3.14	0.2257
5.641733	18.45	17.46	323.56	-35.86	54.5	-8	3.1591	0.2291
5.650033	16.91	23.2	333.13	-42.36	56.75	-9.73	3.1736	0.232
5.658333	15.44	31.09	345.44	-50.11	59.39	-11.85	3.1533	0.2316
5.666733	12.59	35.21	355.81	-56.38	60.12	-14.41	3.1331	0.2312
5.675033	7.23	33.82	362.29	-60.95	58.33	-17.31	3.1282	0.2288
5.683333	1.61	30.16	366.37	-65.77	55.29	-19.83	3.1337	0.225
5.691733	-0.84	27.32	372.11	-68.14	53.03	-20.21	3.1416	0.221
5.700033	-0.63	24.99	378.36	-67.77	51.74	-18.8	3.1596	0.2162
5.708333	0.83	21.25	381.8	-65.6	50.52	-17.05	3.1776	0.2114
5.716733	2.91	15	380.9	-62.41	48.64	-15.67	3.1526	0.2068
5.725033	5.18	7.29	375.32	-59.33	45.18	-14.54	3.1238	0.2022
5.733333	7.9	2.13	367.59	-58.83	41.77	-13.49	3.1249	0.1973
5.741733	12.12	1.28	359.81	-60.82	40.64	-12.28	3.1534	0.1922
5.750033	16.76	3.04	352.44	-62.82	42.26	-11.22	3.182	0.187
5.758333	21.4	6.93	344.95	-64.68	46.32	-10.45	3.1774	0.1837
5.766733	23.58	10.49	333.12	-66.96	49.93	-10.5	3.1728	0.1803
5.775033	23.79	14.01	318.01	-69.92	52.9	-11.03	3.1658	0.1773
5.783333	24.44	17.34	304.82	-72.24	55.32	-11.12	3.157	0.1746
5.791733	27.18	20.4	296.97	-72.78	58.58	-10.43	3.1476	0.1719
5.800033	30.88	23.63	293.81	-72.14	63.21	-9.19	3.1306	0.1711
5.808333	32.79	25.94	292.25	-71.37	67.84	-7.99	3.1135	0.1703
5.816733	32.2	26.17	290.88	-70.54	70.98	-7.01	3.1262	0.1703
5.825033	29.01	23.36	287.94	-69.2	70.64	-6.67	3.1529	0.1707
5.833333	26.08	19.89	288.04	-66.92	68.82	-6.22	3.1642	0.1722
5.841733	24.56	16.32	294.19	-63.92	66.51	-5.42	3.152	0.1752
5.850033	23.32	13.39	304.43	-61.75	64.69	-4.9	3.1399	0.1783
5.858333	21.11	11.17	315.89	-61.04	63.32	-5.05	3.131	0.1813
5.866733	17.79	9.48	324.18	-61.14	61.55	-5.14	3.1231	0.1844
5.875033	15.04	7.65	330.28	-61.13	58.57	-4.81	3.1182	0.1876
5.883333	12.51	4.53	334.71	-60.8	54.14	-4.92	3.1165	0.1909
5.891733	10.26	0.44	340.12	-60.42	50.31	-5.62	3.1157	0.194
5.900033	9.07	-3.45	347.47	-60.48	48.02	-6.21	3.1249	0.1944
5.908333	8.79	-6.46	354.14	-61.32	46.61	-6.14	3.134	0.1948
5.916733	8.15	-9.21	356.9	-62.7	45.02	-5.68	3.1349	0.1955
5.925033	6.32	-12.08	353.37	-65.07	42.96	-5.1	3.1293	0.1964
5.933333	4.06	-15.5	347.03	-68.69	40.49	-5.02	3.1325	0.1974
5.941733	1.49	-19.44	340.09	-72.46	38.01	-5.74	3.1488	0.1985
5.950033	-0.89	-22.7	334.45	-75.39	36.18	-6.7	3.1651	0.1996
5.958333	-2.79	-24.37	329.7	-77.66	35.16	-7.24	3.1553	0.2003
5.966733	-4.05	-24.19	326.73	-78.43	35.16	-6.43	3.1308	0.2008
5.975033	-5.65	-23.33	325.24	-77.14	35.87	-5.01	3.1296	0.2004
5.983333	-7.51	-22.49	326.17	-75.16	37.01	-4.25	3.1538	0.1992
5.991733	-8.64	-21.84	333.09	-73.15	38.7	-4.9	3.178	0.198
6.000033	-8.62	-21.13	346.72	-70.7	41.1	-6.66	3.1826	0.1972
6.008333	-8.12	-20.12	360.36	-68.07	43.6	-8.22	3.1863	0.1964
6.016733	-7.28	-18.87	371.61	-66.47	45.78	-9.28	3.1854	0.1941
6.025033	-6.35	-17.42	380	-66.72	47.5	-10.33	3.1809	0.1908
6.033333	-6.28	-16.88	384.22	-69.53	48.32	-13.02	3.1737	0.1875
6.041733	-6.89	-17.27	384.41	-74.16	48.11	-17.01	3.1533	0.1841
6.050033	-7.6	-17.9	380.19	-76.86	46.87	-19.82	3.1329	0.1808
6.058333	-8.46	-18.22	370.8	-76.52	44.79	-20.47	3.1428	0.1767
6.066733	-8.31	-18.24	359.68	-74.53	43.66	-19.62	3.1622	0.1723
6.075033	-6.37	-18.26	351.78	-71.93	44.04	-18.4	3.1724	0.1682
6.083333	-3.09	-17.58	345.37	-69.26	45.59	-17.08	3.1532	0.1649
6.091733	0.89	-14.69	337.22	-66.77	47.79	-15.79	3.1341	0.1615
6.100033	5.63	-9.66	327.67	-64.19	50.62	-14.36	3.1303	0.1587
6.108333	10.66	-4.04	320.91	-61.7	53.02	-13.04	3.1295	0.1559
6.116733	15.33	2.15	316.35	-61.68	55.26	-13.08	3.1384	0.1529
6.125033	19.59	8.66	312.37	-63.11	58.12	-13.75	3.1678	0.1494
6.133333	22.28	15.04	303.96	-63.25	61.02	-13.52	3.196	0.1458
6.141733	23.16	21.08	291.26	-62.04	63.42	-12.46	3.1956	0.1409
6.150033	22.32	24.66	280.79	-60.24	64.11	-11.45	3.1952	0.136
6.158333	20.7	24.31	276.24	-56.74	63.76	-9.86	3.1839	0.1305
6.166733	18.46	22.13	275.39	-53	63.08	-7.81	3.1563	0.1244
6.175033	15.96	20.46	273.08	-50.16	63.49	-5.46	3.1333	0.1184
6.183333	13.26	18.98	269.53	-48.11	64.79	-2.82	3.1446	0.1134
6.191733	10.67	16.69	267.29	-47.45	65.4	-0.62	3.1558	0.1084
6.200033	8.29	13.97	268.79	-49.74	64.15	0.07	3.1536	0.1087
6.208333	6.6	11.93	273.51	-53.86	61.96	0.08	3.146	0.1111
6.216733	6.06	12.22	276.72	-58.3	60.53	0.76	3.144	0.1136
6.225033	6.62	14.31	278.86	-62.84	59.98	2.06	3.164	0.1165
6.233333	8.03	14.8	283.08	-65.43	59.92	3.98	3.184	0.1194
6.241733	10.22	12.9	290.17	-65.54	60.09	6.56	3.1655	0.1197
6.250033	12.81	11.55	298.73	-64.96	59.48	8.9	3.1373	0.1193
6.258333	15.48	12.37	307.71	-64.35	58.74	10.9	3.1183	0.1177
6.266733	18.37	13.69	312.97	-63.17	58.51	12.65	3.1229	0.1131
6.275033	21.1	13.5	311.62	-61.99	58.51	13.51	3.1274	0.1086
6.283333	23.14	11.81	305.46	-62	58.29	12.84	3.1261	0.1057
6.291733	22.88	10.01	301.32	-67.23	56.7	8.78	3.1239	0.1031
6.300033	20.41	9.49	298.08	-78.26	53.45	1.44	3.1228	0.103
6.308333	16.96	10.63	296.47	-89.51	48.23	-6.41	3.1223	0.1047
6.316733	13.42	11	297.99	-96.63	42.1	-12.54	3.1249	0.1237
6.325033	9.89	10.03	301.77	-101.3	36.54	-17.16	3.1391	0.2122
6.333333	6.49	8.87	309.3	-108.99	34.31	-21.25	3.1534	0.3007
6.341733	3.12	8.64	323.32	-120.05	34.98	-24.85	3.1433	0.378
6.350033	-1.15	7.66	338.89	-131.78	35.39	-28.34	3.1216	0.4501
6.358333	-4.87	4.88	348.31	-140.15	36.13	-29.93	3.1038	0.4873
6.366733	-6.72	1.75	353.44	-143.77	38.12	-29.47	3.0959	0.4348
6.375033	-6.51	-0.55	355.58	-146.73	42.63	-29.56	3.088	0.3823
6.383333	-4.83	-2.2	354.39	-151.69	49.84	-31.5	3.1002	0.3272
6.391733	-3.06	-4.74	348.88	-157.41	57.43	-33.77	3.1152	0.2718
6.400033	-1.5	-7.71	341.6	-158.99	61.97	-35.43	3.122	0.235
6.408333	0.01	-9.89	333.55	-154.98	62.98	-35.39	3.1201	0.2183
6.416733	2.92	-8.89	328.63	-145.97	63.53	-31.95	3.1181	0.2017
6.425033	7.33	-4.63	327.12	-132.29	64.06	-25.16	3.122	0.2046
6.433333	9.45	-1.19	323.55	-118.01	63.35	-19.02	3.1262	0.2083
6.441733	7.86	-0.14	315.9	-104.61	60.41	-13.71	3.1204	0.21
6.450033	4.56	-0.46	306.77	-92.62	57.54	-8.21	3.107	0.21
6.458333	1.98	0.18	299.62	-81.65	57.02	-3.11	3.0942	0.21
6.466733	0.67	2.22	296.34	-71.08	57.96	1.6	3.0979	0.2091
6.475033	1.37	5.11	299.16	-61.36	59.13	4.95	3.1017	0.2083
6.483333	3.95	7.88	307.31	-53.64	60.9	6.1	3.1013	0.2102
6.491733	4.12	7.53	308.36	-50.64	62.64	3.47	3.0987	0.2138
6.500033	4.14	6.56	305.39	-49.81	64.65	0.81	3.1018	0.2172
6.508333	4.85	5.82	301.14	-50.32	67.34	-1.3	3.1151	0.2205
6.516733	5.31	5.36	296.54	-50.59	68.9	-3.17	3.1285	0.2239
6.525033	4.43	4.62	290.11	-50.28	68.04	-5.37	3.1126	0.2255
6.533333	2.46	3.46	279.76	-49	65.61	-7.3	3.0956	0.2271
6.541733	-1.48	1.23	262.28	-47.8	63.29	-9.1	3.0911	0.2271
6.550033	-6.46	-2.22	240.7	-46.73	61.6	-10.2	3.1028	0.225
6.558333	-7.23	-3.88	230.36	-43	61.67	-8.35	3.1138	0.2229
6.566733	-4.1	-3.6	230.53	-36.6	63.5	-3.82	3.1099	0.2213
6.575033	0.53	-2.16	234.46	-28.64	66.66	1.77	3.1059	0.2198
6.583333	5.59	-0.62	238.63	-20.18	70.65	7.7	3.1008	0.2185
6.591733	11.25	1.32	243.28	-12.3	75.01	13.69	3.0947	0.2177
6.600033	16.86	3.53	248.8	-6.34	79.67	18.98	3.0948	0.2172
6.608333	22.16	5.6	254.48	-2.63	84.17	23.33	3.1146	0.218
6.616733	25.69	6.75	255.86	-1.76	87.04	25.61	3.1344	0.2188
6.625033	26.61	7.1	250.15	-3.67	87.81	25.33	3.1277	0.2205
6.633333	24.23	6.05	243.65	-6.87	86.64	22.99	3.1106	0.2226
6.641733	19.85	3.39	241.63	-10.69	83.62	19.71	3.0984	0.225
6.650033	15.58	-0.14	240.85	-16.71	79.2	15.86	3.0964	0.2282
6.658333	12.44	-4.43	239.26	-24.78	74.09	11.91	3.0944	0.2314
6.666733	10.26	-9.45	236.97	-34.23	68.45	7.97	3.0933	0.235
6.675033	8.8	-13.64	235.96	-42.81	62.58	4.24	3.0923	0.2387
6.683333	8.59	-16.07	237.69	-49.85	57.44	1.28	3.0986	0.2415
6.691733	8.58	-18.07	243.32	-54.21	53.82	-0.71	3.1089	0.2439
6.700033	9.54	-19.56	248.26	-56.84	51.86	-1.83	3.1202	0.2461
6.708333	12.01	-19.76	251.01	-58.86	51.44	-2.05	3.139	0.2474
6.716733	14.77	-16.77	253.85	-61.73	51.78	-1.48	3.1578	0.2487
6.725033	16.62	-11.02	258.59	-64.56	52.63	-0.32	3.1627	0.2487
6.733333	17.56	-4.66	264.86	-65.49	54.02	0.49	3.1623	0.2483
6.741733	18.1	0.67	271.29	-65.93	56.11	0.77	3.1624	0.2477
6.750033	17.77	4.54	276.59	-65.85	58.7	0.77	3.1645	0.246
6.758333	16.51	7.17	276.26	-66.36	60.5	0.9	3.1666	0.2443
6.766733	14.71	9.07	269.84	-67.91	61.2	1.09	3.1673	0.2421
6.775033	14.01	11.39	264.75	-69.77	61.74	1.72	3.1677	0.2397
6.783333	13.47	11.5	261.96	-68.92	62.44	2.51	3.1635	0.2376
6.791733	13.23	9.42	260.09	-65.58	63.33	3.01	3.1472	0.2363
6.800033	13.62	7.22	256.89	-62.3	64.46	3.34	3.131	0.235
6.808333	14.54	5.35	252.41	-59.56	65.73	3.84	3.1238	0.2335
6.816733	15.29	3.87	247.71	-56.8	66.41	5.4	3.1166	0.232
6.825033	16.99	3.87	246.12	-54.07	67.01	7.4	3.1207	0.2308
6.833333	20.11	6.17	249.25	-52.05	68.21	8.96	3.1448	0.2304
6.841733	23.02	9.37	250.67	-51.03	69.47	9.2	3.167	0.2299
6.850033	25.62	13.27	249.89	-50.99	70.68	8.28	3.1675	0.2282
6.858333	27.3	16.88	245.74	-51.58	71.18	7.46	3.1679	0.2265
6.866733	27.83	20.14	240.65	-52.39	70.91	7.54	3.1567	0.2249
6.875033	27.03	21.56	237.06	-51.69	69.63	8.49	3.14	0.2233
6.883333	25.98	21.03	235.96	-49.51	68.17	9.18	3.1273	0.2218
6.891733	24.93	19.12	236.89	-46.45	66.58	9.44	3.1352	0.2206
6.900033	24.24	16.79	236.78	-43.73	64.36	9.56	3.1431	0.2193
6.908333	23.68	13.65	234.88	-41.04	61.21	9.96	3.1372	0.2178
6.916733	23.21	10.34	231.71	-38.32	58.04	10.61	3.1268	0.2162
6.925033	23.26	7.92	229.84	-35.7	55.66	10.73	3.1187	0.2148
6.933333	23.65	6.31	228.21	-32.69	54.2	10.74	3.1175	0.214
6.941733	24.52	6.97	223.59	-30.69	54.11	10.89	3.1162	0.2131
6.950033	26.01	9.99	216	-30.11	55.26	11.15	3.1097	0.2123
6.958333	28.24	12.64	210.02	-29.53	56.39	11.61	3.1023	0.2114
6.966733	30.4	13.15	207.14	-27.06	57.31	12.87	3.1149	0.211
6.975033	32.05	13.72	207.99	-24.77	58.37	14.59	3.1432	0.211
6.983333	33.1	15.13	212.94	-23.91	58.95	16.48	3.1666	0.2111
6.991733	33.25	16.63	219.89	-24.15	58.56	18.24	3.1642	0.2115
7.000033	31.63	16.24	223.34	-24.92	56.06	18.63	3.1619	0.2119
7.008333	28.39	14	224.11	-26.59	51.35	17.34	3.1549	0.2128
7.016733	26.11	11.55	227.61	-27.16	46.88	16.47	3.1453	0.214
7.025033	25.46	11.5	232.12	-26.58	44.76	16.91	3.1348	0.2154
7.033333	25.81	13.55	236.77	-26.05	44.56	18.05	3.1213	0.217
7.041733	26.3	14.91	239.11	-25.98	45.09	18.85	3.1078	0.2186
7.050033	27.15	14.35	238.61	-25.19	46.09	19.49	3.1238	0.2196
7.058333	28.2	12.6	233.95	-23.54	46.26	19.86	3.1513	0.2204
7.066733	30.48	11.75	231.7	-22.06	46.61	20.78	3.1613	0.2209
7.075033	34.4	12.55	233.21	-20.44	48.05	22.49	3.1341	0.2204
7.083333	37.89	14.92	234.34	-20.33	49.67	23.24	3.1087	0.22
7.091733	39.75	17.99	233.1	-22.66	50.52	22.13	3.1269	0.2188
7.100033	39.35	19.28	233.39	-26.91	50.39	19.16	3.1451	0.2177
7.108333	37.99	19.39	237	-30.58	50.15	15.66	3.1579	0.2163
7.116733	36.98	20.34	241.06	-33.02	49.5	12.16	3.1628	0.2145
7.125033	37.28	22.81	247.78	-34.45	49.88	9.21	3.1633	0.2126
7.133333	38.56	26.15	256.85	-34.63	51.65	7.04	3.132	0.2093
7.141733	39.04	26.99	265.68	-32.89	55.23	6.41	3.1008	0.2059
7.150033	38.19	24.3	272.26	-29.78	59.17	6.94	3.092	0.203
7.158333	37.79	21.29	276.97	-26.59	61.57	7.86	3.092	0.2002
7.166733	39.07	20.75	276.78	-22.66	63.05	9.8	3.0949	0.1973
7.175033	41.29	22.25	271.96	-18.52	63.43	12.57	3.1092	0.1936
7.183333	41.17	22.66	266.23	-16.15	62.69	15.17	3.1226	0.1899
7.191733	38.29	21.14	260.63	-15.74	61.07	17.36	3.1121	0.1862
7.200033	33.32	17.81	254.38	-17.1	59.05	18.54	3.1016	0.1826
7.208333	27.66	15.3	248.69	-21.23	55.31	17.73	3.1037	0.1788
7.216733	21.87	14.28	242.45	-28.53	49.56	14.89	3.1384	0.1747
7.225033	14.79	12.47	234.11	-37.94	43.57	10.83	3.1677	0.1706
7.233333	6.79	10.01	224.28	-49.02	37.67	5.68	3.1566	0.1674
7.241733	0.17	7.9	215.12	-59.59	33.41	0.19	3.1454	0.1643
7.250033	-3.1	7.25	205.93	-68.3	31.19	-5.14	3.129	0.1612
7.258333	-4.54	6.2	195.47	-73.96	29.79	-9.7	3.109	0.1583
7.266733	-5.18	4.37	184.16	-76.43	27.89	-12.86	3.099	0.1555
7.275033	-4.75	2.31	173.1	-76	25.73	-14.8	3.1292	0.1531
7.283333	-3.23	0.62	166.23	-72.96	24.34	-15.91	3.1593	0.1508
7.291733	-1.02	-1.22	164.28	-67.01	23.97	-16.14	3.1693	0.15
7.300033	1.45	-1.41	166.32	-61.47	24.56	-15.57	3.1697	0.15
7.308333	2.66	0.1	169.83	-58.94	24.84	-14.73	3.1699	0.1499
7.316733	2.55	1.54	174.95	-57.1	25.15	-13.5	3.1695	0.1495
7.325033	2.56	3.68	183.16	-55.68	26.86	-12.32	3.1691	0.1491
7.333333	3.39	7.42	195.13	-55.27	30.47	-11.46	3.1444	0.1486
7.341733	4.06	11.3	209.43	-54.25	33.78	-10.95	3.112	0.1482
7.350033	3.86	13.88	223.25	-51.8	36.02	-10.32	3.0997	0.1473
7.358333	3.22	15.4	233.11	-49.88	37.45	-10.15	3.1008	0.1462
7.366733	2.29	13.94	238.45	-46.07	37.83	-10.65	3.102	0.145
7.375033	1.09	8.94	239.54	-39.44	37.1	-11.8	3.1362	0.1441
7.383333	0.09	3.22	239.86	-32.04	35.46	-13.06	3.1719	0.1432
7.391733	-0.68	-2.03	239.32	-25.41	32.7	-14.51	3.181	0.143
