Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.775	11.19	36.59	168.43	-29.22	23.11	2.75	2.8307	0.1757
5.7834	13.78	34.78	169.54	-28.38	21.96	3.23	2.7973	0.1741
5.7917	15.64	30.94	167.92	-27.39	19.08	2.89	2.7728	0.1721
5.8	16.38	27.68	164.98	-27.16	17.51	1.65	2.7486	0.1701
5.8084	15.37	24.84	159.53	-28.3	16.73	-0.36	2.7296	0.1696
5.8167	13.5	21.67	152.72	-31.04	15.42	-3.03	2.7173	0.1709
5.825	11.6	17.69	146.27	-34.35	13.87	-6.23	2.7089	0.1723
5.8334	9.78	13.41	140.21	-37.99	12.2	-9.61	2.721	0.1744
5.8417	8.76	11.79	135.99	-41.49	11.83	-11.86	2.7331	0.1765
5.85	9.16	14.51	135.63	-45.1	14.15	-12.71	2.7236	0.1758
5.8584	9.83	18.69	137.89	-46.35	18.47	-12.53	2.7074	0.1742
5.8667	10.59	21.2	140.53	-44.23	21.46	-11.25	2.6922	0.1718
5.875	11.67	22.49	143.82	-39.97	22.76	-9.1	2.6805	0.1668
5.8834	12.72	24.3	147.2	-35.97	22.92	-6.67	2.6689	0.1618
5.8917	13.46	26.86	150.28	-32.14	22.37	-4	2.6347	0.1583
5.9	13.39	28.06	153.68	-26.14	21.74	-0.75	2.5962	0.1552
5.9084	12.23	26.13	157.57	-18.4	20.77	2.06	2.5653	0.1533
5.9167	10.83	22.16	162.48	-10.31	20.05	4.43	2.5508	0.1541
5.925	10.83	19.15	169.55	-5.02	19.94	6.76	2.5362	0.1549
5.9334	11.98	17.21	177.86	-3.28	20	8.72	2.5269	0.1566
5.9417	12.61	14.8	183.77	-4.79	19.12	9.27	2.5182	0.1584
5.95	12.19	10.93	186.71	-6.92	18.05	8.88	2.5145	0.1603
5.9584	11.02	7.16	188.65	-11.37	17.14	7.41	2.5136	0.1624
5.9667	9.6	5.66	189.78	-21.36	15.77	4.09	2.507	0.1651
5.975	7.97	6.29	191.38	-35.75	14.27	-0.76	2.482	0.1699
5.9834	5.29	7.33	195.72	-50.2	12.9	-6.36	2.457	0.1747
5.9917	1.09	8.17	202.51	-63.95	11.34	-12.71	2.4449	0.1784
6	-3.53	8.05	209.84	-76.36	10.01	-18.8	2.4378	0.1817
6.0084	-6.94	7.79	220.35	-86.4	10.36	-23.19	2.4274	0.1851
6.0167	-9.35	7.9	232.24	-95.91	12.09	-26.79	2.41	0.1887
6.025	-11.36	7.6	240.85	-105.98	14.35	-30.83	2.3925	0.1923
6.0334	-12.97	6.3	246.28	-115.24	17.23	-34.91	2.3737	0.1987
6.0417	-13.47	4.36	253.67	-119.84	21.85	-36.78	2.3545	0.2057
6.05	-12.86	2.39	260.22	-122.74	27.36	-37.22	2.3481	0.2126
6.0584	-11.39	-0.54	266.11	-124.18	32.82	-37.15	2.3608	0.2192
6.0667	-9.94	-4.37	274.52	-124.78	37.21	-38.17	2.3705	0.2259
6.075	-8.4	-8.15	285.3	-124.97	40.75	-40.23	2.3576	0.2331
6.0834	-5.37	-9.72	296.71	-124.3	44.59	-41.56	2.3447	0.2403
6.0917	-0.54	-9.85	311.43	-119.98	49.21	-40.78	2.3201	0.2463
6.1	4.56	-9.85	329.47	-113.25	53.78	-38.78	2.2828	0.2511
6.1084	8.86	-10.13	344.56	-109.46	56.63	-38.31	2.2517	0.2558
6.1167	11.97	-10.65	356.71	-108.74	57.85	-39.55	2.2455	0.2595
6.125	13.1	-10.38	365.79	-111.24	58.62	-42.08	2.2392	0.2633
6.1334	12.52	-8.3	371.57	-116.68	59.96	-44.9	2.2275	0.2659
6.1417	11.18	-6.54	374.41	-121.87	62.04	-46.79	2.2144	0.2683
6.15	8.08	-7.94	377.78	-125.07	64.06	-48.39	2.2091	0.2705
6.1584	3.5	-11.8	381.82	-126.9	65.51	-49.81	2.2237	0.2721
6.1667	-0.67	-15.53	385.92	-127.98	66.1	-50.72	2.2383	0.2738
6.175	-4.07	-18.79	389.86	-128.17	65.99	-50.96	2.2121	0.2761
6.1834	-7.36	-20.15	394.17	-129.57	66.43	-50.96	2.1803	0.2785
6.1917	-9.58	-19.62	398.82	-131.9	67.25	-50.25	2.1608	0.2805
6.2	-10.06	-19.04	402.11	-132.28	69.28	-48.34	2.1628	0.2817
6.2084	-9.77	-17.83	403.76	-132.2	72.56	-46.44	2.1649	0.2829
6.2167	-9	-15.5	404.3	-132.71	76.59	-44.87	2.1578	0.2834
6.225	-8.27	-12.05	404.75	-134.94	80.78	-43.88	2.1504	0.2839
6.2334	-8.07	-8.74	404.85	-137.75	86.03	-43.24	2.1381	0.2834
6.2417	-7.58	-5.81	405.13	-140	91.75	-43.02	2.1235	0.2826
6.25	-5.47	-4.81	405.19	-139.07	96.42	-42.62	2.1107	0.2818
6.2584	-2.3	-5.51	404.64	-135.14	100.2	-42	2.1023	0.281
6.2667	0.22	-5.56	404.51	-131.56	102.65	-41.6	2.094	0.2802
6.275	1.79	-4.1	405.61	-129.68	103.39	-41.64	2.1078	0.2784
6.2834	3.89	-0.76	407.82	-130.81	102.45	-42.55	2.1287	0.2763
6.2917	7.03	3.85	410.06	-133.59	100.88	-44.08	2.1343	0.2741
6.3	9.9	8.4	410.49	-136.24	98.79	-45.95	2.1129	0.2718
6.3084	9.98	11.42	406.27	-137.64	96.91	-47.75	2.0914	0.2694
6.3167	7.62	13.51	398.37	-138.55	95.49	-49.41	2.0775	0.2673
6.325	6.62	17.11	393.05	-140.78	94.58	-50.59	2.065	0.2652
6.3334	8.02	21.71	391	-143.85	93.79	-51.36	2.0603	0.2632
6.3417	11.37	26.67	391.85	-146.6	93.24	-51.36	2.0656	0.2615
6.35	14.91	30.75	394.9	-145.97	93.45	-49.73	2.0693	0.2599
6.3584	17.99	33.33	399.89	-141.91	94.23	-46.7	2.0652	0.2596
6.3667	20.78	34.23	408.02	-137.3	94.73	-43.57	2.061	0.2592
6.375	24.97	35.13	421.61	-134.39	94.8	-40.71	2.0576	0.2588
6.3834	30	37.17	436.94	-133.06	94.33	-37.62	2.055	0.2583
6.3917	32.67	37.93	447.61	-131.28	93.01	-34.53	2.0493	0.2575
6.4	33.08	37.05	453.03	-128.19	91.39	-31.26	2.0339	0.2554
6.4084	31.85	34.39	452.34	-123.14	90.49	-27.75	2.0185	0.2533
6.4167	29.39	30.56	445.87	-117.19	90.19	-24.31	2.0173	0.252
6.425	26.5	27	437.28	-111.33	89.01	-21.07	2.0189	0.2508
6.4334	24.38	25.31	427.51	-104.58	87.56	-17.05	2.0192	0.2496
6.4417	22.86	25.22	416.25	-97.13	85.97	-12.41	2.0167	0.2484
6.45	21.61	24.68	405.65	-89.01	84.5	-7.93	2.0142	0.2471
6.4584	20.62	23.35	396.21	-80.18	83.16	-3.73	2.0103	0.2463
6.4667	18.86	20.95	389.46	-74.17	80.78	-1.44	2.0064	0.2455
6.475	16.02	18.15	386.79	-73.15	76.13	-1.64	1.9996	0.245
6.4834	13.45	16.63	390.39	-77.39	69.85	-4.32	1.9884	0.245
6.4917	11.24	16.12	397.66	-85.67	63.89	-9	1.9773	0.245
6.5	9.2	16.35	406.99	-96.78	58.61	-15.04	1.9768	0.2458
6.5084	6.94	16.91	413.39	-106.21	54.69	-19.8	1.9777	0.2467
6.5167	4.74	18.19	417.29	-113.65	51.95	-23.06	1.9711	0.2479
6.525	1.96	19.43	421.27	-121.99	49.04	-26.91	1.9616	0.249
6.5334	-0.6	21.07	425.03	-129.27	46.27	-30.43	1.9537	0.2504
6.5417	-2.72	23.28	428.62	-134.95	43.74	-33.35	1.9525	0.2525
6.55	-5.47	24.48	430.36	-138.35	40.88	-35.5	1.9513	0.2546
6.5584	-9.37	24.01	429.38	-139.36	37.43	-36.89	1.945	0.2569
6.5667	-13.89	21.79	425.39	-138.39	34.3	-37.66	1.9374	0.2593
6.575	-18.46	18.51	423.67	-139.77	30.68	-40.27	1.9304	0.2616
6.5834	-22.15	15.14	423.95	-143.4	26.61	-44.5	1.9247	0.2638
6.5917	-23.33	13.51	423.34	-146.27	23.48	-48.04	1.919	0.266
6.6	-22.03	13.61	421.11	-147.56	21.66	-50.31	1.9265	0.2668
6.6084	-20.43	12.9	416.17	-146.52	21.44	-50.92	1.9341	0.2676
6.6167	-18.81	11.24	407.99	-143.55	22.79	-50.06	1.9354	0.2682
6.625	-17.05	8.8	399.7	-139.46	24.34	-49.02	1.93	0.2686
6.6334	-15.51	5.87	393.71	-135.12	24.65	-48.61	1.9238	0.269
6.6417	-13.94	2.73	390.17	-130.21	24.27	-48.55	1.9089	0.2685
6.65	-12	-0.17	390.21	-123.22	26.14	-47.51	1.894	0.2681
6.6584	-10.69	-3.91	394.13	-114.27	30.19	-45.75	1.8958	0.2677
6.6667	-10.27	-9.39	397.85	-105.48	33.94	-44.47	1.9019	0.2673
6.675	-8.82	-14.49	400.97	-98.44	36.28	-44.53	1.9065	0.2669
6.6834	-6.72	-18.91	405.42	-92.51	37.23	-45.5	1.9036	0.2665
6.6917	-4.79	-22.27	411.5	-85.75	38.17	-45.3	1.9007	0.2661
6.7	-3	-24.52	418.04	-77.97	39.58	-43.6	1.9209	0.2651
6.7084	-0.73	-25.05	420.4	-69.59	42.43	-40.33	1.9484	0.2638
6.7167	0.77	-25.27	417.75	-62.25	43.74	-37.04	1.9611	0.2625
6.725	0.99	-25.47	413.19	-57.97	42.21	-34.85	1.9475	0.2612
6.7334	0.18	-24.67	412.37	-55.66	39.67	-33.1	1.9363	0.2598
6.7417	-1.61	-22.65	415.47	-54.09	37.23	-31.29	1.953	0.2573
6.75	-4.41	-20.41	414.76	-50.79	36.6	-29.08	1.9697	0.2548
6.7584	-7.52	-18.52	406.81	-46.9	37.76	-27.24	1.9755	0.2527
6.7667	-9.7	-16.38	398.74	-45.55	39.45	-26.19	1.9763	0.2507
6.775	-11.37	-14.67	397.15	-47.62	39.78	-26.38	1.9775	0.2486
6.7834	-12.4	-13.67	401.67	-52.21	38.79	-27.77	1.9809	0.2461
6.7917	-11.9	-13.95	408.06	-54.46	37.96	-29.1	1.9842	0.2436
6.8	-9.62	-15.35	414.86	-53.4	37.91	-29.84	1.9823	0.2424
6.8084	-7.52	-16.23	417.5	-51.84	39.18	-29.86	1.9787	0.2416
6.8167	-5.53	-15.59	420.71	-53.3	40.21	-29.88	1.9758	0.2407
6.825	-2.48	-13.49	428.18	-57.17	40.74	-30.07	1.975	0.2395
6.8334	1.25	-10.66	436.1	-59.8	41.68	-30.19	1.9741	0.2382
6.8417	5.14	-7.4	442.06	-60.16	43.34	-30.13	1.9906	0.2373
6.85	6.3	-5.58	439.6	-58.08	44.65	-30.24	2.0103	0.2364
6.8584	4.32	-4.33	429.88	-56.39	45.46	-30.65	2.0223	0.236
6.8667	0.19	-2.57	417	-56.3	46.81	-30.89	2.0283	0.236
6.875	-3.15	-0.79	410.45	-56.68	48.8	-30.75	2.0343	0.236
6.8834	-5.16	0.61	411.13	-57.21	50.99	-30.45	2.0423	0.236
6.8917	-5.86	0.98	414.02	-59.2	51.43	-30.81	2.0502	0.236
6.9	-6.18	0.38	416.22	-63.14	50.34	-31.71	2.0629	0.2364
6.9084	-7.55	-3.09	413.06	-67.12	48.83	-33.17	2.08	0.2373
6.9167	-7.54	-7.67	410.4	-71.82	48.11	-34.9	2.0941	0.2381
6.925	-5.94	-12.08	409.67	-77.15	48.56	-36.36	2.0862	0.2385
6.9334	-3.45	-15.82	408.57	-81.79	49.59	-37.37	2.0783	0.2389
6.9417	-1	-19.88	403.29	-84.65	50.21	-38.39	2.0927	0.2397
6.95	1.65	-24.41	394.06	-87.74	50.38	-40.14	2.1115	0.2405
6.9584	3.36	-28.7	382.23	-90.56	52.24	-41.68	2.1293	0.2408
6.9667	4.3	-33.17	369.06	-90.85	55.14	-42.27	2.146	0.2404
6.975	6.22	-36.23	360.68	-88.49	57.4	-41.18	2.1627	0.24
6.9834	9.4	-37.47	358.04	-83.84	58.82	-38.38	2.1648	0.2408
6.9917	12.71	-36.54	357.25	-79.87	61.62	-34.56	2.1656	0.2416
7	15.88	-35.02	356.5	-76.7	65.33	-30.39	2.1674	0.242
7.0084	18.91	-33.93	357.45	-73.38	68.25	-26.47	2.1702	0.242
7.0167	21.43	-33.68	361.14	-67.15	69.6	-22.36	2.173	0.242
7.025	23.18	-34.01	366.08	-58.38	69.64	-17.84	2.2059	0.2428
7.0334	23.55	-33.96	367.81	-50.48	69.48	-13.4	2.2388	0.2437
7.0417	22.35	-33.15	365.15	-45.53	69.75	-9.73	2.2502	0.2443
7.05	20.77	-31.48	361.52	-43.08	70.89	-6.78	2.2471	0.2447
7.0584	20.28	-30.56	360.99	-40.05	70.55	-4.38	2.2496	0.2452
7.0667	20.47	-30.78	362.47	-36.84	68.13	-2.81	2.264	0.246
7.075	20.75	-31.7	362.69	-35.01	64.43	-1.89	2.2784	0.2468
7.0834	21.12	-32.67	360.55	-35.21	60.6	-1.19	2.2845	0.2467
7.0917	21.32	-34.04	357.98	-36.14	58.32	-0.8	2.2867	0.2463
7.1	21.72	-36.37	358.23	-36.54	57.39	-0.98	2.3002	0.246
7.1084	23.13	-38	362.03	-37.24	58.27	-1.6	2.3308	0.246
7.1167	25.25	-37.2	366.78	-39.57	60.96	-2.58	2.3613	0.246
7.125	27.51	-34.02	370.86	-43.76	65.24	-3.94	2.3621	0.2464
7.1334	29.09	-32.07	374.35	-45.93	69.53	-4.56	2.3587	0.2468
7.1417	30.54	-30.95	378.83	-45.31	74.62	-3.99	2.3677	0.2472
7.15	31.39	-29.89	384.81	-42.74	80.49	-2.49	2.3899	0.2476
7.1584	31.77	-28.15	392.24	-39.6	85.21	-0.32	2.4121	0.248
7.1667	32.12	-25.61	399.8	-36.36	88.85	2.27	2.4414	0.2496
7.175	32.64	-23.71	403.5	-33.09	91.78	4.48	2.471	0.2513
7.1834	32.45	-24.24	402.52	-28.91	93.53	6.19	2.4796	0.2532
7.1917	31.3	-26.66	399.38	-23.73	93.05	7.57	2.4717	0.2554
7.2	30.38	-26.88	395.44	-21.01	92.4	7.81	2.477	0.2572
7.2084	29.64	-24.42	390.56	-21.23	91.6	7.1	2.5161	0.2581
7.2167	29.32	-19.47	383.94	-24.2	90.59	6.09	2.5553	0.2589
7.225	29.77	-12.62	375.18	-29.24	89.37	5	2.5548	0.2583
7.2334	30.58	-5.04	367.05	-34.53	87.31	3.88	2.5488	0.2575
7.2417	30.75	2.97	362.86	-39.09	83.58	3.38	2.5523	0.2557
7.25	29.63	10.6	360.34	-42.89	78.11	3.26	2.5728	0.2519
7.2584	26.66	16.27	354.1	-46	71.88	3.06	2.5932	0.2482
7.2667	22.01	20.03	343.94	-48.45	65.1	2.8	2.6081	0.2415
7.275	18.9	24.91	333.5	-50.54	59.05	3.77	2.6228	0.2348
7.2834	17.54	30.32	323.07	-51.67	53.84	5.55	2.6429	0.2272
7.2917	15.43	32.38	310.66	-50.74	49.23	6.36	2.67	0.2184
7.3	11.82	30.92	294.13	-48.92	45.45	5.87	2.6977	0.2097
7.3084	7.51	26.96	274.33	-46.13	42.77	4.72	2.7393	0.2027
7.3167	4.6	23.08	255.11	-42.16	41.68	4.31	2.781	0.1957
7.325	3.9	20.29	239.34	-37.05	42.27	4.93	2.7897	0.1896
7.3334	4	18.52	228.03	-31.86	43.79	5.9	2.7881	0.1837
7.3417	1.53	14.4	217.93	-26.14	44.86	5.64	2.7916	0.1783
7.35	-2.33	8.3	208.52	-19.72	45.56	4.26	2.8043	0.1735
7.3584	-3.63	4.55	201.15	-13.43	46.26	3.72	2.817	0.1688
7.3667	-1.56	4.38	196.46	-7.61	47.02	4.58	2.8554	0.1649
7.375	0.62	5.5	192.54	-5.28	46.49	5.09	2.8987	0.1611
7.3834	1.25	6.06	187.73	-6.91	44.12	3.98	2.9291	0.1571
7.3917	1.09	6.47	182.36	-10.8	39.87	2.08	2.943	0.1527
7.4	2.11	7.07	175.6	-14.29	34.4	0.75	2.9569	0.1483
7.4084	4.45	7.72	167.2	-17.62	28.12	-0.16	2.9699	0.1457
7.4167	6.62	7.63	157.56	-22.32	21.88	-1.6	2.9828	0.1432
7.425	7.14	6.36	147.35	-28.65	15.56	-3.76	2.9787	0.1404
7.4334	6.15	4.34	137.69	-35.69	9.72	-6.17	2.959	0.1373
7.4417	6.12	2.96	129.81	-40.4	5.59	-7.64	2.95	0.1343
7.45	6.9	2.35	123.91	-42.67	3.52	-8.06	2.975	0.1314
7.4584	7.02	2.16	119.91	-44.52	4.14	-8.18	3	0.1285
7.4667	5.77	2	117.51	-47.52	7.49	-8.76	3.0183	0.1257
7.475	4.72	2.14	119.48	-50	12.23	-9.81	3.0354	0.1229
7.4834	4.56	3.05	126.64	-50.3	17.18	-10.57	3.0499	0.1201
7.4917	4.79	4.32	136.49	-49.15	22.1	-11.19	3.059	0.1173
7.5	4.81	5.16	145.59	-48.18	26.22	-12.23	3.0682	0.1146
7.5084	4.65	5.52	153.46	-47.38	29.5	-13.63	3.0721	0.1119
7.5167	4.99	5.54	158.05	-45.43	32.13	-14.29	3.0747	0.1093
7.525	6.57	5.18	159.1	-42.01	33.52	-14.24	3.0682	0.1076
7.5334	9.16	4.92	158.7	-37.8	33.78	-13.83	3.0532	0.1067
7.5417	11.15	4.97	155.47	-34.47	33.99	-12.98	3.0411	0.1061
7.55	12.24	5.1	148.71	-32.27	34.36	-11.67	3.0502	0.1069
7.5584	13.19	4.99	140.81	-30.25	34.91	-9.87	3.0593	0.1077
7.5667	14.47	4.98	134.07	-27.7	35.85	-7.48	3.0757	0.1082
7.575	15.29	5.18	130.56	-25.99	36.3	-5.56	3.097	0.1087
7.5834	14.95	5.48	133.07	-26.9	35.41	-5.7	3.114	0.1093
7.5917	13.9	6.15	141.73	-29.24	34.05	-7.3	3.114	0.1109
7.6	13.43	7.49	154.85	-29.37	34.36	-8.53	3.114	0.1125
7.6084	13.71	9.15	171.04	-26.85	36.28	-9.18	3.1148	0.115
7.6167	13.75	10.23	186.8	-23.56	38.26	-9.28	3.1161	0.1179
7.625	13.27	11.46	202.21	-19.71	40.53	-8.7	3.1112	0.1212
7.6334	12.38	12.9	217.27	-16.03	43.06	-7.99	3.0906	0.1256
7.6417	12.02	14.55	230.11	-12.63	46.59	-7.23	3.07	0.13
7.65	12.44	16.32	239.7	-8.94	51.41	-5.96	3.0882	0.1345
7.6584	12.1	17.46	243.68	-6.12	55.38	-4.7	3.1064	0.1391
7.6667	9.92	17.19	241.66	-7.15	56.26	-4.96	3.1068	0.1434
7.675	6.25	15.96	235.41	-12.34	54.38	-6.71	3.0756	0.1474
7.6834	2.18	15.04	229.29	-19.99	51.52	-9.88	3.0486	0.1514
7.6917	-1.89	14.52	223.13	-29.63	47.93	-14.12	3.0681	0.1568
7.7	-3.89	14.74	216.13	-37.99	44.97	-17.08	3.0877	0.1623
7.7084	-4	15.59	208.31	-43.76	42.7	-17.75	3.0945	0.1689
7.7167	-3.57	17.2	200.15	-49.44	40.7	-17.32	3.0953	0.176
7.725	-1.95	20.07	193.92	-55.84	40.05	-16.24	3.0945	0.1831
7.7334	0.99	23.93	191.01	-62.19	40.88	-14.32	3.0849	0.1902
7.7417	5.31	27.55	193.97	-65.75	43.21	-11.04	3.0753	0.1973
7.75	10.86	30.71	201.97	-66.39	46.89	-6.41	3.063	0.2035
7.7584	16.44	32.96	209.66	-66.17	50.54	-1.74	3.05	0.2095
7.7667	19.73	33.8	216.81	-67.93	52.61	0.95	3.0409	0.2151
7.775	20.44	33.03	223.8	-72.02	52.52	0.76	3.0447	0.2197
7.7834	19.79	30.38	230.64	-76.21	50.38	-1.86	3.0484	0.2243
7.7917	18.28	25.95	237.35	-79.69	46.46	-6.44	3.0671	0.2272
7.8	16.94	22.83	244.62	-82.9	43.49	-10.8	3.0885	0.2298
7.8084	15.38	21.84	248.11	-88.28	41.11	-15.48	3.0909	0.2308
7.8167	13.53	21	246.93	-93.97	38.89	-20.84	3.0782	0.2304
7.825	12.15	19.58	246.1	-97.34	37.74	-26.07	3.0645	0.23
7.8334	11.05	17.66	246.13	-98.58	37.7	-31.05	3.0261	0.2309
7.8417	8.1	15.46	242.84	-100.81	38.09	-35.28	2.9878	0.2317
7.85	3.53	13.15	235.92	-103.77	39.37	-38.04	2.9692	0.2338
7.8584	-1.65	12.16	228.31	-106.8	42.07	-38.89	2.9616	0.2366
7.8667	-8.19	10.27	219.1	-109.98	43.62	-39.99	2.9545	0.2393
7.875	-14.98	7.15	210.29	-111.44	44.6	-40.9	2.9499	0.2418
7.8834	-20.57	4.36	205.34	-110.69	46.18	-40.75	2.9453	0.2443
7.8917	-24.97	3.02	204.56	-108.9	48.53	-39.4	2.9279	0.2463
7.9	-28.9	3.06	203.61	-108.85	50.37	-38.33	2.9055	0.248
7.9084	-29.93	4.44	206.31	-107.06	52.97	-37.15	2.8908	0.2501
7.9167	-28.1	7.62	213.49	-103.06	56.33	-35.42	2.8858	0.2526
7.925	-24.52	11.48	222.87	-97.07	59.8	-33.31	2.8804	0.255
7.9334	-19.45	15.21	233.12	-89.39	63.07	-30.99	2.8657	0.2562
7.9417	-12.9	17.72	240.96	-82.06	65.14	-28.74	2.851	0.2574
7.95	-6.28	19.42	243.83	-77.45	65.25	-27.09	2.8301	0.2582
7.9584	-0.58	21.13	242.2	-75.72	63.19	-26.25	2.8035	0.2586
7.9667	4.54	23.48	241.11	-73.84	60.21	-24.86	2.7817	0.2589
7.975	8.97	26.12	239.87	-71.4	56.7	-22.87	2.796	0.2577
7.9834	12.26	27.22	234.91	-67.24	54.23	-20.51	2.8103	0.2565
7.9917	14.45	26.36	225.48	-61.79	52.8	-18.18	2.795	0.2543
8	16.22	24.77	219.82	-56.09	51.05	-16.62	2.76	0.2513
8.0084	16.56	23.97	219.92	-50.02	49.27	-16.06	2.7361	0.2475
8.0167	15.42	23.8	222.89	-44.09	47.54	-16.44	2.7567	0.2401
8.025	13.77	23.02	221.06	-39.29	46.31	-17.41	2.7774	0.2326
8.0334	12.29	21.08	214.27	-35.41	45.75	-18.78	2.7435	0.2264
8.0417	12.32	19.51	211.06	-29.56	47.63	-18.85	2.7048	0.2204
8.05	14.34	19.67	214.19	-23.37	50.36	-17.8	2.6734	0.2144
8.0584	17.87	21	220.97	-18.37	52.25	-16.86	2.6607	0.2087
8.0667	21.56	21.83	220.41	-15.18	52.85	-16.67	2.648	0.203
8.075	25.27	22.3	213.29	-13.76	52.89	-16.89	2.6559	0.1974
8.0834	28.74	23.49	208.37	-13.85	54.75	-16.55	2.6639	0.1919
8.0917	32.06	25.83	213.06	-14.17	58.23	-15.76	2.6472	0.1909
8.1	32.55	26.88	221.91	-15.69	60.24	-15.76	2.6037	0.1948
8.1084	28.33	24.86	225.69	-21.97	57.83	-18.6	2.571	0.2003
8.1167	20.46	20.36	225.52	-32.44	51.72	-23.9	2.581	0.212
8.125	12.14	15.49	226.93	-44.1	45.36	-29.41	2.591	0.2237
8.1334	3.9	10.87	232.83	-55.31	40.62	-33.78	2.5622	0.2311
8.1417	-3.51	7.31	243.43	-64.82	38.6	-36.66	2.5237	0.2374
8.15	-9.7	4.03	253.06	-72.22	37.1	-38.99	2.4988	0.2426
8.1584	-14.94	0.78	259.96	-77.93	35.63	-40.94	2.5088	0.2447
8.1667	-17.04	-0.45	266.41	-81.66	36.42	-41.58	2.5188	0.2468
8.175	-15.32	0.95	273.77	-83.18	40.26	-40.6	2.5029	0.2467
8.1834	-11.54	3.87	282.14	-81.7	44.63	-38.66	2.4834	0.2463
8.1917	-8.43	6.77	288.73	-78.61	47.67	-36.78	2.4559	0.2439
8.2	-5.72	9.5	291.95	-74.32	49.86	-34.86	2.4138	0.2381
8.2084	-3.95	10.97	289.37	-70.2	49.71	-33.44	2.3717	0.2322
8.2167	-3.25	11.05	280.74	-66.39	47.04	-32.57	2.3692	0.2253
8.225	-3.76	10.64	267.3	-61.7	43.35	-30.89	2.3683	0.2182
8.2334	-4.99	10.19	252.22	-55.41	39.51	-28.09	2.3541	0.2121
8.2417	-5.71	9.02	240.78	-47.7	35.86	-24.94	2.3336	0.2065
8.25	-4.83	7.43	233.47	-39.98	34.31	-21.42	2.3134	0.201
8.2584	-3.15	5.47	228.41	-33.78	34.32	-18.14	2.2971	0.2005
8.2667	-2.41	3.37	223.93	-31.29	34.3	-16.3	2.2809	0.2001
8.275	-2.75	1.18	220.8	-32.34	34.04	-15.95	2.2555	0.2041
8.2834	-4	-1.42	219.6	-35.2	34.06	-16.76	2.2271	0.2095
8.2917	-5.73	-5.14	220.97	-40.32	33.45	-19.84	2.2117	0.2146
8.3	-7.72	-9.66	225.09	-47.78	32.36	-24.86	2.2193	0.2189
8.3084	-10.96	-13.94	226.87	-57.49	30.67	-30.68	2.2268	0.2233
8.3167	-15.85	-17.79	224.64	-69.38	28.29	-37.03	2.2214	0.225
8.325	-21.41	-21.52	220.85	-81.39	25.1	-43.38	2.2134	0.2263
8.3334	-26.19	-25.23	218.79	-90.83	22.16	-48.64	2.1952	0.2256
8.3417	-29.81	-28.63	217.93	-96.83	19.83	-52.25	2.1639	0.2224
8.35	-32.07	-31.12	217.19	-100.34	17.88	-54.08	2.1325	0.2193
8.3584	-33.03	-32.54	216.14	-101.89	16.11	-54.36	2.1377	0.2167
8.3667	-32.97	-32.86	213.57	-102.03	14.1	-53.87	2.146	0.2142
8.375	-32.16	-32.47	209.26	-100.64	11.66	-53.02	2.142	0.2105
8.3834	-30.36	-30.7	204.22	-98.11	9.31	-51.64	2.1267	0.2057
8.3917	-27.67	-27.14	198.03	-95.11	7.89	-49.63	2.1078	0.2008
8.4	-24.31	-22.67	192	-91.46	7.17	-47.35	2.0778	0.1958
8.4084	-21.14	-19.51	189.6	-87.51	6.19	-46.12	2.0478	0.1908
8.4167	-18.5	-17.97	191.35	-84.06	4.6	-46.46	2.0383	0.189
8.425	-15.89	-14.29	194.44	-82.47	3.67	-46.16	2.0328	0.1878
8.4334	-13.16	-8.47	199.64	-82.25	3.77	-44.56	2.0298	0.1865
8.4417	-10.69	-1.96	207.1	-83.01	3.68	-42.61	2.0323	0.1848
8.45	-9.28	2.41	216.04	-83.79	0.99	-41.84	2.0348	0.1831
8.4584	-8.87	4.76	226.32	-84.73	-4.05	-42.2	2.0295	0.1819
8.4667	-8.65	7.73	236.89	-87.55	-8.61	-42.56	2.0236	0.1807
8.475	-8.13	13.25	244.84	-92.75	-12.1	-42.16	2.0177	0.1802
8.4834	-7.51	19.51	246.98	-98.1	-14.23	-40.97	2.012	0.1806
8.4917	-7.35	21.96	245.22	-101.18	-16.06	-41.04	2.0073	0.1811
8.5	-7.69	20.27	239.83	-101.85	-17.71	-42.53	2.0098	0.1824
8.5084	-6.86	19.37	240.3	-101.9	-18.5	-43.64	2.0123	0.1836
8.5167	-4.28	21.57	246.81	-101.95	-16.59	-42.94	2.0109	0.1845
8.525	-1.87	23.61	253.08	-101.85	-12.02	-41.94	2.008	0.1852
8.5334	-0.71	23	257.21	-100.14	-7.25	-41.74	2.0051	0.186
8.5417	-0.08	20.05	260.63	-96.3	-2.36	-41.92	1.9992	0.1869
8.55	2.07	17.36	270.24	-91.29	2.15	-41.39	1.9932	0.1878
8.5584	5.83	15.63	287.25	-85.97	6.17	-40.18	1.9818	0.1896
8.5667	10.11	16.63	308.25	-80.9	9.32	-38.3	1.9691	0.1916
8.575	13.45	17.11	323.1	-74.77	12.11	-36.65	1.9636	0.1937
8.5834	15.13	14.94	329.6	-68.32	13.72	-35.6	1.9765	0.1962
8.5917	16.24	10.98	332.05	-62.39	12.9	-34.11	1.9895	0.1987
8.6	17.31	6.36	332.66	-56.98	9.83	-31.84	1.9888	0.2012
8.6084	18.19	5.03	337.55	-52.86	7.34	-29.34	1.9863	0.2037
