Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
4.874933	-14.38	-32.95	138.18	-87.66	21.02	-25.83	3.1419	0.125
4.883333	-11.4	-31.88	139.85	-87.95	19.75	-26.16	3.132	0.1238
4.891633	-10.06	-31.47	144.47	-87.95	18.8	-27.58	3.1212	0.1226
4.899933	-9.14	-30.91	153.73	-87.16	19.29	-29.16	3.1125	0.1216
4.908333	-7.43	-29.37	165.23	-86.49	20.88	-29.88	3.1057	0.1208
4.916633	-5.27	-26.17	173.37	-87.67	22.56	-29.69	3.099	0.12
4.924933	-2.79	-21.38	178.1	-90.35	24.24	-28.72	3.1123	0.12
4.933333	-0.7	-17.67	184.66	-88.79	25.9	-27.34	3.1257	0.12
4.941633	0.51	-16.57	194.44	-82.51	27.62	-25.34	3.1184	0.1198
4.949933	-0.68	-17.44	203.28	-76.99	29.3	-23.12	3.0973	0.1194
4.958333	-1.99	-17.2	206.96	-74.17	30.18	-20.4	3.0799	0.119
4.966633	-2.09	-15.91	207.34	-72.61	30.5	-17.05	3.1041	0.119
4.974933	-0.25	-14.43	209.52	-69.24	30.93	-13.89	3.1282	0.119
4.983333	2.7	-13.31	215.1	-63.45	31.69	-11.62	3.1233	0.119
4.991633	4.42	-12.33	218.29	-59.69	31.32	-10.57	3.1113	0.119
4.999933	5.13	-10.49	215.39	-63.16	29.92	-10.1	3.1	0.1188
5.008333	4.85	-8.11	207.32	-71.72	27.77	-10.22	3.09	0.1184
5.016633	5.19	-6.45	199.87	-76.1	25.46	-10.57	3.08	0.118
5.024933	6.61	-5.5	194.35	-75.25	23.16	-10.95	3.0827	0.118
5.033333	8.87	-3.55	191.81	-74.23	22.34	-10.7	3.0853	0.118
5.041633	10.01	-0.53	189.5	-75.18	22.64	-10.01	3.0851	0.1182
5.049933	9.48	2.62	185.73	-77.34	23.02	-9.39	3.0798	0.1186
5.058333	9.36	5.34	185.16	-76.33	24.45	-8.66	3.077	0.119
5.066633	9.69	7.6	187.42	-72.1	26.72	-7.83	3.1015	0.119
5.074933	10.63	9.64	189.79	-66.53	28.42	-6.9	3.1261	0.119
5.083333	12.13	12.02	190.62	-63.41	29.04	-5.81	3.1235	0.1193
5.091633	13.68	14.48	190.16	-63.69	29	-5.23	3.108	0.1197
5.099933	14.08	15.3	185.66	-64.14	26.77	-6.15	3.0936	0.1201
5.108333	13.69	15.1	178.22	-64.34	22.84	-8.02	3.0849	0.1205
5.116633	14.26	16.79	173.05	-63.64	19.81	-8.62	3.0761	0.1209
5.124933	16.04	20.79	170.95	-62.43	18.19	-7.72	3.0882	0.1213
5.133333	18.25	24.32	166.96	-59.95	16.12	-5.73	3.1068	0.1217
5.141633	20.55	26.94	161.89	-56.31	14.33	-2.68	3.1127	0.1221
5.149933	21.89	28.83	157.1	-52.46	12.89	0.44	3.0781	0.1225
5.158333	21.87	30.23	153.16	-47.89	11.31	3.47	3.0435	0.1229
5.166633	20.93	31.32	150.08	-42.28	9.54	6.56	3.0351	0.1234
5.174933	20.39	32.12	147.66	-36.6	7.77	9.07	3.0315	0.1238
5.183333	19.08	30.66	142.4	-32.26	4.47	9.27	3.0263	0.124
5.191633	16.14	25.97	133.95	-28.7	-0.98	7.93	3.0196	0.124
5.199933	11.83	20.34	127.44	-26.43	-6.82	5.87	3.0076	0.1241
5.208333	6.51	14.91	123.68	-25.92	-12.4	2.88	2.9675	0.1249
5.216633	1.91	11.46	120.75	-27.23	-16.97	-1.04	2.9274	0.1257
5.224933	-1.13	9.86	117.6	-29.62	-20.56	-5.15	2.8967	0.1268
5.233333	-1.86	9.82	115.22	-32.85	-22.88	-8.19	2.8713	0.128
5.241633	-1.56	10.6	113.17	-36.35	-24.45	-9.58	2.849	0.1291
5.249933	-1.49	11.01	110.18	-38.41	-25.46	-9.33	2.8367	0.1295
5.258333	-1.79	11.07	105.61	-38.2	-25.46	-8.21	2.8244	0.1299
5.266633	-1.95	11.36	99.73	-36.1	-24.13	-6.69	2.8037	0.13
5.274933	-1.61	11.8	94.77	-33.06	-22.32	-5.29	2.7796	0.13
5.283333	-1.45	10.46	91.29	-28.08	-20.84	-3.05	2.7706	0.1293
5.291633	-1.46	7.67	87.8	-23.16	-19.92	-0.6	2.7733	0.1281
5.299933	-2.7	3.8	82.31	-19.57	-20.1	0.48	2.7755	0.1269
5.308333	-5.47	-0.99	74.59	-17.08	-21.38	-0.12	2.7643	0.1257
5.316633	-7.51	-4.79	67.7	-15.36	-22.41	-1.13	2.7531	0.1245
5.324933	-7.82	-6.67	62.62	-15.74	-23.04	-2.53	2.7279	0.1232
5.333333	-7.46	-7.22	59.18	-18.2	-23.79	-4.85	2.695	0.122
5.341633	-7.21	-7.12	55.32	-21.43	-24.21	-7.38	2.6655	0.1209
5.349933	-7.18	-6.37	50.91	-25.11	-24.47	-9.82	2.6611	0.1205
5.358333	-7.59	-5.3	47.14	-26.57	-24.75	-10.93	2.6567	0.1201
5.366633	-8.47	-4.1	44.84	-24.67	-24.92	-10.35	2.6367	0.12
5.374933	-8.83	-3.35	44.38	-20.84	-24.95	-9.27	2.6137	0.12
5.383333	-9.55	-3.82	44	-17.24	-25.99	-9.03	2.592	0.1201
5.391633	-11.32	-4.61	42.33	-14.57	-27.74	-9.57	2.5733	0.1205
5.399933	-14.12	-3.8	37.41	-13.85	-29.17	-10.23	2.5545	0.121
5.408333	-17.75	-1.28	29.26	-15.1	-30.2	-10.91	2.5209	0.1214
5.416633	-21.35	-0.48	19.43	-15.81	-31.05	-11.81	2.486	0.1218
5.424933	-24.7	-1.41	8.22	-16.65	-31.35	-13.55	2.4567	0.1218
5.433333	-27.46	-2.67	0	-18.77	-31	-15.96	2.4358	0.1214
5.441633	-30.38	-2.24	0	-22.25	-30.12	-17.86	2.415	0.121
5.449933	-33.48	-0.83	0	-26.33	-28.88	-19.29	2.396	0.1206
5.458333	-35.9	-0.94	0	-28.91	-27.92	-20.57	2.3769	0.1202
5.466633	-36.63	-3.91	0	-28.95	-27.71	-21.79	2.3706	0.1202
5.474933	-35.92	-8.3	0	-26.22	-27.54	-22.34	2.378	0.1207
5.483333	-34.63	-10.03	0	-23.42	-26.65	-21.99	2.3697	0.1209
5.491633	-32.69	-9.27	0	-21.01	-25.28	-20.98	2.328	0.1205
5.499933	-30.21	-7.89	0	-19	-24.14	-20.03	2.2863	0.1201
5.508333	-27.56	-7.42	0	-16.16	-23.33	-19.31	2.2747	0.1197
5.516633	-24.4	-7.28	0	-12.38	-22.41	-18.31	2.2772	0.1193
5.524933	-20.75	-5.94	7.75	-8.81	-20.97	-16.67	2.268	0.1188
5.533333	-18.02	-3.59	13.9	-5.59	-19.17	-14.53	2.2287	0.118
5.541633	-16.89	-1.8	16.49	-3.08	-17.81	-12.65	2.1894	0.1172
5.549933	-17.11	-1.24	16.2	-1.44	-17.34	-11.36	2.187	0.1163
5.558333	-17.07	-1.74	16.14	-0.88	-18.65	-11.06	2.1963	0.1154
5.566633	-16.99	-2.81	16.46	-0.25	-21.1	-11.18	2.1855	0.1148
5.574933	-17.97	-3.86	15.4	-0.26	-23.59	-11.45	2.1613	0.1144
5.583333	-20.71	-4.55	11.13	-1.88	-26.1	-12.17	2.1362	0.114
5.591633	-25.25	-4.82	3.36	-5.25	-28.72	-13.47	2.1011	0.1135
5.599933	-28.01	-4.57	0	-7.68	-31.45	-14.83	2.066	0.1131
5.608333	-28.06	-3.66	0	-9.07	-34.17	-16.14	2.05	0.1127
5.616633	-26.84	-1.87	2.09	-11.78	-37.08	-17.2	2.0388	0.1123
5.624933	-26.46	0.83	2.81	-15.93	-39.14	-17.36	2.0272	0.112
5.633333	-26.14	4.45	3.59	-20.25	-39.64	-16.61	2.0079	0.1125
5.641633	-23.48	8.38	9.68	-21.83	-38.37	-15.22	1.9886	0.1129
5.649933	-18.18	12.48	21.52	-20.48	-35.62	-13.26	1.9849	0.1139
5.658333	-12.92	15.99	31.92	-18.64	-34.2	-11.43	1.9862	0.1152
5.666633	-10.36	18.84	35.66	-19.31	-34.52	-10.21	1.9803	0.1164
5.674933	-9.53	22.24	36.05	-22.91	-35.28	-9.44	1.9616	0.1176
5.683333	-7.89	27.52	40.19	-27.6	-34.55	-9.11	1.943	0.1188
5.691633	-5.02	34.61	48.97	-32.61	-32.25	-9.26	1.9208	0.1193
5.699933	-2.41	40.96	56.14	-36.86	-29.65	-9.92	1.8978	0.1198
5.708333	-1.46	46.34	57.82	-42.34	-28.09	-11.1	1.8806	0.1202
5.716633	-1.64	51.31	55.43	-48.04	-27.57	-12.13	1.8707	0.1206
5.724933	0.08	57.17	57.34	-50.66	-25.25	-11.69	1.8608	0.121
5.733333	4.09	63.5	63.55	-50.37	-20.79	-9.99	1.8493	0.1218
5.741633	9.05	67.31	66.54	-48.68	-16.18	-8.23	1.8376	0.1226
5.749933	13.72	67.09	62.1	-45.03	-13.03	-6.59	1.816	0.123
5.758333	16.76	64.66	53.73	-38.94	-10.69	-4.53	1.7853	0.123
5.766633	18.64	62.91	46.4	-32.65	-8.49	-1.93	1.7599	0.1231
5.774933	19.83	61.99	40.11	-26.54	-6.56	1.13	1.7512	0.1235
5.783333	20.69	61.14	32.62	-21.94	-5.29	3.75	1.7424	0.1239
5.791633	20.74	59.84	22.62	-19.83	-4.68	5.31	1.728	0.1237
5.799933	19.95	56.84	14.02	-18.13	-4.23	5.73	1.7125	0.1233
5.808333	18.67	53.77	11.26	-14.78	-3.23	6.05	1.6988	0.123
5.816633	16.48	51.62	12.58	-11.81	-2.11	6.02	1.6888	0.123
5.824933	14.12	50.03	11.83	-12.78	-2.16	4.77	1.6788	0.123
5.833333	11.84	48.67	8.33	-17.78	-3.5	2.19	1.6827	0.123
5.841633	11.66	48.51	5.26	-22.26	-4.05	0.47	1.6879	0.123
5.849933	12.69	49.72	3.4	-25.89	-3.45	-0.19	1.6805	0.1228
5.858333	13.92	50.15	4.9	-29.99	-3.24	-1.37	1.6543	0.1224
5.866633	15.09	50.76	8.03	-36.53	-4.3	-3.26	1.628	0.122
5.874933	15.94	52.23	11.12	-45.69	-6.46	-5.74	1.6289	0.1216
5.883333	16.34	54.72	12.9	-55.57	-8.88	-8.35	1.6298	0.1211
5.891633	16.89	56.74	16	-63.08	-10.91	-10.76	1.6327	0.1204
5.899933	18.14	56.87	21.91	-63.9	-11.84	-11.3	1.6364	0.1196
5.908333	17.82	53.87	28.22	-61.37	-13.36	-11.62	1.637	0.1189
5.916633	16.3	49.27	34.42	-56.85	-14.94	-11.47	1.6306	0.1185
5.924933	14.97	46.65	37.89	-50.3	-14.54	-9.04	1.6243	0.1181
5.933333	14.21	46.85	37.79	-41.2	-11.56	-3.71	1.61	0.1176
5.941633	13.47	48.28	34.89	-32.05	-8.21	2.07	1.5938	0.1172
5.949933	13.19	49.66	32.11	-23.07	-5.19	7.77	1.5949	0.1172
5.958333	13.32	51.03	30.6	-13.99	-2.07	13.33	1.6119	0.1176
5.966633	13.26	53.85	30.1	-8.85	0.91	17.04	1.629	0.118
5.974933	12.83	58.27	30.25	-8.85	3.28	18.47	1.6259	0.1184
5.983333	11.52	61.88	31.68	-13.06	3.46	17.32	1.62	0.1188
5.991633	9.01	63.28	34.85	-20.2	0.95	13.35	1.6107	0.1192
5.999933	5.57	63.05	37.47	-29.69	-3.47	7	1.5975	0.1196
6.008333	2.3	62.69	38.43	-38.5	-7.14	0.97	1.5887	0.1202
6.016633	-0.86	62.03	38.8	-46.4	-10.21	-4.48	1.597	0.1209
6.024933	-4.22	60.16	39.99	-54.01	-14.2	-9.49	1.6053	0.1217
6.033333	-7.73	57.04	40.78	-61.61	-19.57	-14.03	1.6056	0.1227
6.041633	-10.54	53.63	39.74	-67.6	-24.54	-17.75	1.5994	0.1241
6.049933	-12.43	50.86	36.57	-71.32	-27.85	-20.55	1.5957	0.1253
6.058333	-12.85	48.81	30.88	-73.12	-29.39	-22.37	1.5982	0.1266
6.066633	-11.15	47.03	24.27	-74.2	-29.75	-23.56	1.6007	0.1278
6.074933	-7.98	45	18.47	-74.59	-29.65	-24.29	1.6125	0.128
6.083333	-4.78	42.85	12.23	-72.42	-29	-23.76	1.6256	0.128
6.091633	-1.17	41.45	3.01	-67.33	-26.73	-21.8	1.627	0.1278
6.099933	2.82	41.54	0	-61.38	-22.98	-18.94	1.6076	0.1274
6.108333	6.32	43.36	0	-58.68	-19.5	-16.18	1.5929	0.1268
6.116633	9.27	46.37	0	-58.82	-16.69	-13.62	1.5972	0.1257
6.124933	11.26	49.4	0	-59.89	-15.11	-11.43	1.6016	0.1246
6.133333	11.32	52.32	0	-61.28	-14.98	-9.71	1.6056	0.1232
6.141633	10.74	54.52	0	-62.53	-15.42	-8.37	1.6093	0.1213
6.149933	11.37	56.02	0	-65.11	-15.83	-8.03	1.6161	0.1193
6.158333	12.58	56.96	0	-68.73	-16.35	-8.74	1.6308	0.117
6.166633	13.26	56.87	0	-70.8	-16.98	-10.04	1.6455	0.1146
6.174933	13.46	54.79	0	-68.7	-17.54	-11.27	1.6411	0.1124
6.183333	14.74	52.06	0	-64.07	-18.11	-11.79	1.6307	0.1103
6.191633	17.27	49.98	0	-58.68	-18.3	-11.39	1.6269	0.1086
6.199933	20.45	48.09	0	-52.27	-17.55	-10.46	1.6348	0.1074
6.208333	22.63	46.52	2.37	-45.4	-15.99	-9.78	1.6427	0.1062
6.216633	23.55	45.45	18	-38.35	-13.86	-9.44	1.6524	0.1053
6.224933	23.67	45.38	33.55	-33.47	-11.89	-9.14	1.6624	0.1045
6.233333	24.13	46.1	47.48	-31.5	-9.95	-8.76	1.6821	0.1038
6.241633	24.96	47.32	60.35	-30.8	-7.73	-8.13	1.7143	0.1034
6.249933	24.57	48.05	68.07	-29.84	-4.84	-7.78	1.7464	0.103
6.258333	22.67	47.94	70.33	-28.31	-1.11	-7.75	1.7622	0.1026
6.266633	19.95	46.91	69.98	-26.12	3.3	-7.44	1.7766	0.1021
6.274933	17.18	45.52	68.63	-23.61	7.71	-6.36	1.7939	0.102
6.283333	15.09	44.47	65.41	-21.01	11.25	-4.59	1.8121	0.102
6.291633	14.13	43.4	63.48	-16.33	14.38	-2.45	1.8263	0.1019
6.299933	13.64	42.13	62.57	-10.13	17.33	-0.26	1.8275	0.1015
6.308333	12.19	40.61	60.91	-5.59	20.05	1.19	1.8287	0.1011
6.316633	9.76	38.93	58.32	-3.21	22.46	1.82	1.8584	0.1007
6.324933	7.86	35.53	56.16	-0.95	24	1.8	1.8992	0.1003
6.333333	6.78	30.53	53.3	1.4	24.18	0.96	1.9289	0.1
6.341633	5.93	25.13	50.34	2.81	22.83	-0.72	1.9349	0.1
6.349933	3.64	20.43	49.05	1.98	20.55	-3.21	1.9408	0.1
6.358333	-0.16	15.94	49.61	-0.72	17.84	-6.44	1.9597	0.1
6.366633	-3.31	10.22	51.5	-2.65	15.7	-9.91	1.9817	0.1
6.374933	-4.42	3.59	55.92	-2.26	13.85	-13.01	2.0038	0.1002
6.383333	-5.02	-3.2	60.53	-0.79	11.56	-16.12	2.0257	0.1006
6.391633	-8.31	-7.59	60.91	-1.76	8.47	-19.86	2.0502	0.101
6.399933	-13.99	-9.35	57.95	-5.18	4.99	-23.93	2.0938	0.1014
6.408333	-18.72	-10.52	56.36	-7.96	2.47	-26.83	2.1373	0.1018
6.416633	-21.58	-12.91	55.26	-8.55	1.19	-28.5	2.1608	0.1028
6.424933	-22.58	-14.93	51.44	-9.49	1.22	-29.16	2.1626	0.1046
6.433333	-23.15	-14.64	45.16	-13.25	1.48	-29.05	2.1689	0.1062
6.441633	-23.55	-12.28	37.1	-19.03	1.89	-28.43	2.1935	0.1075
6.449933	-22.85	-9.25	31.32	-23.47	2.96	-27.52	2.2181	0.1087
6.458333	-19.38	-6.37	30.38	-25.21	5.5	-25.91	2.263	0.11
6.466633	-13.34	-3.47	33.19	-26.01	8.58	-23.55	2.313	0.1111
6.474933	-7.38	0.29	34.5	-28.12	10.97	-21.84	2.3526	0.1122
6.483333	-1.98	4.89	32.78	-31.91	12.47	-20.83	2.3655	0.1131
6.491633	1.87	8.91	28.7	-35.81	12.51	-20.38	2.3784	0.1139
6.499933	4.11	12.02	23.1	-39.23	11.03	-20.45	2.3954	0.1147
6.508333	6.44	14.18	20.89	-39.67	10.57	-20.88	2.4128	0.1155
6.516633	9.55	15.99	20.59	-39.07	11.43	-21.05	2.4385	0.1161
6.524933	12.72	17.74	21.74	-39.62	12.25	-20.92	2.479	0.1166
6.533333	15.12	19.59	23.89	-41.13	12.99	-20.87	2.5194	0.117
6.541633	16.53	21.35	25.67	-43.29	13.8	-21.04	2.5505	0.1178
6.549933	17.01	22.53	25.22	-45.35	15.01	-21.6	2.5812	0.1187
6.558333	17.38	23.15	25.22	-46.62	16.97	-22.5	2.5916	0.119
6.566633	18.59	24.41	29.09	-45.17	20.15	-23.23	2.5924	0.119
6.574933	19.5	26.95	32.33	-43.7	22.26	-23.56	2.6058	0.1192
6.583333	19.57	30.45	34.55	-43.25	23.08	-23.24	2.6514	0.12
6.591633	18.7	34.06	35.91	-43.2	23.76	-21.88	2.697	0.1208
6.599933	17.21	37.64	36.62	-42.51	24.96	-19.51	2.708	0.121
6.608333	16.06	40.47	37.8	-39.86	26.7	-16.43	2.708	0.121
6.616633	15.79	42.87	42.8	-35.35	28.86	-12.51	2.7199	0.1211
6.624933	15.49	43.92	50.02	-29.81	30.28	-8.4	2.7528	0.1215
6.633333	13.05	41.27	54	-26.26	29.04	-5.43	2.7857	0.1219
6.641633	8.58	34.99	54.33	-25.34	25.48	-3.59	2.7886	0.122
6.649933	4.58	27.81	54.63	-26.38	22.25	-2.34	2.7856	0.122
6.658333	1.91	20.28	55.19	-27.82	19.57	-2.09	2.7989	0.1218
6.666633	-0.71	12.59	56.66	-28.4	17.61	-3.02	2.8326	0.1214
6.674933	-4.48	5.71	59.43	-29.22	16.31	-4.79	2.8646	0.1211
6.683333	-8.83	-0.01	62.26	-30.56	15.38	-6.93	2.8871	0.1215
6.691633	-11.61	-3.33	64.52	-31.6	15.45	-8.06	2.9096	0.1219
6.699933	-11.65	-3.08	68.24	-31.28	17.98	-7.35	2.9163	0.1223
6.708333	-9.61	-1.13	73.87	-30.62	22.62	-6.07	2.9179	0.1227
6.716633	-7.55	0.1	77.99	-29.45	26.85	-5.08	2.9199	0.123
6.724933	-5.53	1.32	82.42	-27.66	30.89	-3.79	2.9224	0.123
6.733333	-2.38	3.27	88.8	-26.35	34.9	-1.28	2.9249	0.123
6.741633	2.07	5.49	95.95	-25.8	38.54	2.22	2.9334	0.1238
6.749933	5.79	5.72	100.07	-25.4	40.62	4.92	2.9421	0.1246
6.758333	7.53	3.61	103.4	-25.14	41.66	6.09	2.9505	0.125
6.766633	8.01	0.53	107.54	-26.59	42.28	5.9	2.9584	0.125
6.774933	7.88	-1.38	112.28	-29.6	42.7	5.57	2.9693	0.1251
6.783333	7.35	-1.91	117.94	-33.36	42.93	5.37	2.9963	0.1255
6.791633	7.13	-1.29	123.89	-35.61	42.72	5.39	3.0233	0.1259
6.799933	7.31	-0.44	127.84	-36.49	41.75	4.92	3.0263	0.126
6.808333	6.61	0.08	129.3	-37.9	40.19	3.22	3.0159	0.126
6.816633	5.78	1.99	132.8	-41.13	39.43	1.33	3.0105	0.1261
6.824933	5.15	5.22	138.48	-45.53	39.52	-0.43	3.0208	0.1265
6.833333	4.76	8.29	145.06	-48.14	39.92	-1.53	3.0311	0.1269
6.841633	4.19	10.43	151.63	-48.06	40.25	-2.05	3.0349	0.1273
6.849933	3.3	11.54	159.83	-46.68	40.53	-2.88	3.0361	0.1277
6.858333	1.47	11.12	168.97	-46.55	40.77	-4.86	3.0357	0.1277
6.866633	-0.97	9.44	176.95	-47.91	41.02	-7.41	3.0318	0.127
6.874933	-2.33	7.6	184	-49.1	41.48	-9.22	3.0278	0.1262
6.883333	-2	5.96	190.71	-49.45	42.19	-9.89	3.0429	0.126
6.891633	0.39	4.69	198.19	-48.76	42.74	-10.11	3.0628	0.126
6.899933	4.21	3.94	206.32	-48.31	42.98	-10.6	3.0605	0.1258
6.908333	6.76	2.22	210.42	-48.32	42.08	-11.28	3.0456	0.1254
6.916633	6.95	-1.06	206.66	-48.23	39.69	-11.48	3.0308	0.125
6.924933	5.52	-5.45	195.82	-47.87	36.32	-10.93	3.0253	0.1242
6.933333	5.09	-9.36	185.07	-46.92	33.91	-9.9	3.0212	0.1233
6.941633	5.48	-12.92	175.62	-45.26	32.42	-8.73	3.036	0.1224
6.949933	5.89	-16.24	167.17	-43.01	31.09	-8.3	3.0582	0.1216
6.958333	5.38	-19.41	158.36	-41.04	30.11	-8.48	3.0717	0.1208
6.966633	3.39	-22.4	148.73	-40.5	29.38	-9.22	3.05	0.12
6.974933	1.48	-23.61	142.18	-43.81	29.34	-10.57	3.0283	0.1192
6.983333	0.68	-22.44	140.53	-50.88	30.3	-12.57	3.0246	0.119
6.991633	1.81	-19.48	142.87	-58.53	32.42	-14.48	3.0254	0.119
6.999933	2.39	-16.59	144.22	-65.79	33.89	-16.36	3.0288	0.1189
7.008333	2.14	-13.76	144.7	-72.94	34.43	-18.32	3.0387	0.1185
7.016633	1.33	-10.9	144.79	-80.32	34.3	-19.62	3.0486	0.1181
7.024933	0.28	-7.95	144.73	-87.71	33.75	-20.01	3.0478	0.1177
7.033333	0.83	-4.78	146.57	-92.06	33.91	-18.85	3.0437	0.1173
7.041633	4.14	-1.53	151.08	-90.74	35.18	-16.18	3.0437	0.1168
7.049933	8.39	1.32	154.59	-85.89	36.45	-12.58	3.0511	0.1164
7.058333	11.17	3.65	155.03	-81.77	36.56	-9.13	3.0569	0.116
7.066633	12.11	5.6	153.29	-79.01	35.5	-6.06	3.0427	0.1156
7.074933	12.1	7.84	154.47	-75.44	34.68	-3.07	3.0285	0.1151
7.083333	11.66	10.32	158.38	-70.59	34.6	0.01	3.0351	0.1145
7.091633	11.69	12.4	161.22	-65.51	34.09	2.46	3.0513	0.1137
7.099933	11.13	13.68	160.07	-62.52	31.86	3.46	3.0629	0.1129
7.108333	9.6	14.45	156.22	-62.35	28.13	2.85	3.0495	0.1125
7.116633	7.82	16.1	157.4	-65.17	24.79	0.67	3.0362	0.1121
7.124933	6.62	18.87	165.35	-69.97	22.35	-2.8	3.042	0.1123
7.133333	5.97	19.16	170.77	-71.64	19.85	-5.52	3.054	0.1127
7.141633	5.28	15.68	166.88	-71.04	16.03	-7.3	3.063	0.1131
7.149933	5.81	11.19	158.94	-69.5	12	-8.21	3.063	0.1135
7.158333	7.51	8.53	154.7	-67.16	9.73	-7.65	3.063	0.1139
7.166633	9.58	7.56	154.4	-63.89	9.16	-5.8	3.0531	0.1144
7.174933	9.91	6.17	152.04	-59.54	7.97	-4.36	3.0412	0.1148
7.183333	9.62	3.45	143.55	-51.79	5.39	-2.81	3.0304	0.1155
7.191633	9.45	-0.47	129.08	-40.4	2.02	-0.57	3.0204	0.1163
7.199933	9.75	-2.03	117.03	-30.7	-1.07	0.6	3.0062	0.1171
7.208333	10.42	-0.56	110.45	-24.15	-3.5	0.49	2.9701	0.1175
7.216633	10	1.25	108.81	-20.74	-5.62	-0.31	2.934	0.1179
7.224933	7.5	1.22	108	-19.43	-8.31	-1.73	2.9106	0.1183
7.233333	3.39	0.61	105.17	-20.46	-11.97	-4.27	2.8944	0.1187
7.241633	0.16	1.58	103.63	-23.34	-14.84	-6.39	2.8783	0.1192
7.249933	-1.54	3.5	103.01	-26.56	-15.96	-7.46	2.8628	0.12
7.258333	-1.9	5.71	102.86	-29.17	-15.14	-7.59	2.8473	0.1208
7.266633	-1.41	8.14	103.07	-31.41	-12.78	-7.14	2.829	0.1217
7.274933	-1.79	10.71	101.43	-35.44	-10.66	-7.42	2.8096	0.1226
7.283333	-2.8	13.34	93.22	-39.94	-9.55	-8.95	2.7883	0.123
7.291633	-3.97	16.29	79.93	-43.92	-9.11	-11.12	2.7657	0.123
7.299933	-4.57	19.01	67.5	-45.56	-8.04	-12.13	2.7437	0.123
7.308333	-4.66	21.06	57.09	-44.92	-6.21	-11.84	2.7353	0.1238
7.316633	-5.33	22.21	47.01	-45.1	-6.04	-12.32	2.727	0.1245
7.324933	-7.13	22.96	37.53	-47.29	-8.28	-14.07	2.7111	0.125
7.333333	-9.44	23.29	29.03	-51.34	-12.26	-16.46	2.6839	0.125
7.341633	-10.28	23.21	22.36	-54.66	-16.21	-18.13	2.657	0.125
7.349933	-9.85	22.9	17.77	-56.71	-19.87	-19.08	2.6315	0.125
7.358333	-9.46	22.78	14.76	-56.37	-22.64	-19.91	2.6061	0.125
7.366633	-9.83	22.49	11.13	-55.12	-25	-21.55	2.5924	0.1247
7.374933	-9.2	21.65	7.27	-54.72	-27.44	-23.31	2.5833	0.1243
7.383333	-7.01	21.06	5.26	-53.75	-28.56	-23.71	2.5664	0.124
7.391633	-3.81	21.08	4.94	-52.09	-28.22	-22.78	2.5181	0.124
7.399933	-0.97	22.27	5.74	-49.61	-26.79	-21.17	2.4699	0.124
7.408333	1.29	24.66	7.53	-46.32	-24.5	-19.13	2.4671	0.1236
7.416633	2.38	25.03	9.98	-39.77	-22.51	-17.06	2.4683	0.1232
7.424933	3.11	22.71	12.1	-32.07	-21.76	-14.98	2.4563	0.1227
7.433333	4.41	19.57	15.59	-24.97	-21.42	-12.61	2.4247	0.1218
7.441633	5.56	18.14	22.11	-18.36	-19.89	-10.14	2.393	0.121
7.449933	5.88	18.08	29.96	-11.84	-17.78	-7.68	2.3573	0.1206
7.458333	4.79	18.2	35.65	-5.04	-16.67	-5.35	2.3216	0.1202
7.466633	3.13	17.99	39.4	1.86	-16.81	-3.08	2.2979	0.1198
7.474933	0.68	17.5	40.5	7.18	-17.43	-1.87	2.2872	0.1193
7.483333	-1.8	19.78	38.82	7.51	-17.41	-1.57	2.2747	0.1187
7.491633	-3.48	24.53	36.72	3.6	-16.85	-1.79	2.258	0.118
7.499933	-4.02	29.4	36.04	-1.67	-16.71	-2.24	2.2413	0.1172
7.508333	-4.44	32.37	34.95	-6.43	-17.91	-3.23	2.2097	0.1163
7.516633	-5.44	33.54	31.67	-11.43	-20.12	-5.27	2.1743	0.1155
7.524933	-6.05	33.67	29.36	-17.24	-21.95	-8.27	2.1493	0.1147
7.533333	-6.32	32.3	27.31	-22.54	-22.87	-11.42	2.1402	0.1139
7.541633	-6.1	28.84	25.47	-24.17	-23.05	-12.86	2.1311	0.1131
7.549933	-5.33	23.29	24.02	-21.72	-22.69	-12.33	2.1168	0.1119
7.558333	-4.48	18.7	23.25	-17.65	-21.37	-10.41	2.1018	0.1107
7.566633	-4.8	15.63	19.76	-13.17	-18.94	-7.69	2.0887	0.1094
7.574933	-5.25	12.63	14	-7.52	-16.5	-4.62	2.0776	0.1082
7.583333	-4.33	9.62	9.58	0	-13.97	-0.73	2.0664	0.107
7.591633	-1.96	6.68	6.93	9.31	-11.33	4.01	2.0269	0.1061
7.599933	-0.38	5.28	5.65	15.26	-9.36	7.58	1.9861	0.1052
7.608333	0.48	5.92	6.5	16.38	-8.66	9.11	1.9679	0.105
7.616633	0.62	8.75	9.67	14.28	-8.63	9.51	1.9552	0.105
7.624933	-0.33	11.06	12.61	11.14	-9.41	9.24	1.9425	0.105
7.633333	-1.9	12.14	15.87	7.59	-11.13	8.02	1.9293	0.1055
7.641633	-4.23	12.38	20.17	3.85	-12.91	5.78	1.9162	0.1059
7.649933	-7.58	12.15	25.4	-0.27	-14.48	2.64	1.8937	0.106
7.658333	-12.7	12.67	27.23	-7.41	-16.06	-1.02	1.8683	0.106
7.666633	-17.44	13.22	25.96	-14.27	-17.43	-3.94	1.8504	0.1063
7.674933	-21.44	13.97	22.52	-20.34	-18.48	-6.18	1.8461	0.1071
