Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosX.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosY.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisPosZ.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[0],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[1],Main.HumanModel.BodyModel.Interface.Trunk.PelvisRotVec.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.SacrumPelvisJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L5SacrumJnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L4L5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L3L4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L2L3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.L1L2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsLumbar.T12L1Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.T1C7Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C7C6Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C6C5Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C5C4Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C4C3Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[1],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C3C2Jnt.Pos[2],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C2C1Jnt.Pos[0],Main.HumanModel.BodyModel.Trunk.JointsCervicalSpine.C1C0Jnt.Pos[0]
  1.666666666666667e+00,  4.675473216476642e-01,  4.689852443633468e-01,  1.050081838288456e+00,  1.581642748953245e+00, -1.804683879882786e-01,  1.204466090151900e-01,  6.791322437043418e-04, -2.567390944051444e-15, -1.185198914676784e-03,  2.176054050839807e-03,  5.199861632786917e-03, -3.797576868465369e-03,  3.842666400530501e-03,  1.146137285740909e-02, -6.706093090952676e-03,  5.528850017449917e-03,  1.796048731190631e-02, -9.648764435494816e-03,  7.132050008560827e-03,  2.437185940916033e-02, -1.244661552720046e-02,  8.727784493577065e-03,  3.023558820569978e-02, -1.523143806695126e-02,  9.557682876594583e-03,  3.658980702438420e-02, -1.667974901368385e-02, -3.341511095600324e-16,  2.775557561562891e-17,  1.387778780781445e-17, -3.469446951953613e-18,  0.000000000000000e+00,  4.163336342344336e-17, -3.252606517456513e-18, -2.775557561562891e-17,  2.775557561562891e-17, -4.471249759330219e-16, -1.387778780781445e-17, -1.387778780781445e-17,  2.179246366695864e-16, -1.387778780781446e-17,  8.326672684688674e-17, -1.301042606982605e-18,  0.000000000000000e+00,  2.775557561562891e-17, -2.775557561562891e-17,  1.526556658859590e-16
  1.675000000000000e+00,  4.676377922221718e-01,  4.689792196537016e-01,  1.050078960802828e+00,  1.581603542263131e+00, -1.805250134764345e-01,  1.203305176820425e-01,  6.783816820437495e-04,  3.969047621199710e-14, -1.184570056146147e-03,  2.173649125092826e-03,  5.192636093782917e-03, -3.795561899814720e-03,  3.838419572558307e-03,  1.144544654960342e-02, -6.702534883209632e-03,  5.522739657519255e-03,  1.793553007047259e-02, -9.643644866180004e-03,  7.124167828277319e-03,  2.433799315768163e-02, -1.244001143696552e-02,  8.718138743621611e-03,  3.019357392940807e-02, -1.522335636867678e-02,  9.547119941548186e-03,  3.653896315601212e-02, -1.667089885142365e-02,  1.830133267155531e-16, -8.326672684688674e-17,  7.494005416219807e-16, -3.469446951953614e-17, -1.387778780781446e-17,  7.077671781985373e-16, -3.720981855970251e-16, -6.938893903907228e-17,  6.800116025829084e-16,  2.975050761300224e-16, -4.163336342344337e-17,  7.494005416219807e-16,  2.966377143920340e-16, -2.775557561562891e-17,  7.771561172376094e-16, -1.470178145890344e-16, -8.326672684688674e-17,  6.522560269672795e-16, -3.608224830031759e-16,  2.053912595556539e-15
  1.683333333333333e+00,  4.677282905591550e-01,  4.689710048714166e-01,  1.050076364829676e+00,  1.581567638384916e+00, -1.805773681515050e-01,  1.202074644757143e-01,  6.773880253816352e-04,  4.000966535127201e-14, -1.183850388336482e-03,  2.170465281821020e-03,  5.185468248280234e-03, -3.793255962984609e-03,  3.832797263872272e-03,  1.142964740806771e-02, -6.698462858447225e-03,  5.514650248168429e-03,  1.791077210433144e-02, -9.637786014063086e-03,  7.113732733840036e-03,  2.430439731700958e-02, -1.243245369418894e-02,  8.705368887084005e-03,  3.015189512325082e-02, -1.521410764634284e-02,  9.533135838333373e-03,  3.648852525933213e-02, -1.666077069631547e-02, -3.339342691255354e-17, -2.775557561562891e-17,  6.661338147750939e-16,  1.869164545365010e-16, -5.551115123125783e-17,  7.216449660063518e-16, -3.426078865054194e-17, -5.551115123125783e-17,  6.522560269672795e-16,  1.903859014884545e-16, -1.387778780781445e-17,  6.800116025829082e-16, -3.642919299551294e-17, -6.938893903907227e-17,  6.661338147750938e-16, -3.295974604355933e-17, -4.163336342344336e-17,  6.661338147750938e-16, -4.302114220422481e-16,  1.970645868709652e-15
  1.691666666666667e+00,  4.678178685363198e-01,  4.689607303770845e-01,  1.050073886904108e+00,  1.581536222438091e+00, -1.806200414855615e-01,  1.200766872615689e-01,  6.761345456300779e-04,  3.581857310294103e-14, -1.183010430654683e-03,  2.166448921591929e-03,  5.178296198191257e-03, -3.790564597154660e-03,  3.825704823977821e-03,  1.141383899891978e-02, -6.693710209477354e-03,  5.504445605767296e-03,  1.788599961542644e-02, -9.630947876012024e-03,  7.100569052467766e-03,  2.427078176937052e-02, -1.242363270205228e-02,  8.689259945891774e-03,  3.011019186874660e-02, -1.520331303353469e-02,  9.515495147105223e-03,  3.643805777632918e-02, -1.664894965672603e-02,  5.230191280070073e-16, -8.326672684688674e-17,  6.661338147750939e-16, -3.634245682171411e-16, -4.163336342344337e-17,  5.828670879282072e-16, -1.413799632921098e-16, -1.387778780781446e-17,  6.106226635438361e-16,  4.093947403305265e-16, -9.714451465470120e-17,  6.522560269672795e-16, -1.138845961978774e-15, -2.775557561562891e-17,  4.302114220422481e-16,  9.671083378570698e-16, -5.551115123125781e-17,  7.216449660063516e-16, -4.024558464266191e-16,  1.831867990631508e-15
  1.700000000000000e+00,  4.679055837023187e-01,  4.689485454094112e-01,  1.050071410981534e+00,  1.581510027029268e+00, -1.806485151245668e-01,  1.199386711646863e-01,  6.746325867478952e-04,  2.620126540341865e-14, -1.182048182877753e-03,  2.161636392375837e-03,  5.171112983012136e-03, -3.787481393272599e-03,  3.817206439304268e-03,  1.139800598003655e-02, -6.688265618635090e-03,  5.492218082108883e-03,  1.786118856196353e-02, -9.623114168106503e-03,  7.084795915199059e-03,  2.423711389075239e-02, -1.241352745478832e-02,  8.669957705625392e-03,  3.006842369273601e-02, -1.519094682462505e-02,  9.494357515749077e-03,  3.638751172812676e-02, -1.663540758275935e-02,  9.727461891539946e-16, -4.163336342344337e-17,  6.245004513516506e-16, -6.921546669147461e-16, -5.551115123125784e-17,  4.163336342344338e-16,  6.379445582904708e-16, -6.938893903907228e-17,  5.828670879282072e-16, -2.471980953266950e-17, -2.775557561562891e-17,  4.996003610813204e-16,  8.370040771588092e-17, -5.551115123125781e-17,  5.273559366969493e-16,  8.630249292984613e-17, -2.775557561562891e-17,  5.134781488891348e-16, -3.469446951953613e-16,  1.554312234475219e-15
  1.708333333333333e+00,  4.679906600653759e-01,  4.689346581500423e-01,  1.050068812832537e+00,  1.581489221488932e+00, -1.806591322998556e-01,  1.197944075394694e-01,  6.729234823657171e-04,  1.099120878989340e-14, -1.180972664067238e-03,  2.156160134098595e-03,  5.164013627690250e-03, -3.784035249930128e-03,  3.807535983856550e-03,  1.138235780244454e-02, -6.682180117578151e-03,  5.478304176432954e-03,  1.783666716313406e-02, -9.614358314981903e-03,  7.066847395919220e-03,  2.420383906506313e-02, -1.240223266796398e-02,  8.647993360444495e-03,  3.002714313592888e-02, -1.517712492696960e-02,  9.470304648059256e-03,  3.633755577569861e-02, -1.662027140304782e-02, -3.538835890992685e-16, -4.163336342344336e-17,  3.608224830031758e-16,  9.766493169749422e-16, -8.326672684688673e-17,  4.996003610813203e-16, -2.298508605669269e-17, -4.163336342344336e-17,  4.440892098500625e-16,  6.474855374083431e-16, -2.775557561562891e-17,  4.440892098500625e-16, -1.467576060676378e-15, -5.551115123125781e-17,  2.636779683484746e-16,  9.809861256648842e-16, -2.775557561562891e-17,  4.718447854656914e-16, -3.469446951953613e-16,  1.290634266126744e-15
  1.716666666666667e+00,  4.680726295236063e-01,  4.689193471075935e-01,  1.050065964641387e+00,  1.581473268411397e+00, -1.806497688117324e-01,  1.196451514511298e-01,  6.710791633146423e-04, -8.548717945826958e-15, -1.179801322209382e-03,  2.150250625271503e-03,  5.157235767622083e-03, -3.780282073411439e-03,  3.797100456733326e-03,  1.136741825467352e-02, -6.675552430508252e-03,  5.463289481336877e-03,  1.781325621914700e-02, -9.604822361573416e-03,  7.047478891441487e-03,  2.417207109433794e-02, -1.238993157526723e-02,  8.624291320668625e-03,  2.998773197470541e-02, -1.516207157120759e-02,  9.444348853705991e-03,  3.628986208532222e-02, -1.660378666963808e-02,  9.627715291671277e-17, -2.775557561562891e-17,  2.914335439641035e-16,  6.492202608843200e-16, -6.938893903907227e-17,  3.608224830031758e-16, -2.346213501258632e-16,  0.000000000000000e+00,  2.498001805406602e-16,  3.196228004487267e-16, -1.387778780781446e-17,  3.053113317719180e-16,  3.161533534967730e-16, -4.163336342344336e-17,  3.608224830031758e-16, -2.363560736018399e-16, -2.775557561562891e-17,  2.498001805406602e-16, -2.359223927328458e-16,  9.436895709313831e-16
  1.725000000000000e+00,  4.681513495095125e-01,  4.689029422589955e-01,  1.050062645535462e+00,  1.581461065664165e+00, -1.806189143103357e-01,  1.194909842961308e-01,  6.691944170166115e-04, -5.967449214043746e-16, -1.178506395303980e-03,  2.144211580939531e-03,  5.151165591139071e-03, -3.776132909610644e-03,  3.786436184578271e-03,  1.135403856095457e-02, -6.668225474496723e-03,  5.447945666653732e-03,  1.779228963667316e-02, -9.594280296077779e-03,  7.027685832651883e-03,  2.414362005114466e-02, -1.237633262826761e-02,  8.600069736236490e-03,  2.995243577463299e-02, -1.514542997744972e-02,  9.417824112866839e-03,  3.624714814369475e-02, -1.658556267752003e-02,  2.315855840429037e-16,  2.775557561562891e-17, -1.526556658859590e-16,  8.673617379884034e-18, -2.775557561562891e-17, -2.220446049250313e-16,  4.553649124439118e-16,  4.163336342344336e-17, -1.110223024625156e-16, -4.371503159461553e-16, -2.775557561562891e-17, -2.359223927328457e-16,  2.324529457808921e-16,  0.000000000000000e+00, -1.804112415015879e-16, -3.261280134836397e-16, -1.387778780781445e-17, -2.220446049250313e-16,  5.551115123125781e-17, -6.661338147750939e-16
  1.733333333333333e+00,  4.682269956797900e-01,  4.688858465890671e-01,  1.050058926287092e+00,  1.581451021915073e+00, -1.805691822574971e-01,  1.193359713612532e-01,  6.673600135221262e-04, -1.457167831000134e-15, -1.177197075137508e-03,  2.138333843290510e-03,  5.146254285036196e-03, -3.771937627354523e-03,  3.776056761804719e-03,  1.134321321319982e-02, -6.660817078478199e-03,  5.433011694825219e-03,  1.777532582933617e-02, -9.583621054241933e-03,  7.008421458763972e-03,  2.412060065750377e-02, -1.236258252732682e-02,  8.576495125360255e-03,  2.992387804765988e-02, -1.512860341038530e-02,  9.392007864211889e-03,  3.621258881209009e-02, -1.656713612356222e-02,  1.170938346284345e-17,  0.000000000000000e+00, -2.498001805406602e-16,  1.040834085586084e-17,  1.387778780781446e-17, -2.081668171172169e-16,  1.257674520083185e-17,  2.775557561562891e-17, -2.498001805406602e-16,  1.040834085586084e-17,  0.000000000000000e+00, -2.081668171172169e-16,  1.040834085586084e-17, -2.775557561562891e-17, -2.498001805406602e-16,  4.570996359198886e-16,  2.775557561562891e-17, -1.942890293094023e-16,  1.387778780781445e-17, -7.077671781985371e-16
  1.741666666666667e+00,  4.682998392632848e-01,  4.688684392752425e-01,  1.050054696336153e+00,  1.581441781982633e+00, -1.805017206633194e-01,  1.191812043492978e-01,  6.656425306678726e-04, -2.400857473388727e-15, -1.175855442598238e-03,  2.132830739067486e-03,  5.142905055540591e-03, -3.767638810814499e-03,  3.766338899470332e-03,  1.133583094599110e-02, -6.653225852573813e-03,  5.419029579873156e-03,  1.776375748423866e-02, -9.572698755738818e-03,  6.990384951580225e-03,  2.410490274934770e-02, -1.234849309120773e-02,  8.554423105741506e-03,  2.990440331334900e-02, -1.511136158483218e-02,  9.367837083628136e-03,  3.618902132712847e-02, -1.654825482545387e-02,  6.821800069278792e-16,  1.387778780781445e-17, -2.498001805406602e-16, -9.870576578308032e-16,  1.387778780781446e-17, -3.608224830031759e-16,  3.460773334573729e-16,  1.387778780781445e-17, -2.220446049250313e-16,  1.214306433183765e-17, -2.775557561562891e-17, -2.636779683484746e-16, -5.434021288497347e-16, -1.387778780781445e-17, -3.469446951953613e-16,  1.214306433183765e-17,  0.000000000000000e+00, -2.498001805406602e-16,  5.551115123125781e-17, -7.355227538141660e-16
  1.750000000000000e+00,  4.683702149470214e-01,  4.688511112144752e-01,  1.050049955564992e+00,  1.581432369707104e+00, -1.804186526616733e-01,  1.190288620355530e-01,  6.640485597794626e-04, -3.289035959922729e-15, -1.174487137779943e-03,  2.127723387972787e-03,  5.141259368041857e-03, -3.763254531802466e-03,  3.757319892598520e-03,  1.133220357292750e-02, -6.645483709567506e-03,  5.406052982086583e-03,  1.775807322732943e-02, -9.561559316861694e-03,  6.973645531258397e-03,  2.409718937789013e-02, -1.233412355054547e-02,  8.533938384946337e-03,  2.989483414921109e-02, -1.509377698376778e-02,  9.345404533268157e-03,  3.617744113669692e-02, -1.652899815835730e-02,  3.482457378023440e-16,  1.387778780781446e-17, -2.636779683484747e-16, -9.714451465470117e-17,  0.000000000000000e+00, -3.330669073875469e-16,  1.257674520083185e-17,  0.000000000000000e+00, -2.636779683484746e-16,  1.517883041479706e-17,  1.387778780781445e-17, -3.053113317719180e-16,  1.344410693882025e-17,  1.387778780781445e-17, -2.914335439641035e-16,  2.359223927328457e-16,  1.387778780781445e-17, -2.498001805406602e-16,  8.326672684688674e-17, -8.049116928532383e-16
  1.758333333333334e+00,  4.684384876509695e-01,  4.688342363362752e-01,  1.050044751677886e+00,  1.581422166106575e+00, -1.803224738456587e-01,  1.188811198632625e-01,  6.625277324979857e-04, -3.802514146921564e-15, -1.173095659195542e-03,  2.122850401313030e-03,  5.141077777236410e-03, -3.758796000141978e-03,  3.748714746923224e-03,  1.133180331613814e-02, -6.637610444746172e-03,  5.393671850119687e-03,  1.775744600692044e-02, -9.550231219179301e-03,  6.957674243906765e-03,  2.409633825802213e-02, -1.231951064570669e-02,  8.514393660229916e-03,  2.989377825481326e-02, -1.507589456789785e-02,  9.324001360345060e-03,  3.617616333875796e-02, -1.650941535815437e-02, -3.183217578417441e-16,  1.387778780781446e-17, -3.330669073875470e-16, -3.165870343657673e-16,  4.163336342344337e-17, -3.469446951953614e-16,  3.478120569333498e-16,  1.387778780781446e-17, -2.636779683484747e-16,  1.561251128379126e-17,  0.000000000000000e+00, -3.191891195797325e-16, -3.174543961037557e-16,  0.000000000000000e+00, -3.747002708109903e-16, -2.077331362482226e-16,  0.000000000000000e+00, -3.469446951953614e-16,  4.163336342344336e-17, -9.853229343548264e-16
  1.766666666666667e+00,  4.685050435283467e-01,  4.688181460265576e-01,  1.050039172808600e+00,  1.581410775641626e+00, -1.802161197080956e-01,  1.187399763642985e-01,  6.610051499512044e-04, -3.802514146082578e-15, -1.171696745721369e-03,  2.117971790486485e-03,  5.141831541620288e-03, -3.754313645842642e-03,  3.740099669602080e-03,  1.133346474008795e-02, -6.629695111827902e-03,  5.381276428444376e-03,  1.776004953305553e-02, -9.538842593682787e-03,  6.941684523263159e-03,  2.409987116733812e-02, -1.230481966181024e-02,  8.494826377930222e-03,  2.989816116173336e-02, -1.505791660345663e-02,  9.302573484906387e-03,  3.618146734400162e-02, -1.648972792395836e-02,  1.561251128379126e-17,  2.775557561562891e-17, -3.053113317719180e-16,  3.469446951953614e-16,  0.000000000000000e+00, -2.775557561562891e-16, -7.611099250848241e-16,  2.775557561562891e-17, -4.024558464266192e-16,  5.707240235963694e-16, -1.387778780781445e-17, -3.053113317719180e-16,  3.491130995403324e-16,  1.387778780781446e-17, -2.636779683484747e-16,  1.604619215278547e-17,  0.000000000000000e+00, -3.330669073875470e-16,  5.551115123125781e-17, -9.020562075079397e-16
  1.775000000000000e+00,  4.685702836295694e-01,  4.688031149281013e-01,  1.050033342425425e+00,  1.581398004750087e+00, -1.801030168062013e-01,  1.186071049704855e-01,  6.594212141708180e-04, -3.261280380043963e-15, -1.170326475082008e-03,  2.112896593568779e-03,  5.142964754095153e-03, -3.749923068009039e-03,  3.731137443383714e-03,  1.133596253168581e-02, -6.621941845811993e-03,  5.368381526983369e-03,  1.776396368495091e-02, -9.527687150956473e-03,  6.925050488738559e-03,  2.410518255772762e-02, -1.229042947666477e-02,  8.474470622093328e-03,  2.990475044201427e-02, -1.504030673888440e-02,  9.280282162389181e-03,  3.618944140728934e-02, -1.647044359112412e-02,  1.431146867680866e-17,  0.000000000000000e+00, -3.191891195797325e-16,  1.647987302177967e-17,  2.775557561562891e-17, -3.191891195797325e-16,  1.387778780781446e-17,  0.000000000000000e+00, -3.053113317719180e-16,  2.385244779468110e-16,  0.000000000000000e+00, -3.330669073875470e-16,  1.778091562876227e-17,  2.775557561562891e-17, -3.469446951953614e-16, -9.801187639268960e-17,  1.387778780781446e-17, -3.053113317719180e-16,  6.938893903907227e-17, -8.604228440844963e-16
  1.783333333333333e+00,  4.686346202071312e-01,  4.687893810538052e-01,  1.050027413560314e+00,  1.581383952507687e+00, -1.799870139777724e-01,  1.184837458801420e-01,  6.577530330989854e-04, -2.289835159959452e-15, -1.169039251699837e-03,  2.107551460556135e-03,  5.144112702786028e-03, -3.745798587569318e-03,  3.721698540419097e-03,  1.133849280439080e-02, -6.614658477828080e-03,  5.354800780338674e-03,  1.776792873620331e-02, -9.517207800159907e-03,  6.907531734582200e-03,  2.411056301706418e-02, -1.227691142974675e-02,  8.453032198261292e-03,  2.991142540883212e-02, -1.502376414592254e-02,  9.256805224283156e-03,  3.619751916473511e-02, -1.645232801349940e-02, -6.518223460982852e-16,  5.551115123125781e-17, -3.191891195797325e-16,  1.561251128379126e-17,  0.000000000000000e+00, -3.191891195797325e-16,  1.127570259384924e-15,  1.387778780781445e-17, -2.220446049250313e-16, -9.714451465470117e-17,  1.387778780781445e-17, -3.053113317719180e-16, -9.540979117872437e-17,  1.387778780781445e-17, -3.330669073875469e-16,  1.604619215278547e-17,  2.775557561562891e-17, -3.053113317719180e-16,  5.551115123125781e-17, -1.013078509970455e-15
  1.791666666666667e+00,  4.686984478223104e-01,  4.687771703951071e-01,  1.050021550766806e+00,  1.581369055875652e+00, -1.798720683215898e-01,  1.183706793420548e-01,  6.560105938071936e-04, -1.318389940310727e-15, -1.167900106690203e-03,  2.101968391701530e-03,  5.145121293475167e-03, -3.742148575166202e-03,  3.711839469548611e-03,  1.134071590853402e-02, -6.608212966965325e-03,  5.340615493752613e-03,  1.777141244048793e-02, -9.507933962898930e-03,  6.889233142106873e-03,  2.411529030255142e-02, -1.226494845898299e-02,  8.430639454034279e-03,  2.991729005193929e-02, -1.500912456395033e-02,  9.232283222367434e-03,  3.620461630331626e-02, -1.643629639836972e-02,  1.344410693882025e-17,  0.000000000000000e+00, -2.914335439641036e-16,  1.270684946153011e-16,  4.163336342344336e-17, -2.498001805406602e-16,  1.235990476633475e-16, -2.775557561562891e-17, -2.914335439641035e-16,  1.561251128379126e-17,  2.775557561562891e-17, -2.914335439641035e-16,  1.604619215278546e-17,  2.775557561562891e-17, -3.191891195797325e-16,  1.301042606982605e-17,  0.000000000000000e+00, -2.775557561562891e-16,  1.110223024625156e-16, -8.881784197001250e-16
  1.800000000000000e+00,  4.687620972244694e-01,  4.687666867008051e-01,  1.050015901861928e+00,  1.581354001731972e+00, -1.797618176217799e-01,  1.182681866993811e-01,  6.542185963975890e-04, -3.885780875975153e-16, -1.166974263692333e-03,  2.096226530292575e-03,  5.145921796798398e-03, -3.739182018321558e-03,  3.701699988911354e-03,  1.134248035299395e-02, -6.602974361652372e-03,  5.326026752014431e-03,  1.777417740439799e-02, -9.500396628127425e-03,  6.870414104637232e-03,  2.411904227823409e-02, -1.225522552413179e-02,  8.407609819747150e-03,  2.992194473132828e-02, -1.499722620654636e-02,  9.207063770462962e-03,  3.621024919590222e-02, -1.642326666248357e-02,  1.517883041479706e-17,  1.387778780781446e-17, -2.914335439641036e-16,  1.084202172485504e-17, -1.387778780781446e-17, -2.775557561562891e-16,  1.301042606982605e-17,  2.775557561562891e-17, -2.498001805406602e-16,  1.387778780781446e-17,  1.387778780781446e-17, -2.775557561562891e-16,  2.346213501258631e-16,  2.775557561562891e-17, -2.220446049250313e-16, -2.094678597241994e-16,  0.000000000000000e+00, -3.053113317719180e-16,  9.714451465470120e-17, -7.632783294297949e-16
  1.808333333333333e+00,  4.688258197646767e-01,  4.687580811448622e-01,  1.050010576072027e+00,  1.581339555873601e+00, -1.796593016380292e-01,  1.181759111411971e-01,  6.524029869926524e-04,  3.330669321721921e-16, -1.166315629421654e-03,  2.090409012070519e-03,  5.146430336078802e-03, -3.737071643227105e-03,  3.691426906864629e-03,  1.134360125941532e-02, -6.599247676892429e-03,  5.311245783817316e-03,  1.777593391522662e-02, -9.495034653146602e-03,  6.851347100824408e-03,  2.412142581238756e-02, -1.224830873789476e-02,  8.384276738793602e-03,  2.992490173004926e-02, -1.498876184923090e-02,  9.181512018072458e-03,  3.621382762843951e-02, -1.641399745527128e-02, -9.801187639268960e-17,  4.163336342344337e-17, -2.498001805406602e-16,  7.888655007004530e-16,  0.000000000000000e+00, -1.526556658859590e-16,  1.344410693882025e-17,  4.163336342344337e-17, -2.359223927328458e-16,  9.540979117872439e-18,  0.000000000000000e+00, -1.942890293094024e-16, -3.209238430557093e-16,  1.387778780781445e-17, -2.775557561562891e-16, -2.090341788552053e-16,  1.387778780781446e-17, -2.636779683484747e-16,  1.110223024625157e-16, -6.800116025829084e-16
  1.816666666666667e+00,  4.688898345853964e-01,  4.687514390907471e-01,  1.050005746871870e+00,  1.581326260403882e+00, -1.795682036404428e-01,  1.180940710687169e-01,  6.505903816067335e-04, -8.486267874884500e-14, -1.166011249968433e-03,  2.084601119100850e-03,  5.146559935191519e-03, -3.736096360212343e-03,  3.681170821867406e-03,  1.134388691785899e-02, -6.597525436918272e-03,  5.296489271037754e-03,  1.777638155493412e-02, -9.492556684591719e-03,  6.832311643742205e-03,  2.412203324651643e-02, -1.224511223309059e-02,  8.360982262875174e-03,  2.992565530935356e-02, -1.498485015413569e-02,  9.156002541504272e-03,  3.621473957781120e-02, -1.640971380901654e-02,  6.574601973952098e-16, -5.551115123125781e-17,  1.942890293094023e-16,  8.769027171062758e-16, -9.714451465470117e-17,  2.636779683484746e-16,  4.371503159461554e-16,  0.000000000000000e+00,  2.081668171172169e-16,  1.014813233446432e-16, -8.326672684688673e-17,  1.110223024625156e-16,  7.689161807267195e-16,  0.000000000000000e+00,  2.775557561562891e-16,  2.142383492831356e-16, -8.326672684688673e-17,  9.714451465470117e-17, -3.747002708109902e-16,  5.273559366969493e-16
  1.825000000000000e+00,  4.689542625540670e-01,  4.687468084083428e-01,  1.050001170556949e+00,  1.581314984399002e+00, -1.794869613949136e-01,  1.180177888849364e-01,  6.488156230020052e-04, -6.722400912791614e-14, -1.165943696131853e-03,  2.078914493740055e-03,  5.146226474533977e-03, -3.735879906346678e-03,  3.671128881879796e-03,  1.134315191424919e-02, -6.597143203767276e-03,  5.282040871337796e-03,  1.777522977116624e-02, -9.492006725385400e-03,  6.813673643273616e-03,  2.412047030939201e-02, -1.224440280227775e-02,  8.338174171046570e-03,  2.992371633855645e-02, -1.498398199431680e-02,  9.131025697844566e-03,  3.621239311880206e-02, -1.640876309853227e-02,  1.321425607825333e-15, -5.551115123125783e-17,  3.330669073875470e-16,  4.310787837802366e-16, -5.551115123125783e-17,  2.775557561562891e-16, -1.344410693882025e-17, -5.551115123125783e-17,  2.220446049250313e-16,  8.786374405822528e-16,  0.000000000000000e+00,  3.053113317719180e-16,  9.801187639268960e-17, -6.938893903907228e-17,  2.220446049250313e-16,  4.328135072562134e-16, -4.163336342344337e-17,  2.498001805406602e-16, -4.163336342344337e-16,  6.938893903907228e-16
