Main.Studies.MarkerTracking.t,Main.HumanModel.BodyModel.Interface.Left.HipFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.HipAbduction.Pos[0],Main.HumanModel.BodyModel.Interface.Left.HipExternalRotation.Pos[0],Main.HumanModel.BodyModel.Interface.Left.KneeFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.AnklePlantarFlexion.Pos[0],Main.HumanModel.BodyModel.Interface.Left.SubTalarEversion.Pos[0]
  1.600000000000000e+00,  4.949297205911570e-02,  2.618093890439521e-02,  2.479057105232711e-01,  2.291539062159418e-01, -1.266074847072493e-01,  6.139054536261788e-02
  1.608333333333333e+00,  4.946859603033256e-02,  2.618911539373170e-02,  2.479795365894894e-01,  2.292259377729177e-01, -1.267422730837167e-01,  6.144311782027292e-02
  1.616666666666667e+00,  4.943568099086918e-02,  2.620240449567368e-02,  2.480541769624725e-01,  2.292969183100473e-01, -1.268839335034896e-01,  6.149936561224560e-02
  1.625000000000000e+00,  4.939424007955066e-02,  2.622008955099253e-02,  2.481300717654653e-01,  2.293650581350511e-01, -1.270302665941150e-01,  6.155841105593002e-02
  1.633333333333334e+00,  4.934446188580132e-02,  2.624150182890306e-02,  2.482071881958749e-01,  2.294283262530525e-01, -1.271787950722061e-01,  6.161999588730831e-02
  1.641666666666667e+00,  4.928665326542188e-02,  2.626590173083598e-02,  2.482846748283499e-01,  2.294842319515358e-01, -1.273267898949512e-01,  6.168497407281798e-02
  1.650000000000000e+00,  4.921968111903926e-02,  2.629250583514908e-02,  2.483609726995861e-01,  2.295295476721698e-01, -1.274715159351088e-01,  6.175554284830643e-02
  1.658333333333333e+00,  4.914794547335736e-02,  2.632017758359040e-02,  2.484330793551493e-01,  2.295629316318135e-01, -1.276103367937437e-01,  6.183343421026029e-02
  1.666666666666667e+00,  4.907202454753438e-02,  2.634813637231725e-02,  2.484984527263457e-01,  2.295826443184848e-01, -1.277411618877204e-01,  6.192079788680733e-02
  1.675000000000000e+00,  4.899693599122545e-02,  2.637566533968738e-02,  2.485541853341840e-01,  2.295894058145400e-01, -1.278623032995217e-01,  6.201804287076911e-02
  1.683333333333333e+00,  4.892456025833221e-02,  2.640263252594033e-02,  2.485981166579342e-01,  2.295840904149223e-01, -1.279727750498461e-01,  6.212543953720781e-02
  1.691666666666667e+00,  4.886251589751692e-02,  2.642892722257373e-02,  2.486275090287666e-01,  2.295706034895051e-01, -1.280720869056395e-01,  6.224110822570969e-02
  1.700000000000000e+00,  4.881696956809550e-02,  2.645486992850898e-02,  2.486404607838499e-01,  2.295531611880080e-01, -1.281604437882616e-01,  6.236247760165840e-02
  1.708333333333333e+00,  4.879255168170681e-02,  2.648108318984765e-02,  2.486368373572521e-01,  2.295354708203590e-01, -1.282385676893683e-01,  6.248580969964414e-02
  1.716666666666667e+00,  4.879123917024742e-02,  2.650832688337679e-02,  2.486191726537739e-01,  2.295194424666665e-01, -1.283074858786727e-01,  6.260622735174035e-02
  1.725000000000000e+00,  4.881391042060521e-02,  2.653739345211492e-02,  2.485923687020281e-01,  2.295050944371920e-01, -1.283686419862329e-01,  6.271869214786498e-02
  1.733333333333333e+00,  4.885425119945750e-02,  2.656874017867916e-02,  2.485630559392085e-01,  2.294897769874267e-01, -1.284227388088777e-01,  6.281645476293253e-02
  1.741666666666667e+00,  4.890918231557872e-02,  2.660276577589138e-02,  2.485366793160205e-01,  2.294716184533963e-01, -1.284713671943499e-01,  6.289580356586416e-02
  1.750000000000000e+00,  4.897471667395763e-02,  2.663955693298048e-02,  2.485168129968366e-01,  2.294496820595472e-01, -1.285160319029920e-01,  6.295436823964137e-02
  1.758333333333334e+00,  4.904722664586088e-02,  2.667900826433978e-02,  2.485052006674730e-01,  2.294241600339908e-01, -1.285581967925093e-01,  6.299147797098517e-02
  1.766666666666667e+00,  4.912309839528499e-02,  2.672079479149314e-02,  2.485027051668649e-01,  2.293954687559483e-01, -1.285989599271171e-01,  6.300747448697427e-02
  1.775000000000000e+00,  4.919839773809669e-02,  2.676421842323218e-02,  2.485100266838786e-01,  2.293634374441878e-01, -1.286388854238285e-01,  6.300336253713473e-02
  1.783333333333333e+00,  4.926892885584373e-02,  2.680805629403316e-02,  2.485275902851392e-01,  2.293272745315644e-01, -1.286781009842818e-01,  6.298117255216529e-02
  1.791666666666667e+00,  4.933076188458381e-02,  2.685061659323495e-02,  2.485549829190061e-01,  2.292862070480548e-01, -1.287164950890332e-01,  6.294442226459578e-02
  1.800000000000000e+00,  4.938088652845365e-02,  2.689002608912516e-02,  2.485908954050503e-01,  2.292401425574334e-01, -1.287538909510360e-01,  6.289778915273830e-02
  1.808333333333333e+00,  4.941752005671800e-02,  2.692455011601136e-02,  2.486337844421249e-01,  2.291897872008606e-01, -1.287901942699898e-01,  6.284611890512354e-02
  1.816666666666667e+00,  4.943789370706612e-02,  2.695278724712180e-02,  2.486826198350431e-01,  2.291357843016311e-01, -1.288253444230224e-01,  6.279350991224548e-02
  1.825000000000000e+00,  4.944741163380714e-02,  2.697371885385591e-02,  2.487361192702023e-01,  2.290809982215537e-01, -1.288602323768602e-01,  6.274395591681554e-02
  1.833333333333333e+00,  4.944545950232568e-02,  2.698675573770704e-02,  2.487935072227421e-01,  2.290266974504244e-01, -1.288953986658945e-01,  6.270020192400388e-02
  1.841666666666667e+00,  4.943470611435359e-02,  2.699169353693542e-02,  2.488535286238149e-01,  2.289748586688329e-01, -1.289315643675994e-01,  6.266438680879861e-02
  1.850000000000000e+00,  4.941857293841791e-02,  2.698867850778175e-02,  2.489144819241373e-01,  2.289273168153350e-01, -1.289690684382174e-01,  6.263765791307256e-02
  1.858333333333333e+00,  4.940086845891522e-02,  2.697819326789497e-02,  2.489742534837551e-01,  2.288857007597752e-01, -1.290076874986272e-01,  6.262000266078953e-02
  1.866666666666667e+00,  4.938529818389705e-02,  2.696099053302858e-02,  2.490306715085799e-01,  2.288513176044045e-01, -1.290467683201976e-01,  6.261034642967002e-02
  1.875000000000000e+00,  4.937465812383820e-02,  2.693791877308338e-02,  2.490821132481568e-01,  2.288247906781744e-01, -1.290855823866196e-01,  6.260688769103927e-02
  1.883333333333333e+00,  4.937028906520169e-02,  2.690980836146517e-02,  2.491279834405358e-01,  2.288058572829758e-01, -1.291236638376233e-01,  6.260732540321635e-02
  1.891666666666667e+00,  4.937226658523855e-02,  2.687760273390971e-02,  2.491687452932415e-01,  2.287935672434386e-01, -1.291608728608068e-01,  6.260884236417724e-02
  1.900000000000000e+00,  4.937994551732063e-02,  2.684252878872617e-02,  2.492055636777731e-01,  2.287865852029377e-01, -1.291971827414236e-01,  6.260818248954415e-02
  1.908333333333333e+00,  4.939225851121255e-02,  2.680602370449092e-02,  2.492398143270071e-01,  2.287832935213158e-01, -1.292325084130976e-01,  6.260212768769270e-02
  1.916666666666667e+00,  4.940778295535161e-02,  2.676953636927171e-02,  2.492725761045546e-01,  2.287818462489020e-01, -1.292667949767910e-01,  6.258820852432347e-02
  1.925000000000000e+00,  4.942489036699226e-02,  2.673442108060375e-02,  2.493042071195283e-01,  2.287804689941314e-01, -1.293001529268168e-01,  6.256521104473921e-02
  1.933333333333333e+00,  4.944202013847327e-02,  2.670190012605400e-02,  2.493341958752945e-01,  2.287779807459004e-01, -1.293327884925039e-01,  6.253321816373067e-02
  1.941666666666667e+00,  4.945795717176459e-02,  2.667301928781174e-02,  2.493613165180167e-01,  2.287742645582676e-01, -1.293648796788198e-01,  6.249327048492522e-02
  1.950000000000000e+00,  4.947200433515928e-02,  2.664861501181481e-02,  2.493839924014642e-01,  2.287703597856304e-01, -1.293966091803935e-01,  6.244691370472571e-02
  1.958333333333333e+00,  4.948394717223448e-02,  2.662932271401952e-02,  2.494008463178001e-01,  2.287680410943415e-01, -1.294282299408505e-01,  6.239582007067533e-02
  1.966666666666667e+00,  4.949385895325013e-02,  2.661559596693874e-02,  2.494112676059932e-01,  2.287691629562682e-01, -1.294600422473700e-01,  6.234155638877534e-02
  1.975000000000000e+00,  4.950195020183883e-02,  2.660768396607849e-02,  2.494156484280368e-01,  2.287751861485027e-01, -1.294923956697430e-01,  6.228552554314200e-02
  1.983333333333333e+00,  4.950860058061928e-02,  2.660560223749098e-02,  2.494151968980696e-01,  2.287870423473316e-01, -1.295257342923669e-01,  6.222897586380626e-02
  1.991666666666667e+00,  4.951453391458725e-02,  2.660915675362419e-02,  2.494115614160640e-01,  2.288052169202091e-01, -1.295605560294302e-01,  6.217296775861126e-02
  2.000000000000000e+00,  4.952096841480116e-02,  2.661795250340915e-02,  2.494064470509692e-01,  2.288298491870279e-01, -1.295972610894459e-01,  6.211841208770533e-02
  2.008333333333333e+00,  4.952960114916474e-02,  2.663132030692439e-02,  2.494012512124729e-01,  2.288607813637689e-01, -1.296360189544052e-01,  6.206625146443667e-02
  2.016666666666667e+00,  4.954244381011345e-02,  2.664827821815874e-02,  2.493968266908344e-01,  2.288977176227302e-01, -1.296768256893018e-01,  6.201758721277202e-02
  2.025000000000000e+00,  4.956158644852776e-02,  2.666766330740078e-02,  2.493935660208718e-01,  2.289405442192694e-01, -1.297197283795381e-01,  6.197358039953600e-02
  2.033333333333334e+00,  4.958893058914281e-02,  2.668838271424323e-02,  2.493917958762741e-01,  2.289894577892730e-01, -1.297649216319760e-01,  6.193513221638446e-02
  2.041666666666667e+00,  4.962599233457391e-02,  2.670961858998933e-02,  2.493920884758880e-01,  2.290447216146063e-01, -1.298125637454662e-01,  6.190255418074948e-02
  2.050000000000000e+00,  4.967379537205332e-02,  2.673089593688993e-02,  2.493951672225896e-01,  2.291063940636477e-01, -1.298625748255662e-01,  6.187559602169530e-02
  2.058333333333334e+00,  4.973269139456854e-02,  2.675207935738189e-02,  2.494016763113717e-01,  2.291742329574578e-01, -1.299147096575609e-01,  6.185388064607795e-02
  2.066666666666667e+00,  4.980217729714798e-02,  2.677337886419862e-02,  2.494121486104221e-01,  2.292476822933827e-01, -1.299688125083923e-01,  6.183735014612263e-02
  2.075000000000000e+00,  4.988094344358210e-02,  2.679530681909403e-02,  2.494270069768071e-01,  2.293259213227316e-01, -1.300249225922611e-01,  6.182640933813092e-02
  2.083333333333333e+00,  4.996705159028145e-02,  2.681851176190553e-02,  2.494463869583788e-01,  2.294078969964032e-01, -1.300831080009717e-01,  6.182187604005609e-02
  2.091666666666667e+00,  5.006050162129439e-02,  2.684358887429905e-02,  2.494698296933674e-01,  2.294930222429570e-01, -1.301435441729107e-01,  6.182511850117504e-02
  2.100000000000000e+00,  5.015406740035163e-02,  2.687095457385857e-02,  2.494968288411283e-01,  2.295785290877047e-01, -1.302054138364506e-01,  6.183706029398438e-02
  2.108333333333333e+00,  5.024759355160469e-02,  2.690098071148261e-02,  2.495265627287635e-01,  2.296638737253699e-01, -1.302687411834788e-01,  6.185907246349331e-02
  2.116666666666667e+00,  5.033924061181660e-02,  2.693401132006534e-02,  2.495587319450981e-01,  2.297481499291387e-01, -1.303334453771013e-01,  6.189212662132636e-02
  2.125000000000000e+00,  5.042758557878053e-02,  2.697033279882444e-02,  2.495936142297628e-01,  2.298306365385556e-01, -1.303995557069939e-01,  6.193680950273023e-02
  2.133333333333334e+00,  5.051156098321717e-02,  2.701013712765099e-02,  2.496319143858224e-01,  2.299106713788062e-01, -1.304670535077836e-01,  6.199315097836640e-02
  2.141666666666667e+00,  5.059030242572048e-02,  2.705350157298914e-02,  2.496742829617491e-01,  2.299874270515922e-01, -1.305355847612162e-01,  6.206071621722996e-02
  2.150000000000000e+00,  5.066295081549343e-02,  2.710030597434021e-02,  2.497207741131999e-01,  2.300596230862187e-01, -1.306042838316025e-01,  6.213909024604276e-02
  2.158333333333333e+00,  5.072845941112734e-02,  2.715007749471421e-02,  2.497705360760369e-01,  2.301252962330010e-01, -1.306718255064902e-01,  6.222853159111810e-02
  2.166666666666667e+00,  5.078555223725158e-02,  2.720189017137731e-02,  2.498217657683490e-01,  2.301818284666374e-01, -1.307365897413891e-01,  6.233034807470764e-02
  2.175000000000000e+00,  5.083300686312524e-02,  2.725447260667346e-02,  2.498720202644243e-01,  2.302265261976700e-01, -1.307970236860901e-01,  6.244654808823531e-02
  2.183333333333334e+00,  5.087008640747506e-02,  2.730646731718522e-02,  2.499188871242654e-01,  2.302575646541774e-01, -1.308521335130886e-01,  6.257890037038490e-02
  2.191666666666667e+00,  5.089663892705433e-02,  2.735659629205478e-02,  2.499606896481661e-01,  2.302745299567914e-01, -1.309016724441049e-01,  6.272810142855964e-02
  2.200000000000000e+00,  5.091275194263849e-02,  2.740366739573563e-02,  2.499970027257373e-01,  2.302782883032630e-01, -1.309459804920072e-01,  6.289343012358231e-02
  2.208333333333333e+00,  5.091836857187769e-02,  2.744657853439403e-02,  2.500288647122056e-01,  2.302706224745809e-01, -1.309858314697208e-01,  6.307283220733813e-02
  2.216666666666667e+00,  5.091246633050964e-02,  2.748421361793163e-02,  2.500582373962723e-01,  2.302538115728098e-01, -1.310220212269351e-01,  6.326275995326129e-02
  2.225000000000000e+00,  5.089644977246104e-02,  2.751607384971555e-02,  2.500873696182425e-01,  2.302302881840721e-01, -1.310561192371740e-01,  6.346202128508750e-02
  2.233333333333333e+00,  5.086989506264503e-02,  2.754158644797489e-02,  2.501170449397124e-01,  2.302022025259680e-01, -1.310885414270633e-01,  6.366790683043796e-02
  2.241666666666667e+00,  5.083430000870594e-02,  2.756078321456989e-02,  2.501468201607103e-01,  2.301716899682132e-01, -1.311195832526204e-01,  6.387870431988270e-02
  2.250000000000000e+00,  5.079189747239869e-02,  2.757399153450257e-02,  2.501754214183691e-01,  2.301406981688822e-01, -1.311492555025282e-01,  6.409263380783992e-02
  2.258333333333333e+00,  5.074485531222053e-02,  2.758152246263612e-02,  2.502014796051723e-01,  2.301105949312776e-01, -1.311772908197238e-01,  6.430786162466332e-02
  2.266666666666667e+00,  5.069487894495295e-02,  2.758347484441748e-02,  2.502240452916358e-01,  2.300818815340071e-01, -1.312030970420268e-01,  6.452267989340010e-02
  2.275000000000000e+00,  5.064320730210296e-02,  2.757971476187704e-02,  2.502428678241415e-01,  2.300541595321230e-01, -1.312258027285180e-01,  6.473543360610116e-02
  2.283333333333334e+00,  5.059072857316478e-02,  2.756995404237994e-02,  2.502584639013479e-01,  2.300262912530245e-01, -1.312444177257352e-01,  6.494431438664984e-02
  2.291666666666667e+00,  5.053807088561196e-02,  2.755383965391744e-02,  2.502719484111387e-01,  2.299966549893913e-01, -1.312579730026585e-01,  6.514724661811749e-02
  2.300000000000000e+00,  5.048567052323275e-02,  2.753102383176254e-02,  2.502847868403205e-01,  2.299634343752787e-01, -1.312655355171067e-01,  6.534179427110251e-02
  2.308333333333333e+00,  5.043386374934172e-02,  2.750123947583427e-02,  2.502986532294333e-01,  2.299248703580413e-01, -1.312661381965169e-01,  6.552501565662952e-02
  2.316666666666667e+00,  5.038292005115678e-02,  2.746437247384037e-02,  2.503153818543314e-01,  2.298793368518725e-01, -1.312587918084358e-01,  6.569344469639792e-02
  2.325000000000000e+00,  5.033293687952092e-02,  2.742047402833947e-02,  2.503369222722557e-01,  2.298253129184575e-01, -1.312427085199239e-01,  6.584345095744043e-02
  2.333333333333333e+00,  5.028376895270172e-02,  2.736970731128152e-02,  2.503651556215916e-01,  2.297615585274192e-01, -1.312175918725242e-01,  6.597190931898934e-02
  2.341666666666667e+00,  5.023509784161001e-02,  2.731228460939938e-02,  2.504015635981711e-01,  2.296874365682349e-01, -1.311837032693308e-01,  6.607668449323965e-02
  2.350000000000000e+00,  5.018648183434922e-02,  2.724842688136908e-02,  2.504471525183570e-01,  2.296029981403236e-01, -1.311417049928041e-01,  6.615656586247007e-02
  2.358333333333333e+00,  5.013731937077723e-02,  2.717836183660371e-02,  2.505028515422743e-01,  2.295087867499511e-01, -1.310925064327299e-01,  6.621093533630851e-02
  2.366666666666667e+00,  5.008688552036504e-02,  2.710235305571285e-02,  2.505697824843628e-01,  2.294056937390145e-01, -1.310371469037535e-01,  6.623970074074033e-02
  2.375000000000000e+00,  5.003461080870248e-02,  2.702072192000760e-02,  2.506489027231361e-01,  2.292951508199118e-01, -1.309767224003118e-01,  6.624348738514697e-02
  2.383333333333334e+00,  4.998045687798264e-02,  2.693387295908378e-02,  2.507404802294319e-01,  2.291794658555847e-01, -1.309124441499522e-01,  6.622365771423659e-02
  2.391666666666667e+00,  4.992493656154874e-02,  2.684232400200881e-02,  2.508439508262763e-01,  2.290617039858044e-01, -1.308456320488358e-01,  6.618210381925908e-02
  2.400000000000000e+00,  4.986868307311203e-02,  2.674670188610628e-02,  2.509580416647694e-01,  2.289450293928585e-01, -1.307774837958493e-01,  6.612113692790980e-02
  2.408333333333333e+00,  4.981207030695016e-02,  2.664774003513970e-02,  2.510808515603389e-01,  2.288321435973353e-01, -1.307088887850459e-01,  6.604355749801266e-02
  2.416666666666667e+00,  4.975521188763501e-02,  2.654633110147708e-02,  2.512099156050243e-01,  2.287251651594309e-01, -1.306405135530411e-01,  6.595275360083944e-02
  2.425000000000000e+00,  4.969810383712037e-02,  2.644360428263304e-02,  2.513424255550616e-01,  2.286257040928051e-01, -1.305730614737757e-01,  6.585276942010301e-02
  2.433333333333334e+00,  4.964065294778308e-02,  2.634097887400655e-02,  2.514755925707040e-01,  2.285348954052631e-01, -1.305074518278365e-01,  6.574823890395658e-02
  2.441666666666666e+00,  4.958265248236206e-02,  2.624017976511417e-02,  2.516069902367503e-01,  2.284534037509493e-01, -1.304447425994651e-01,  6.564405336642413e-02
  2.450000000000000e+00,  4.952389280838983e-02,  2.614324256451117e-02,  2.517346951233521e-01,  2.283815761230294e-01, -1.303859819525371e-01,  6.554495199405816e-02
  2.458333333333333e+00,  4.946442069068683e-02,  2.605252993005225e-02,  2.518572244786010e-01,  2.283197500613268e-01, -1.303322100903007e-01,  6.545525936134830e-02
  2.466666666666667e+00,  4.940468181947285e-02,  2.597067816177101e-02,  2.519735412064606e-01,  2.282683265155448e-01, -1.302843926148930e-01,  6.537863014210062e-02
  2.475000000000000e+00,  4.934530959716154e-02,  2.590038851133070e-02,  2.520833116521992e-01,  2.282273992956385e-01, -1.302430961828753e-01,  6.531770177266448e-02
  2.483333333333333e+00,  4.928672923890352e-02,  2.584413934407648e-02,  2.521871668767167e-01,  2.281963372578984e-01, -1.302081993961133e-01,  6.527390862478032e-02
  2.491666666666667e+00,  4.922897079749684e-02,  2.580394136270225e-02,  2.522865695761105e-01,  2.281737917278324e-01, -1.301789460094323e-01,  6.524764876544804e-02
  2.500000000000000e+00,  4.917178449292757e-02,  2.578117047395989e-02,  2.523833284104942e-01,  2.281580898575684e-01, -1.301542464828320e-01,  6.523862949734514e-02
  2.508333333333333e+00,  4.911485312738795e-02,  2.577649097697821e-02,  2.524791373106866e-01,  2.281476291776326e-01, -1.301329585965681e-01,  6.524610926351032e-02
  2.516666666666667e+00,  4.905632573978698e-02,  2.578997290170770e-02,  2.525758974469853e-01,  2.281405326899045e-01, -1.301138723340717e-01,  6.526864661669735e-02
  2.525000000000000e+00,  4.899947342059610e-02,  2.582086728158672e-02,  2.526738332212871e-01,  2.281369793705540e-01, -1.300965302977544e-01,  6.530529475145856e-02
  2.533333333333334e+00,  4.894307996967669e-02,  2.586838374469957e-02,  2.527746434832314e-01,  2.281360518692715e-01, -1.300802707616970e-01,  6.535362036795339e-02
  2.541666666666667e+00,  4.888770519133365e-02,  2.593166717333584e-02,  2.528794895117800e-01,  2.281378871303994e-01, -1.300649524188629e-01,  6.541085739871567e-02
  2.550000000000000e+00,  4.883418222759330e-02,  2.600994627157749e-02,  2.529890031348259e-01,  2.281430721399515e-01, -1.300506553617094e-01,  6.547375386951165e-02
  2.558333333333333e+00,  4.878347380850459e-02,  2.610236507608144e-02,  2.531030040882435e-01,  2.281523940171609e-01, -1.300375657303940e-01,  6.553897784452699e-02
  2.566666666666667e+00,  4.873626362377013e-02,  2.620776209131215e-02,  2.532207095061623e-01,  2.281664594643630e-01, -1.300259525397684e-01,  6.560360032768653e-02
  2.575000000000000e+00,  4.869254750924225e-02,  2.632453978346661e-02,  2.533410592342418e-01,  2.281854036504951e-01, -1.300161871859974e-01,  6.566558238278496e-02
  2.583333333333333e+00,  4.865163138132972e-02,  2.645066625939441e-02,  2.534627627513014e-01,  2.282089218394944e-01, -1.300087097183245e-01,  6.572408571585189e-02
  2.591666666666667e+00,  4.861236802115037e-02,  2.658378419457286e-02,  2.535842735861429e-01,  2.282364545785452e-01, -1.300039106855857e-01,  6.577942544408796e-02
  2.600000000000000e+00,  4.857328374541438e-02,  2.672131846957027e-02,  2.537039511314350e-01,  2.282672483327201e-01, -1.300019923126502e-01,  6.583281927577322e-02
  2.608333333333333e+00,  4.853262952416101e-02,  2.686051559055969e-02,  2.538202857602053e-01,  2.283002953353129e-01, -1.300028403570866e-01,  6.588609020749239e-02
  2.616666666666667e+00,  4.848847170438338e-02,  2.699846109028115e-02,  2.539320481471072e-01,  2.283343007974783e-01, -1.300059305438167e-01,  6.594139502784856e-02
  2.625000000000000e+00,  4.843885467881923e-02,  2.713215719004780e-02,  2.540383370933795e-01,  2.283678262815216e-01, -1.300104038513118e-01,  6.600108312180607e-02
  2.633333333333333e+00,  4.838211516889226e-02,  2.725871569787452e-02,  2.541384799124310e-01,  2.283995891913971e-01, -1.300153197803733e-01,  6.606752811034619e-02
  2.641666666666667e+00,  4.831726988299511e-02,  2.737560972411313e-02,  2.542318325396978e-01,  2.284286046431845e-01, -1.300198064574176e-01,  6.614272415847085e-02
  2.650000000000000e+00,  4.824423864349700e-02,  2.748083145602331e-02,  2.543175837424561e-01,  2.284540158217604e-01, -1.300229446838959e-01,  6.622781262767521e-02
  2.658333333333333e+00,  4.816378901271255e-02,  2.757288793404844e-02,  2.543946793974370e-01,  2.284748970798890e-01, -1.300235985165122e-01,  6.632281288146945e-02
  2.666666666666667e+00,  4.807730036714036e-02,  2.765071146655984e-02,  2.544620143609933e-01,  2.284903062203857e-01, -1.300204238549459e-01,  6.642657261365605e-02
  2.675000000000000e+00,  4.798653942838647e-02,  2.771357364593952e-02,  2.545188149308399e-01,  2.284995436930142e-01, -1.300120433784222e-01,  6.653680586334608e-02
  2.683333333333334e+00,  4.789349950962983e-02,  2.776104288142411e-02,  2.545649643759522e-01,  2.285023699040679e-01, -1.299972582410454e-01,  6.665015962048301e-02
  2.691666666666666e+00,  4.780025563951632e-02,  2.779300468067203e-02,  2.546011722472312e-01,  2.284989821709527e-01, -1.299752093915326e-01,  6.676230799415422e-02
  2.700000000000000e+00,  4.770889986330756e-02,  2.780971301072288e-02,  2.546289272979810e-01,  2.284898084969311e-01, -1.299454261448930e-01,  6.686807461945109e-02
  2.708333333333333e+00,  4.762158342943672e-02,  2.781181472487648e-02,  2.546501589022072e-01,  2.284753266152860e-01, -1.299076782362953e-01,  6.696168037484958e-02
  2.716666666666667e+00,  4.754047841179744e-02,  2.780030890627949e-02,  2.546668037193752e-01,  2.284559821843378e-01, -1.298617265896906e-01,  6.703733249612313e-02
  2.725000000000000e+00,  4.746744567814856e-02,  2.777640174363372e-02,  2.546806550376766e-01,  2.284320456168274e-01, -1.298072137964735e-01,  6.709003305248724e-02
  2.733333333333333e+00,  4.740360255848312e-02,  2.774123219240443e-02,  2.546934606026913e-01,  2.284034162906159e-01, -1.297437514576185e-01,  6.711614193405244e-02
  2.741666666666667e+00,  4.735128854842370e-02,  2.769555580605654e-02,  2.547066273969162e-01,  2.283703254309203e-01, -1.296713966776695e-01,  6.711402626561397e-02
  2.750000000000000e+00,  4.730641523683433e-02,  2.763956080314411e-02,  2.547219241073749e-01,  2.283313758576795e-01, -1.295897179440977e-01,  6.708300226925577e-02
  2.758333333333333e+00,  4.727121341107809e-02,  2.757310244140365e-02,  2.547400731847746e-01,  2.282876918991102e-01, -1.294996698789057e-01,  6.702513782930869e-02
  2.766666666666667e+00,  4.724579925062481e-02,  2.749606694888640e-02,  2.547620341538869e-01,  2.282404884500450e-01, -1.294026105678288e-01,  6.694351954737145e-02
  2.775000000000000e+00,  4.722991019535458e-02,  2.740861735849331e-02,  2.547890505333041e-01,  2.281914901581826e-01, -1.293004471390017e-01,  6.684160307720304e-02
  2.783333333333334e+00,  4.722301226593881e-02,  2.731132579967355e-02,  2.548226475007263e-01,  2.281427612058089e-01, -1.291953990122589e-01,  6.672253516147128e-02
  2.791666666666667e+00,  4.722446794176908e-02,  2.720526144401503e-02,  2.548643100936334e-01,  2.280965779959784e-01, -1.290897688368556e-01,  6.658899649920359e-02
  2.800000000000000e+00,  4.723355888849307e-02,  2.709194172010565e-02,  2.549150666907397e-01,  2.280551455057342e-01, -1.289856975031256e-01,  6.644347454204518e-02
  2.808333333333333e+00,  4.724937548568364e-02,  2.697314124078809e-02,  2.549752546213317e-01,  2.280201859795612e-01, -1.288849329747423e-01,  6.628857764601195e-02
  2.816666666666667e+00,  4.727088901294593e-02,  2.685078818012698e-02,  2.550444243212021e-01,  2.279927508096228e-01, -1.287887499391943e-01,  6.612715572562883e-02
  2.825000000000000e+00,  4.729720900562150e-02,  2.672703579487701e-02,  2.551211299703107e-01,  2.279732549499890e-01, -1.286979434491451e-01,  6.596236182803596e-02
  2.833333333333333e+00,  4.732764568423246e-02,  2.660431524219575e-02,  2.552025827417146e-01,  2.279614096554656e-01, -1.286127950940494e-01,  6.579791709993342e-02
  2.841666666666666e+00,  4.736144221712853e-02,  2.648531091730955e-02,  2.552846994441041e-01,  2.279560967211364e-01, -1.285331674553711e-01,  6.563828091529054e-02
  2.850000000000000e+00,  4.739756036553698e-02,  2.637301928831093e-02,  2.553630831059097e-01,  2.279556857674256e-01, -1.284588382676760e-01,  6.548795253114260e-02
  2.858333333333333e+00,  4.743498137412187e-02,  2.627081587461388e-02,  2.554341253063046e-01,  2.279589058330135e-01, -1.283898320071357e-01,  6.535025670436334e-02
  2.866666666666667e+00,  4.747332763735895e-02,  2.618224147761694e-02,  2.554946781400747e-01,  2.279655359117351e-01, -1.283264354358016e-01,  6.522723803019798e-02
  2.875000000000000e+00,  4.751311876676772e-02,  2.611053480738912e-02,  2.555406413143649e-01,  2.279763693346256e-01, -1.282689705210330e-01,  6.512096649327280e-02
  2.883333333333333e+00,  4.755543985254772e-02,  2.605823398234186e-02,  2.555664776039966e-01,  2.279927506960770e-01, -1.282176292818869e-01,  6.503449374934848e-02
  2.891666666666667e+00,  4.760140995825562e-02,  2.602700076955089e-02,  2.555662981154487e-01,  2.280160801010430e-01, -1.281724385901615e-01,  6.497136216396474e-02
  2.900000000000000e+00,  4.765183259550598e-02,  2.601758779683427e-02,  2.555354196984860e-01,  2.280474070914162e-01, -1.281332755946559e-01,  6.493451137723751e-02
  2.908333333333333e+00,  4.770690545225711e-02,  2.602991148738343e-02,  2.554716374903280e-01,  2.280870900756174e-01, -1.280999861737584e-01,  6.492554701667282e-02
  2.916666666666667e+00,  4.776567580452299e-02,  2.606325481556615e-02,  2.553761264536157e-01,  2.281345256193780e-01, -1.280726390904910e-01,  6.494435706656325e-02
  2.925000000000000e+00,  4.782563023207057e-02,  2.611654078409265e-02,  2.552535908095837e-01,  2.281882591765133e-01, -1.280517335884430e-01,  6.498890941815545e-02
  2.933333333333334e+00,  4.788317547497262e-02,  2.618857351824588e-02,  2.551113423919291e-01,  2.282466182266969e-01, -1.280381241621546e-01,  6.505536226485628e-02
  2.941666666666667e+00,  4.793473352605766e-02,  2.627810334166947e-02,  2.549578721439947e-01,  2.283082947098437e-01, -1.280327014697962e-01,  6.513857797940731e-02
  2.950000000000000e+00,  4.797739104471017e-02,  2.638366930916924e-02,  2.548017622859899e-01,  2.283723275547160e-01, -1.280360970429484e-01,  6.523283148855478e-02
