---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 1773
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_stairupf1\FullBody-jw_stairupf1-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
6.425000000000000e+000 -1.845418974190263e-001 2.574495275444576e-001 7.102666940758248e-001 1.187844786890847e+000 1.338733168631208e-001 3.074634865879085e+000 -3.359061240010726e-001 3.185362392749315e-001 6.664103471477045e-001 -3.770401330091652e-001 2.637057130883933e-001 6.380198168148588e-001
6.433333333333334e+000 -1.846761712307624e-001 2.574129435495423e-001 7.102613266330428e-001 1.187092880042900e+000 1.351636927758448e-001 3.074535629392500e+000 -3.359817351263746e-001 3.185282812824256e-001 6.662427347345151e-001 -3.770776266632782e-001 2.637163728122314e-001 6.377611986068267e-001
6.441666666666666e+000 -1.847867955268871e-001 2.574100226268795e-001 7.102774497596877e-001 1.187130827517022e+000 1.362395601684996e-001 3.074403306419637e+000 -3.360367267563379e-001 3.185413174947039e-001 6.660901473349845e-001 -3.771096305154287e-001 2.637319305444197e-001 6.375706243641982e-001
6.450000000000000e+000 -1.848788044073628e-001 2.574310407138399e-001 7.103073560156229e-001 1.187897750430155e+000 1.370947797237707e-001 3.074190001061232e+000 -3.360737912748684e-001 3.185742856912142e-001 6.659488828174356e-001 -3.771412412325335e-001 2.637546959061946e-001 6.374411182378065e-001
6.458333333333333e+000 -1.849564430971922e-001 2.574669298252261e-001 7.103439127646379e-001 1.189326621553753e+000 1.377227962768488e-001 3.073856065443097e+000 -3.360954408044514e-001 3.186255957452012e-001 6.658162184650599e-001 -3.771768088459091e-001 2.637863367747501e-001 6.373663961990980e-001
6.466666666666667e+000 -1.850224670792471e-001 2.575105108831757e-001 7.103813057013105e-001 1.191349743284529e+000 1.381209407746975e-001 3.073375838633357e+000 -3.361034263630780e-001 3.186933817653768e-001 6.656902030387891e-001 -3.772189777362623e-001 2.638277439904728e-001 6.373407984880268e-001
6.475000000000000e+000 -1.850781164493779e-001 2.575569875540595e-001 7.104157597162979e-001 1.193901692336767e+000 1.382942598868566e-001 3.072740150056452e+000 -3.360986624768606e-001 3.187755620686283e-001 6.655696292626249e-001 -3.772684012704027e-001 2.638788944801785e-001 6.373592764306326e-001
6.483333333333333e+000 -1.851237016153145e-001 2.576038869491991e-001 7.104460971021278e-001 1.196919683504360e+000 1.382590648386284e-001 3.071956122043355e+000 -3.360816231523571e-001 3.188698107475525e-001 6.654540187876830e-001 -3.773240634597815e-001 2.639387945571747e-001 6.374172556126710e-001
6.491666666666666e+000 -1.851593922396115e-001 2.576505637900415e-001 7.104736848551482e-001 1.200341007080202e+000 1.380444705607953e-001 3.071044182457919e+000 -3.360528778806271e-001 3.189735850361816e-001 6.653434548418548e-001 -3.773839285850877e-001 2.640056607196482e-001 6.375102542435065e-001
6.500000000000000e+000 -1.851857694796378e-001 2.576973431717807e-001 7.105014256750176e-001 1.204098344944872e+000 1.376896699530534e-001 3.070032321304954e+000 -3.360134274986975e-001 3.190842696126771e-001 6.652382238071840e-001 -3.774456457683405e-001 2.640773830060407e-001 6.376333469436293e-001
6.508333333333333e+000 -1.852040124532497e-001 2.577446608003045e-001 7.105322864468049e-001 1.208116118543608e+000 1.372381451147797e-001 3.068949948200304e+000 -3.359647840428323e-001 3.191993654681948e-001 6.651384142986967e-001 -3.775071133284010e-001 2.641520308344961e-001 6.377807583536839e-001
6.516666666666667e+000 -1.852158623821733e-001 2.577925919852729e-001 7.105683022474697e-001 1.212310379865949e+000 1.367325162872852e-001 3.067824314481405e+000 -3.359089397513775e-001 3.193165950209866e-001 6.650437145155287e-001 -3.775668006279521e-001 2.642280928205396e-001 6.379458351879866e-001
6.525000000000000e+000 -1.852234728875123e-001 2.578407541896089e-001 7.106103326469065e-001 1.216591066760399e+000 1.362116320350346e-001 3.066679754487145e+000 -3.358482841457824e-001 3.194338891967930e-001 6.649534979110205e-001 -3.776238154401888e-001 2.643044327077740e-001 6.381213618826280e-001
6.533333333333333e+000 -1.852291659076534e-001 2.578883463985184e-001 7.106581912817306e-001 1.220864538105509e+000 1.357090565677639e-001 3.065538103371616e+000 -3.357854378884555e-001 3.195493176070805e-001 6.648670545677079e-001 -3.776777803911735e-001 2.643801391797942e-001 6.382999903180783e-001
6.541666666666666e+000 -1.852351491985320e-001 2.579342156091623e-001 7.107108659137098e-001 1.225036461006397e+000 1.352522656233541e-001 3.064419145826097e+000 -3.357230204672156e-001 3.196610236855407e-001 6.647837892548940e-001 -3.777286196715066e-001 2.644543798272103e-001 6.384746345566020e-001
6.550000000000000e+000 -1.852432674261154e-001 2.579769591466696e-001 7.107667870927096e-001 1.229015319683318e+000 1.348624797528029e-001 3.063340855630121e+000 -3.356634109958497e-001 3.197672017745895e-001 6.647033424847995e-001 -3.777763350417215e-001 2.645263019056884e-001 6.386388048612122e-001
6.558333333333334e+000 -1.852548340797354e-001 2.580151072350495e-001 7.108240995842151e-001 1.232716062046967e+000 1.345549867250568e-001 3.062319743169914e+000 -3.356085775601852e-001 3.198661248414911e-001 6.646256358958476e-001 -3.778208307040851e-001 2.645949856932553e-001 6.387868593512357e-001
6.566666666666666e+000 -1.852705904322982e-001 2.580473782358371e-001 7.108808675586048e-001 1.236064031282659e+000 1.343397372560187e-001 3.061371363250229e+000 -3.355600327171053e-001 3.199562052753985e-001 6.645507987370504e-001 -3.778618508544128e-001 2.646594267696336e-001 6.389141456654564e-001
6.575000000000000e+000 -1.852907850993168e-001 2.580728549744670e-001 7.109352115241701e-001 1.238999213146864e+000 1.342219773088953e-001 3.060510088917551e+000 -3.355188627610352e-001 3.200360733046821e-001 6.644790078380153e-001 -3.778990349824531e-001 2.647185673153066e-001 6.390170745816993e-001
6.583333333333333e+000 -1.853152831207325e-001 2.580909943668355e-001 7.109854502173073e-001 1.241479955273212e+000 1.342028157648638e-001 3.059747841830823e+000 -3.354857272271765e-001 3.201046560977832e-001 6.644103701819958e-001 -3.779320003258261e-001 2.647713864966937e-001 6.390932082786796e-001
6.591666666666667e+000 -1.853436078131044e-001 2.581015878893657e-001 7.110302400895451e-001 1.243486428159472e+000 1.342795927500362e-001 3.059092456989843e+000 -3.354607769583278e-001 3.201612701229452e-001 6.643448465108868e-001 -3.779603689523714e-001 2.648170245926851e-001 6.391413809044104e-001
6.600000000000000e+000 -1.853751205691435e-001 2.581051024321269e-001 7.110690384009031e-001 1.245016254397107e+000 1.344489777481019e-001 3.058550925905069e+000 -3.354439176243640e-001 3.202055587065308e-001 6.642824582137105e-001 -3.779837310974899e-001 2.648546841293168e-001 6.391615413363370e-001
6.608333333333333e+000 -1.854089549574262e-001 2.581024991644069e-001 7.111017743084224e-001 1.246090354553606e+000 1.347050791484914e-001 3.058125709502397e+000 -3.354345793929570e-001 3.202377088597436e-001 6.642229695716513e-001 -3.780017232963954e-001 2.648839090051268e-001 6.391548501146656e-001
6.616666666666666e+000 -1.854442176736687e-001 2.580952640431186e-001 7.111288903214069e-001 1.246745646593766e+000 1.350407562594416e-001 3.057816883606681e+000 -3.354320222374567e-001 3.202583406419770e-001 6.641660859481363e-001 -3.780141160012388e-001 2.649045251989176e-001 6.391234040202974e-001
6.625000000000000e+000 -1.854800086397342e-001 2.580851249385995e-001 7.111510555145422e-001 1.247033223981212e+000 1.354464280263743e-001 3.057620663888857e+000 -3.354353248263177e-001 3.202685006605790e-001 6.641114388504621e-001 -3.780209008669508e-001 2.649167304502572e-001 6.390701577446178e-001
6.633333333333333e+000 -1.855154274469493e-001 2.580739913483623e-001 7.111691627909829e-001 1.247013940320329e+000 1.359106572176143e-001 3.057530446655516e+000 -3.354434432832096e-001 3.202695656373681e-001 6.640587052367885e-001 -3.780222401173171e-001 2.649210270394609e-001 6.389987601692808e-001
6.641666666666667e+000 -1.855492559063188e-001 2.580633565489813e-001 7.111835922643366e-001 1.246757351861060e+000 1.364166674089431e-001 3.057532881057071e+000 -3.354548125189614e-001 3.202632834855116e-001 6.640074564492152e-001 -3.780183672382480e-001 2.649184454734957e-001 6.389134685909108e-001
6.650000000000000e+000 -1.855802465470468e-001 2.580549536854925e-001 7.111949658134675e-001 1.246332372770378e+000 1.369477524396356e-001 3.057616121235110e+000 -3.354679319603647e-001 3.202514239860139e-001 6.639575288773119e-001 -3.780094959124113e-001 2.649099975159669e-001 6.388187666897053e-001
6.658333333333333e+000 -1.856069835857098e-001 2.580501684581764e-001 7.112033929873113e-001 1.245804982592334e+000 1.374844217598956e-001 3.057766258875483e+000 -3.354811462894383e-001 3.202358043437284e-001 6.639088198518173e-001 -3.779958502946756e-001 2.648968934686849e-001 6.387191315238174e-001
6.666666666666666e+000 -1.856280507421413e-001 2.580499916612293e-001 7.112084673599828e-001 1.245231356202015e+000 1.380061507588726e-001 3.057969127390040e+000 -3.354928738328379e-001 3.202181478707964e-001 6.638613475088263e-001 -3.779776846076842e-001 2.648804449363518e-001 6.386186258070092e-001
6.675000000000000e+000 -1.856421484582371e-001 2.580548219836439e-001 7.112091671815244e-001 1.244652869581843e+000 1.384924143900623e-001 3.058210638692374e+000 -3.355017201796255e-001 3.201999636075281e-001 6.638152357057320e-001 -3.779553026680319e-001 2.648620210646516e-001 6.385205532492926e-001
6.683333333333334e+000 -1.856482085213080e-001 2.580642958205050e-001 7.112038014146719e-001 1.244093532507179e+000 1.389234874019842e-001 3.058476822946854e+000 -3.355065717593918e-001 3.201824327987979e-001 6.637706628863046e-001 -3.779291014319951e-001 2.648429816621826e-001 6.384272291089733e-001
6.691666666666666e+000 -1.856455158247060e-001 2.580771968817019e-001 7.111900229602123e-001 1.243559756560567e+000 1.392810674659095e-001 3.058753671832951e+000 -3.355066818854711e-001 3.201663434906268e-001 6.637277918181147e-001 -3.778996444044670e-001 2.648246241184699e-001 6.383398746655171e-001
6.700000000000000e+000 -1.856338350799158e-001 2.580914452641177e-001 7.111649722059446e-001 1.243041384835957e+000 1.395491273203677e-001 3.059026967467075e+000 -3.355017430931404e-001 3.201520730726575e-001 6.636867326803236e-001 -3.778677289935789e-001 2.648081545679823e-001 6.382586097692151e-001
6.708333333333333e+000 -1.856135066194639e-001 2.581041600242650e-001 7.111255513619380e-001 1.242513348939984e+000 1.397149959949577e-001 3.059282375448587e+000 -3.354919295033125e-001 3.201395880027851e-001 6.636475708438618e-001 -3.778344105283112e-001 2.647946524011761e-001 6.381825376522066e-001
6.716666666666667e+000 -1.855854338342928e-001 2.581118748482428e-001 7.110687597005219e-001 1.241938401667450e+000 1.397702381915700e-001 3.059506211216413e+000 -3.354778752576462e-001 3.201284688637799e-001 6.636104340288197e-001 -3.778009419233593e-001 2.647850113765851e-001 6.381099388782666e-001
6.725000000000000e+000 -1.855508838633121e-001 2.581110208258153e-001 7.109920690138374e-001 1.241271720963491e+000 1.397112050285532e-001 3.059687298088363e+000 -3.354605391478832e-001 3.201179914610230e-001 6.635755587056310e-001 -3.777685669529114e-001 2.647798555734633e-001 6.380385852888446e-001
6.733333333333333e+000 -1.855111758466708e-001 2.580985787383149e-001 7.108938893137985e-001 1.240467246729468e+000 1.395395902608327e-001 3.059819487732898e+000 -3.354409890289847e-001 3.201072327272619e-001 6.635433607602734e-001 -3.777382141955241e-001 2.647794189846233e-001 6.379661583874242e-001
6.741666666666666e+000 -1.854674830571509e-001 2.580725947646258e-001 7.107741427555925e-001 1.239484570055701e+000 1.392633320689396e-001 3.059903321723754e+000 -3.354202295797182e-001 3.200951529852317e-001 6.635145332902896e-001 -3.777102783621363e-001 2.647834258972245e-001 6.378907136672665e-001
6.750000000000000e+000 -1.854208369849908e-001 2.580324205531557e-001 7.106348563332026e-001 1.238295488230016e+000 1.388977439704315e-001 3.059946006456560e+000 -3.353991222700934e-001 3.200806641389315e-001 6.634901427847746e-001 -3.776845768747218e-001 2.647910325217057e-001 6.378111148424615e-001
6.758333333333333e+000 -1.853721998961551e-001 2.579787917323695e-001 7.104806228376562e-001 1.236890010656366e+000 1.384663554837478e-001 3.059960413215598e+000 -3.353783350497508e-001 3.200627004431828e-001 6.634716630515550e-001 -3.776603898842429e-001 2.648008198472201e-001 6.377273840070510e-001
6.766666666666667e+000 -1.853224358120909e-001 2.579137821384419e-001 7.103185465191179e-001 1.235280372773266e+000 1.379999385318829e-001 3.059963596500037e+000 -3.353582598072968e-001 3.200402998486727e-001 6.634608692401203e-001 -3.776365189934108e-001 2.648108547525487e-001 6.376408633122216e-001
6.775000000000000e+000 -1.852720944591262e-001 2.578404828093931e-001 7.101570978913074e-001 1.233499921382528e+000 1.375314498706386e-001 3.059974203571453e+000 -3.353388894744539e-001 3.200127281962152e-001 6.634595225571309e-001 -3.776114204832347e-001 2.648189450593187e-001 6.375540224326471e-001
6.783333333333333e+000 -1.852212121891777e-001 2.577623955396057e-001 7.100041817936811e-001 1.231596529535212e+000 1.370884134760129e-001 3.060008717788281e+000 -3.353197773972245e-001 3.199796444074118e-001 6.634689341795347e-001 -3.775835000838380e-001 2.648230968844991e-001 6.374699241681432e-001
6.791666666666667e+000 -1.851694751831783e-001 2.576828479144763e-001 7.098657399734211e-001 1.229625271941493e+000 1.366883611206484e-001 3.060078093873342e+000 -3.353002332392684e-001 3.199412333927432e-001 6.634896305220456e-001 -3.775515410325439e-001 2.648219347189493e-001 6.373916341426732e-001
6.800000000000000e+000 -1.851166043272956e-001 2.576047391521538e-001 7.097454968607293e-001 1.227644590725799e+000 1.363391730266015e-001 3.060186457872941e+000 -3.352796185613604e-001 3.198982488545563e-001 6.635212347270896e-001 -3.775150281049798e-001 2.648148689696377e-001 6.373218654085887e-001
6.808333333333334e+000 -1.850625139586396e-001 2.575306423445713e-001 7.096452667985793e-001 1.225715481863393e+000 1.360410363408660e-001 3.060332056618710e+000 -3.352574672724729e-001 3.198519892279929e-001 6.635625116032313e-001 -3.774741605636087e-001 2.648020408959124e-001 6.372629011926537e-001
6.816666666666666e+000 -1.850072294185312e-001 2.574630174216665e-001 7.095652736133776e-001 1.223901041671667e+000 1.357878823480176e-001 3.060509069526455e+000 -3.352334438996094e-001 3.198042453926295e-001 6.636114883235869e-001 -3.774296724028367e-001 2.647841989884813e-001 6.372166345573784e-001
6.825000000000000e+000 -1.849508031898162e-001 2.574043282715312e-001 7.095044202688879e-001 1.222265060239778e+000 1.355685522976295e-001 3.060709158754952e+000 -3.352073044419454e-001 3.197572141084045e-001 6.636656150490154e-001 -3.773826670877112e-001 2.647625747391448e-001 6.371846041564165e-001
6.833333333333333e+000 -1.848931636282447e-001 2.573572394549344e-001 7.094605993960811e-001 1.220870336637542e+000 1.353681857936733e-001 3.060923743348921e+000 -3.351788293705941e-001 3.197133853186253e-001 6.637219467037723e-001 -3.773343750533004e-001 2.647387103776097e-001 6.371680280687824e-001
6.841666666666667e+000 -1.848338520747443e-001 2.573249269694126e-001 7.094311073777389e-001 1.219777087676796e+000 1.351702855936026e-001 3.061147028792988e+000 -3.351476639161802e-001 3.196754222166319e-001 6.637773198368727e-001 -3.772857583392183e-001 2.647142475987327e-001 6.371678141186778e-001
6.850000000000000e+000 -1.847720252738083e-001 2.573109551780908e-001 7.094131023679859e-001 1.219040580904033e+000 1.349592140869409e-001 3.061376667080127e+000 -3.351132624684154e-001 3.196459790353311e-001 6.638285457263461e-001 -3.772373286684745e-001 2.646907717133832e-001 6.371845267628811e-001
6.858333333333333e+000 -1.847068827506995e-001 2.573185524184981e-001 7.094039372957852e-001 1.218707941958168e+000 1.347218441420677e-001 3.061611205686236e+000 -3.350751015948875e-001 3.196274227139175e-001 6.638726508123389e-001 -3.771894234559837e-001 2.646697154064381e-001 6.372183863648601e-001
6.866666666666666e+000 -1.846380943238314e-001 2.573499020864330e-001 7.094012859383375e-001 1.218815004946361e+000 1.344478620734040e-001 3.061847581543867e+000 -3.350329573957706e-001 3.196215676725271e-001 6.639071167360208e-001 -3.771425795948855e-001 2.646522755046800e-001 6.372693212498248e-001
6.875000000000000e+000 -1.845659031576760e-001 2.574058813992572e-001 7.094031668417463e-001 1.219383611409442e+000 1.341296772299785e-001 3.062080449824734e+000 -3.349869879668761e-001 3.196295749700316e-001 6.639300560185741e-001 -3.770976273938245e-001 2.646394061572499e-001 6.373369950336848e-001
6.883333333333333e+000 -1.844910127786292e-001 2.574861549361166e-001 7.094080064390329e-001 1.220419665021991e+000 1.337627960556758e-001 3.062302569440073e+000 -3.349376397889102e-001 3.196520308546178e-001 6.639403157431376e-001 -3.770555471447037e-001 2.646319260088488e-001 6.374207860663108e-001
6.891666666666667e+000 -1.844144271584783e-001 2.575894396834046e-001 7.094147453358667e-001 1.221912670442329e+000 1.333465798649840e-001 3.062506097834514e+000 -3.348855373787527e-001 3.196890269819824e-001 6.639374889198620e-001 -3.770172651937962e-001 2.646305514949474e-001 6.375197429919186e-001
6.900000000000000e+000 -1.843372740055044e-001 2.577138150265129e-001 7.094229122486533e-001 1.223837048741185e+000 1.328849343002116e-001 3.062684861009531e+000 -3.348314087107851e-001 3.197401000496138e-001 6.639218134680240e-001 -3.769834530487568e-001 2.646357059253938e-001 6.376325301403445e-001
6.908333333333333e+000 -1.842606252753147e-001 2.578569695850515e-001 7.094326459770248e-001 1.226154370025732e+000 1.323866321009759e-001 3.062836322744031e+000 -3.347759983441257e-001 3.198041357977557e-001 6.638940285971027e-001 -3.769543508043183e-001 2.646472824641174e-001 6.377573948118194e-001
6.916666666666666e+000 -1.841853779740154e-001 2.580163524524996e-001 7.094446516157046e-001 1.228815648166369e+000 1.318650147432614e-001 3.062962189355282e+000 -3.347199815438430e-001 3.198793855779240e-001 6.638552573962133e-001 -3.769296845607875e-001 2.646645738756043e-001 6.378921864790537e-001
6.925000000000000e+000 -1.841122189651019e-001 2.581892590172344e-001 7.094600266042137e-001 1.231763516296290e+000 1.313368489778608e-001 3.063067903934788e+000 -3.346639313803986e-001 3.199635913216384e-001 6.638068956943893e-001 -3.769087188766284e-001 2.646863603101632e-001 6.380344070164771e-001
6.933333333333334e+000 -1.840416317608619e-001 2.583728713003561e-001 7.094799527707629e-001 1.234934087786146e+000 1.308205287584174e-001 3.063161566246993e+000 -3.346083239430680e-001 3.200541611063338e-001 6.637504841768411e-001 -3.768903915250520e-001 2.647110801227007e-001 6.381812514980476e-001
6.941666666666666e+000 -1.839739225510333e-001 2.585642686721729e-001 7.095053795745331e-001 1.238259062143271e+000 1.303342634691314e-001 3.063252532546946e+000 -3.345535444537097e-001 3.201483552766511e-001 6.636875626313192e-001 -3.768734666394945e-001 2.647370221750349e-001 6.383296474638299e-001
6.950000000000000e+000 -1.839092720770267e-001 2.587604355790313e-001 7.095368349128367e-001 1.241669477733891e+000 1.298948929005597e-001 3.063349890358431e+000 -3.344998786749562e-001 3.202434404774136e-001 6.636194752562121e-001 -3.768566759466963e-001 2.647624621692001e-001 6.384763194798384e-001
6.958333333333333e+000 -1.838477987501134e-001 2.589582991374071e-001 7.095743798237091e-001 1.245100941606813e+000 1.295174966038100e-001 3.063461124742298e+000 -3.344474883266206e-001 3.203367978776936e-001 6.635471270645987e-001 -3.768388239265872e-001 2.647857222227321e-001 6.386178637145021e-001
6.966666666666667e+000 -1.837896145773681e-001 2.591548906282646e-001 7.096176677450399e-001 1.248497931360456e+000 1.292153888163139e-001 3.063591733706885e+000 -3.343964274749093e-001 3.204260279411000e-001 6.634708342031881e-001 -3.768188610842851e-001 2.648052127922311e-001 6.387508511857141e-001
6.975000000000000e+000 -1.837349249788702e-001 2.593471661333813e-001 7.096656976882361e-001 1.251818617037190e+000 1.289993232274789e-001 3.063742317851202e+000 -3.343465846797634e-001 3.205090778017616e-001 6.633899683270011e-001 -3.767960464255173e-001 2.648196035566103e-001 6.388717879837306e-001
6.983333333333333e+000 -1.836840561183870e-001 2.595324689557580e-001 7.097170098272113e-001 1.255033747055760e+000 1.288768585655915e-001 3.063911036668869e+000 -3.342979019261493e-001 3.205843535317410e-001 6.633033109289426e-001 -3.767700295324576e-001 2.648278682934268e-001 6.389774349526527e-001
6.991666666666667e+000 -1.836374706319852e-001 2.597082236163057e-001 7.097693815553754e-001 1.258129012686294e+000 1.288508837336213e-001 3.064090678384335e+000 -3.342502763831829e-001 3.206507864377221e-001 6.632088684008538e-001 -3.767409668646649e-001 2.648294482861646e-001 6.390648227388880e-001
7.000000000000000e+000 -1.835956027496083e-001 2.598721573885234e-001 7.098199246914203e-001 1.261103655506868e+000 1.289191005231525e-001 3.064269982071378e+000 -3.342035144886332e-001 3.207078822551158e-001 6.631041232290771e-001 -3.767093966123866e-001 2.648242863455007e-001 6.391314470196265e-001
7.008333333333333e+000 -1.835586357390720e-001 2.600225933028176e-001 7.098652976120775e-001 1.263968063108936e+000 1.290741221316651e-001 3.064435753962028e+000 -3.341572508134412e-001 3.207557493975261e-001 6.629863525177129e-001 -3.766760108836184e-001 2.648128201601120e-001 6.391754469913975e-001
7.016666666666667e+000 -1.835264070727443e-001 2.601585921704640e-001 7.099021224508059e-001 1.266740801967676e+000 1.293043330659478e-001 3.064574613154723e+000 -3.341109366362729e-001 3.207950474920142e-001 6.628530592627769e-001 -3.766414963066422e-001 2.647959166856060e-001 6.391958329967358e-001
7.025000000000000e+000 -1.834984730084674e-001 2.602798721944286e-001 7.099275552670418e-001 1.269445950726667e+000 1.295953292081167e-001 3.064673698835249e+000 -3.340638941210057e-001 3.208268627217650e-001 6.627024506298963e-001 -3.766064889028933e-001 2.647747676776531e-001 6.391927551418495e-001
7.033333333333333e+000 -1.834741485005054e-001 2.603868208677244e-001 7.099397853034716e-001 1.272111146814626e+000 1.299310364480333e-001 3.064721748309313e+000 -3.340153784150836e-001 3.208526037442084e-001 6.625338594962194e-001 -3.765715315274767e-001 2.647507755955461e-001 6.391677682055642e-001
7.041666666666666e+000 -1.834524747185183e-001 2.604807148345879e-001 7.099382656833017e-001 1.274765473063943e+000 1.302940710893710e-001 3.064711221966761e+000 -3.339646656381798e-001 3.208739568642686e-001 6.623480218678889e-001 -3.765370150664610e-001 2.647254568517054e-001 6.391239713588531e-001
7.050000000000000e+000 -1.834324085327535e-001 2.605637301929568e-001 7.099236803982133e-001 1.277435017039409e+000 1.306663542392332e-001 3.064639613353001e+000 -3.339113104977206e-001 3.208928196105171e-001 6.621471627544113e-001 -3.765033073060963e-001 2.647003962049632e-001 6.390658094310684e-001
