---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss11\PS_ngait_og_ss11-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
7.159444444444453e+000 4.638187653345423e-001 1.806550869107748e-001 1.899450196993802e-001 5.834856731745691e-002 -5.760652961412217e-002 2.775358654511135e-001
7.167516339869289e+000 4.671651702444252e-001 1.803715730432469e-001 1.932510119731815e-001 4.668823701744831e-002 -5.544355435737180e-002 2.675800255613927e-001
7.175588235294126e+000 4.724132004732106e-001 1.786927733502097e-001 1.941519978887682e-001 4.409507751463558e-002 -5.128181667534233e-002 2.594852602205384e-001
7.183660130718963e+000 4.791731751426027e-001 1.757296847079843e-001 1.924814235291150e-001 4.989582960699385e-002 -4.668079093025051e-002 2.541270627362566e-001
7.191732026143799e+000 4.868160429841675e-001 1.716879107353415e-001 1.884499429438302e-001 6.275841165711145e-002 -4.304268979674854e-002 2.511668307663710e-001
7.199803921568636e+000 4.945475418224518e-001 1.668387935857252e-001 1.824734435781342e-001 8.083548094856613e-002 -4.109307950833786e-002 2.492987549921372e-001
7.207875816993473e+000 5.015457843218499e-001 1.614472457428857e-001 1.749178005250483e-001 1.019845285133562e-001 -4.076779694176842e-002 2.470419021345835e-001
7.215947712418309e+000 5.071165441753227e-001 1.557192154487701e-001 1.659642948856814e-001 1.240219709113152e-001 -4.161666091586656e-002 2.434643233284318e-001
7.224019607843146e+000 5.108006540963657e-001 1.498144740672425e-001 1.556544489838623e-001 1.449618746754287e-001 -4.343361399260210e-002 2.384463117573729e-001
7.232091503267982e+000 5.124066160109437e-001 1.438950994402286e-001 1.440161815286953e-001 1.632237776094355e-001 -4.662815633394494e-002 2.326102137398254e-001
7.240163398692819e+000 5.119966936180647e-001 1.381406375391303e-001 1.311802397094839e-001 1.778190688700250e-001 -5.201864283624240e-002 2.272344159815304e-001
7.248235294117656e+000 5.098527597025556e-001 1.327126529799745e-001 1.174746781026205e-001 1.884887819360666e-001 -6.016037791283567e-002 2.241449578288861e-001
7.256307189542492e+000 5.064107420491449e-001 1.277149649087253e-001 1.034900389050118e-001 1.957147384579448e-001 -7.071302231743608e-002 2.252524939477764e-001
7.264379084967329e+000 5.021671030459551e-001 1.231672655832388e-001 9.005639072939879e-002 2.005582834021183e-001 -8.228359849391545e-002 2.317091679905449e-001
7.272450980392166e+000 4.976044665882103e-001 1.189634832467017e-001 7.809480873035467e-002 2.043734082650305e-001 -9.277339479035564e-002 2.431868015337254e-001
7.280522875817002e+000 4.931591145531116e-001 1.148276616376847e-001 6.839971842917926e-002 2.084882343113329e-001 -9.998387158907031e-002 2.578243056738751e-001
7.288594771241839e+000 4.891806334502433e-001 1.103412191319686e-001 6.146678035627910e-002 2.139193684194091e-001 -1.022464488965893e-001 2.729677849372943e-001
7.296666666666676e+000 4.858288068756379e-001 1.050717997285349e-001 5.742658019185398e-002 2.211475962709387e-001 -9.892731587756455e-002 2.862938651073045e-001
