---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 963
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_2legsquat1\FullBody-jw_2legsquat1-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
1.558333333333333e+00 -1.346339643425754e-01 2.650149906072456e-01 8.517640842000294e-02 1.367026677199696e+00 1.023091478647620e-01 -1.510173227680385e+00 -1.714808035536985e-01 1.087483610149604e-01 3.744640833036472e-02 -1.082345183506597e-01 7.363660543219377e-02 2.078209632123441e-02
1.566666666666666e+00 -1.346229591429283e-01 2.649650220556475e-01 8.524238532362957e-02 1.366802406931044e+00 1.028379692035510e-01 -1.510100914140438e+00 -1.714670784292158e-01 1.087194488816217e-01 3.744140489354173e-02 -1.082216979734852e-01 7.362229884854435e-02 2.074292659786263e-02
1.575000000000000e+00 -1.346159939727236e-01 2.649201072546881e-01 8.531629442586752e-02 1.366550773339375e+00 1.033746992130018e-01 -1.510019263665520e+00 -1.714568199560066e-01 1.086954728339520e-01 3.744439104281298e-02 -1.082123866475860e-01 7.361382651755979e-02 2.070978575753604e-02
1.583333333333333e+00 -1.346116446148544e-01 2.648787850110555e-01 8.539773179327860e-02 1.366262001619530e+00 1.039215865396506e-01 -1.509934816544897e+00 -1.714499386065708e-01 1.086752540228543e-01 3.745506817163956e-02 -1.082068556686963e-01 7.360969111397808e-02 2.068169566571584e-02
1.591666666666667e+00 -1.346076726402214e-01 2.648385426090454e-01 8.548514560163548e-02 1.365921962052878e+00 1.044817453830189e-01 -1.509854101025169e+00 -1.714456666779485e-01 1.086565731279993e-01 3.747205783551007e-02 -1.082047560344655e-01 7.360739609477662e-02 2.065630102522845e-02
1.600000000000000e+00 -1.346015206725020e-01 2.647963932740139e-01 8.557633811804358e-02 1.365514799410999e+00 1.050587061889912e-01 -1.509782678353835e+00 -1.714428200423623e-01 1.086367086098311e-01 3.749335215769556e-02 -1.082053127597189e-01 7.360402307602731e-02 2.063049700819745e-02
1.608333333333333e+00 -1.345908328425665e-01 2.647495167046507e-01 8.566898059171621e-02 1.365025451094228e+00 1.056558419762024e-01 -1.509723999495687e+00 -1.714400589983924e-01 1.086130246443925e-01 3.751680129136261e-02 -1.082075129831361e-01 7.359686882798008e-02 2.060109193304885e-02
1.616666666666667e+00 -1.345739376910836e-01 2.646958192250745e-01 8.576108906622090e-02 1.364442472359408e+00 1.062759672119049e-01 -1.509678225247949e+00 -1.714360971196310e-01 1.085834878493148e-01 3.754052097304040e-02 -1.082102367383857e-01 7.358401391945343e-02 2.056540181263579e-02
1.625000000000000e+00 -1.345502204819097e-01 2.646342898853156e-01 8.585141351343158e-02 1.363760702994872e+00 1.069215081636337e-01 -1.509641372557511e+00 -1.714298577813154e-01 1.085470185496573e-01 3.756313261430864e-02 -1.082123489292623e-01 7.356471507983148e-02 2.052164543415579e-02
1.633333333333333e+00 -1.345202775762999e-01 2.645651173788289e-01 8.593968149471541e-02 1.362982431928177e+00 1.075949248738799e-01 -1.509605288240511e+00 -1.714205905141402e-01 1.085036354438014e-01 3.758388810992822e-02 -1.082127992577873e-01 7.353955087025379e-02 2.046912310269375e-02
1.641666666666667e+00 -1.344857927563758e-01 2.644896217604726e-01 8.602663354327812e-02 1.362115976323301e+00 1.082985421581684e-01 -1.509558861478513e+00 -1.714079822668517e-01 1.084544146114100e-01 3.760279598117116e-02 -1.082107932203962e-01 7.351030793548444e-02 2.040826277803320e-02
1.650000000000000e+00 -1.344492205857420e-01 2.644100616102383e-01 8.611378460606299e-02 1.361171987756216e+00 1.090335014442736e-01 -1.509489936541211e+00 -1.713922530306452e-01 1.084012914039474e-01 3.762071329649073e-02 -1.082060011847986e-01 7.347966411466297e-02 2.034052834472416e-02
1.658333333333333e+00 -1.344133740877831e-01 2.643292926399086e-01 8.620298296363640e-02 1.360160110241897e+00 1.097986471736556e-01 -1.509387187841365e+00 -1.713741376370375e-01 1.083467110482149e-01 3.763922908910142e-02 -1.081986483912172e-01 7.345071978011258e-02 2.026814337768214e-02
1.666666666666667e+00 -1.343808973713394e-01 2.642501984754329e-01 8.629593093971580e-02 1.359087741169523e+00 1.105904765672345e-01 -1.509241952164755e+00 -1.713546823348160e-01 1.082931155397918e-01 3.766024959134905e-02 -1.081893920529193e-01 7.342637451586034e-02 2.019360306720118e-02
1.675000000000000e+00 -1.343536650585412e-01 2.641749704951549e-01 8.639375814698923e-02 1.357959317061379e+00 1.114043289932902e-01 -1.509049834093837e+00 -1.713349193794182e-01 1.082423350421330e-01 3.768542187824275e-02 -1.081790630774842e-01 7.340864153716772e-02 2.011900851645176e-02
1.683333333333333e+00 -1.343322969385591e-01 2.641045108022639e-01 8.649673851618425e-02 1.356774885910365e+00 1.122360048393953e-01 -1.508811535800815e+00 -1.713155586970530e-01 1.081950897009311e-01 3.771566888779553e-02 -1.081684081180852e-01 7.339813425122774e-02 2.004545292945921e-02
1.691666666666666e+00 -1.343159375438310e-01 2.640381784226561e-01 8.660423513341610e-02 1.355528844305327e+00 1.130829556953215e-01 -1.508532743092645e+00 -1.712967903691188e-01 1.081507799206016e-01 3.775101103187112e-02 -1.081579074324627e-01 7.339389362847978e-02 1.997272136122329e-02
1.700000000000000e+00 -1.343023517485279e-01 2.639739132541533e-01 8.671484419547097e-02 1.354209747215430e+00 1.139447853238762e-01 -1.508223195227288e+00 -1.712782403355980e-01 1.081075979716211e-01 3.779064347657732e-02 -1.081477028230356e-01 7.339357071490393e-02 1.989933799540670e-02
1.708333333333333e+00 -1.342883729771590e-01 2.639086749571886e-01 8.682667694297347e-02 1.352801542501696e+00 1.148233353155772e-01 -1.507894856879726e+00 -1.712590936353849e-01 1.080629112869082e-01 3.783314928290146e-02 -1.081376423481773e-01 7.339392180273013e-02 1.982285160717359e-02
1.716666666666666e+00 -1.342706658151994e-01 2.638390884932179e-01 8.693771818146229e-02 1.351285917526311e+00 1.157224609731538e-01 -1.507559065067874e+00 -1.712383377051502e-01 1.080138079547825e-01 3.787678491787092e-02 -1.081273939678508e-01 7.339151796283463e-02 1.974027248778625e-02
1.725000000000000e+00 -1.342465891936835e-01 2.637621482253065e-01 8.704621774257980e-02 1.349645504826122e+00 1.166473329087969e-01 -1.507223408131076e+00 -1.712150377627992e-01 1.079576748318546e-01 3.791983100875331e-02 -1.081165692898758e-01 7.338348956897850e-02 1.964864449540611e-02
1.733333333333333e+00 -1.342148824252443e-01 2.636758590540845e-01 8.715114539752704e-02 1.347868408092411e+00 1.176034480789332e-01 -1.506889758158411e+00 -1.711885751986324e-01 1.078927517487436e-01 3.796098872435261e-02 -1.081048302509920e-01 7.336815928966545e-02 1.954575302829539e-02
1.741666666666666e+00 -1.341759994006902e-01 2.635797049565065e-01 8.725264341391081e-02 1.345953198755472e+00 1.185957391273835e-01 -1.506554091716559e+00 -1.711588013678485e-01 1.078185885536173e-01 3.799973519395639e-02 -1.080919635729308e-01 7.334546187845656e-02 1.943081560735771e-02
1.750000000000000e+00 -1.341320263035039e-01 2.634747852748621e-01 8.735221524655978e-02 1.343911503367502e+00 1.196278857622812e-01 -1.506207740643730e+00 -1.711260747119751e-01 1.077362157356965e-01 3.803649429688836e-02 -1.080779184201301e-01 7.331700397205584e-02 1.930483348972961e-02
1.758333333333333e+00 -1.340862172714124e-01 2.633635566390867e-01 8.745244182174458e-02 1.341765525771669e+00 1.207017050347061e-01 -1.505839398355853e+00 -1.710911890176094e-01 1.076479147944540e-01 3.807255782515188e-02 -1.080628314587022e-01 7.328570804484200e-02 1.917038446997450e-02
1.766666666666667e+00 -1.340422962125944e-01 2.632493058106938e-01 8.755629730885889e-02 1.339541131019399e+00 1.218166226740869e-01 -1.505437255356520e+00 -1.710552206613756e-01 1.075566937039264e-01 3.810980146071843e-02 -1.080470410600736e-01 7.325518315103291e-02 1.903094028019936e-02
1.775000000000000e+00 -1.340036895946608e-01 2.631354922567248e-01 8.766636421376971e-02 1.337261093939775e+00 1.229694899501959e-01 -1.504991094425364e+00 -1.710192920913819e-01 1.074656468062930e-01 3.815024177084116e-02 -1.080310190570475e-01 7.322898957662033e-02 1.889002295807184e-02
1.783333333333333e+00 -1.339728206257408e-01 2.630250661253354e-01 8.778422228276545e-02 1.334941947781100e+00 1.241549376304387e-01 -1.504494331985796e+00 -1.709842774657566e-01 1.073773403638758e-01 3.819551872636272e-02 -1.080151947193736e-01 7.320992144858732e-02 1.875048415267105e-02
1.791666666666667e+00 -1.339506270327529e-01 2.629198985000549e-01 8.791012674863861e-02 1.332593861422398e+00 1.253662223792380e-01 -1.503945640676191e+00 -1.709505754487736e-01 1.072933417075900e-01 3.824645158586787e-02 -1.079997886092694e-01 7.319945067868303e-02 1.861402184265881e-02
1.800000000000000e+00 -1.339364418891765e-01 2.628204176462060e-01 8.804298910415893e-02 1.330222402974281e+00 1.265963076689673e-01 -1.503349684750493e+00 -1.709180514651068e-01 1.072139477700841e-01 3.830277319786512e-02 -1.079847567121596e-01 7.319741949164468e-02 1.848098008405953e-02
1.808333333333333e+00 -1.339282302464430e-01 2.627254820577223e-01 8.818057026644251e-02 1.327831132423136e+00 1.278386405676259e-01 -1.502716605072351e+00 -1.708861170041447e-01 1.071380961870858e-01 3.836308380951429e-02 -1.079698140291249e-01 7.320198336440611e-02 1.835042948112540e-02
1.816666666666666e+00 -1.339230547272783e-01 2.626325253637670e-01 8.831975309762272e-02 1.325423411129405e+00 1.290872570430839e-01 -1.502060440648835e+00 -1.708538952613868e-01 1.070634702427384e-01 3.842502292765092e-02 -1.079545176458466e-01 7.320980648615524e-02 1.822044392536530e-02
1.825000000000000e+00 -1.339176282817504e-01 2.625379891984378e-01 8.845684422682004e-02 1.323002929042018e+00 1.303363837830107e-01 -1.501397306444700e+00 -1.708204733517923e-01 1.069868481257536e-01 3.848560720728952e-02 -1.079384467484341e-01 7.321651476628949e-02 1.808848530563578e-02
1.833333333333333e+00 -1.339088303599181e-01 2.624379884704717e-01 8.858793964363507e-02 1.320573651532477e+00 1.315799051007720e-01 -1.500743755216324e+00 -1.707851635040990e-01 1.069046803817158e-01 3.854167982986645e-02 -1.079214073340278e-01 7.321736595920400e-02 1.795186987410487e-02
1.841666666666666e+00 -1.338941054408802e-01 2.623290878246137e-01 8.870939690150025e-02 1.318139748652080e+00 1.328110562388876e-01 -1.500115142056176e+00 -1.707476483568775e-01 1.068137902084394e-01 3.859043268204380e-02 -1.079035227102969e-01 7.320804662153135e-02 1.780829764943728e-02
1.850000000000000e+00 -1.338717553401520e-01 2.622090420847406e-01 8.881836950370892e-02 1.315705214593796e+00 1.340225393259322e-01 -1.499524018183150e+00 -1.707080350805876e-01 1.067120577933770e-01 3.862994091986599e-02 -1.078852405050438e-01 7.318546184132355e-02 1.765635962308963e-02
1.858333333333333e+00 -1.338411903293273e-01 2.620773481487238e-01 8.891328248144932e-02 1.313273114669984e+00 1.352069354172416e-01 -1.498978744788046e+00 -1.706669142295999e-01 1.065989361355306e-01 3.865961147508076e-02 -1.078673596132477e-01 7.314835157028018e-02 1.749592561801570e-02
1.866666666666666e+00 -1.338031387186030e-01 2.619354515998824e-01 8.899412964159520e-02 1.310845824092931e+00 1.363573195792971e-01 -1.498482326984238e+00 -1.706253833823518e-01 1.064756482945035e-01 3.868037559048494e-02 -1.078510145653780e-01 7.309757240805992e-02 1.732832799370702e-02
1.875000000000000e+00 -1.337597018352687e-01 2.617865192338750e-01 8.906247367600399e-02 1.308426671653188e+00 1.374681060023397e-01 -1.498031806255513e+00 -1.705849643064489e-01 1.063449948811887e-01 3.869448241784880e-02 -1.078375491144314e-01 7.303594997316781e-02 1.715622155811987e-02
1.883333333333333e+00 -1.337141146097511e-01 2.616348230361327e-01 8.912109151535355e-02 1.306021015015779e+00 1.385359649889133e-01 -1.497618943560988e+00 -1.705474440915501e-01 1.062108195264584e-01 3.870495357471321e-02 -1.078283649817205e-01 7.296771416520842e-02 1.698306764412519e-02
1.891666666666667e+00 -1.336701647787747e-01 2.614848771472386e-01 8.917337579370319e-02 1.303635476191725e+00 1.395605636302377e-01 -1.497232247299347e+00 -1.705146358627190e-01 1.060772518811564e-01 3.871490819666763e-02 -1.078247644395336e-01 7.289763765554796e-02 1.681238579375706e-02
1.900000000000000e+00 -1.336313803872277e-01 2.613405412580614e-01 8.922269968403432e-02 1.301275855158017e+00 1.405449972258599e-01 -1.496859451053643e+00 -1.704880127895539e-01 1.059479059377721e-01 3.872696195583502e-02 -1.078277031460558e-01 7.283010543344492e-02 1.664701286254609e-02
1.908333333333333e+00 -1.336002400138453e-01 2.612043237796694e-01 8.927187555621292e-02 1.298944562345377e+00 1.414957976233018e-01 -1.496489651034496e+00 -1.704683219714719e-01 1.058252393950404e-01 3.874280806927256e-02 -1.078375202213734e-01 7.276836203748599e-02 1.648853211310679e-02
1.916666666666667e+00 -1.335776691617883e-01 2.610769941014654e-01 8.932273794880408e-02 1.296638718073169e+00 1.424223340641617e-01 -1.496114842193158e+00 -1.704553681664350e-01 1.057101746542960e-01 3.876298395876721e-02 -1.078538071701632e-01 7.271404040162249e-02 1.633695104977238e-02
1.925000000000000e+00 -1.335629219341040e-01 2.609574700491568e-01 8.937587011405454e-02 1.294349991899364e+00 1.433355477324290e-01 -1.495730755122386e+00 -1.704480219864164e-01 1.056019507917392e-01 3.878679992168218e-02 -1.078754475006979e-01 7.266693761096268e-02 1.619066981413950e-02
1.933333333333333e+00 -1.335537893558067e-01 2.608429779887860e-01 8.943050552322568e-02 1.292066131583511e+00 1.442461924137273e-01 -1.495337119567795e+00 -1.704444169503861e-01 1.054982172644051e-01 3.881243657840507e-02 -1.079007951723847e-01 7.262504350372018e-02 1.604673675134423e-02
1.941666666666666e+00 -1.335470538878479e-01 2.607295769814993e-01 8.948464497797383e-02 1.289773323366845e+00 1.451629135796133e-01 -1.494937419060226e+00 -1.704422911019734e-01 1.053954725254461e-01 3.883724172480540e-02 -1.079279641332423e-01 7.258493424746942e-02 1.590135786606314e-02
1.950000000000000e+00 -1.335391350220371e-01 2.606130406170369e-01 8.953542853072255e-02 1.287458971031741e+00 1.460905109553814e-01 -1.494537661728764e+00 -1.704393575110791e-01 1.052898375530288e-01 3.885823284335450e-02 -1.079551051577696e-01 7.254256118085312e-02 1.575062879451393e-02
1.958333333333333e+00 -1.335268386752475e-01 2.604898705670251e-01 8.957972503047275e-02 1.285114907505031e+00 1.470286378264194e-01 -1.494144141529482e+00 -1.704336134051446e-01 1.051779505390368e-01 3.887272877950067e-02 -1.079805791147044e-01 7.249422842117106e-02 1.559140400480316e-02
1.966666666666666e+00 -1.335080419764411e-01 2.603581156689528e-01 8.961479120398025e-02 1.282739998300169e+00 1.479713502075046e-01 -1.493761419451230e+00 -1.704236409683103e-01 1.050577134297955e-01 3.887894975075151e-02 -1.080031396132206e-01 7.243743059134136e-02 1.542206536803330e-02
1.975000000000000e+00 -1.334820805094340e-01 2.602177451060725e-01 8.963880246331103e-02 1.280340339592963e+00 1.489079081448206e-01 -1.493391640155315e+00 -1.704088900122672e-01 1.049286835425476e-01 3.887641391429844e-02 -1.080221860156249e-01 7.237129822339347e-02 1.524289761982432e-02
1.983333333333333e+00 -1.334496688502456e-01 2.600705390471190e-01 8.965110487516892e-02 1.277926669400621e+00 1.498246600109419e-01 -1.493035036844352e+00 -1.703897581730696e-01 1.047920553750243e-01 3.886602535513145e-02 -1.080379065409759e-01 7.229660638924029e-02 1.505595059490872e-02
1.991666666666667e+00 -1.334124268683063e-01 2.599196577777928e-01 8.965216545416206e-02 1.275510411399048e+00 1.507074106344706e-01 -1.492690985378295e+00 -1.703673990495384e-01 1.046503523217813e-01 3.884985441586523e-02 -1.080511960354616e-01 7.221548351879922e-02 1.486449649759726e-02
2.000000000000000e+00 -1.333722772187609e-01 2.597690250086691e-01 8.964329972355617e-02 1.273100147238415e+00 1.515436292868220e-01 -1.492359184837543e+00 -1.703434063457839e-01 1.045069324299062e-01 3.883070077726775e-02 -1.080634489605830e-01 7.213092292754536e-02 1.467230299044599e-02
2.008333333333333e+00 -1.333309573616477e-01 2.596225704944677e-01 8.962626796481828e-02 1.270699787383222e+00 1.523240213743915e-01 -1.492040355596009e+00 -1.703194875402957e-01 1.043653189332122e-01 3.881154110923055e-02 -1.080762957924087e-01 7.204612413297332e-02 1.448291609001293e-02
2.016666666666667e+00 -1.332897750799047e-01 2.594834552135317e-01 8.960283564617351e-02 1.268308876277346e+00 1.530433635470110e-01 -1.491735822379054e+00 -1.702971474189872e-01 1.042284548752991e-01 3.879494988941704e-02 -1.080912724632138e-01 7.196379537519082e-02 1.429906992656461e-02
2.025000000000000e+00 -1.332495524499960e-01 2.593535012590775e-01 8.957439546327169e-02 1.265924278485336e+00 1.537006755051187e-01 -1.491446495593135e+00 -1.702774280088227e-01 1.040981197589562e-01 3.878261522875382e-02 -1.081094987094675e-01 7.188562918711772e-02 1.412229721346250e-02
2.033333333333333e+00 -1.332105639576768e-01 2.592329939765954e-01 8.954170823242874e-02 1.263541634744664e+00 1.542987536010960e-01 -1.491172540911659e+00 -1.702607541646668e-01 1.039747093493937e-01 3.877508087956627e-02 -1.081314862289034e-01 7.181208374132034e-02 1.395277545507508e-02
2.041666666666667e+00 -1.331724354210257e-01 2.591208694663077e-01 8.950481766027239e-02 1.261155589977405e+00 1.548432806470466e-01 -1.490913982819752e+00 -1.702469161428880e-01 1.038574020015921e-01 3.877178559459379e-02 -1.081571358137247e-01 7.174249061974980e-02 1.378941356073003e-02
2.050000000000000e+00 -1.331341933297081e-01 2.590151569976052e-01 8.946320970386187e-02 1.258759376873331e+00 1.553419458538352e-01 -1.490671382806028e+00 -1.702352309407262e-01 1.037445768165970e-01 3.877137672281235e-02 -1.081859279114020e-01 7.167541407109196e-02 1.363017426145155e-02
2.058333333333333e+00 -1.330945905713541e-01 2.589135019835255e-01 8.941621067864895e-02 1.256345127599994e+00 1.558038842477107e-01 -1.490445886287834e+00 -1.702248641356198e-01 1.036343121906320e-01 3.877217850461044e-02 -1.082172396816652e-01 7.160913160608315e-02 1.347258196770741e-02
2.066666666666666e+00 -1.330526316444567e-01 2.588136657829072e-01 8.936351255018407e-02 1.253905516508238e+00 1.562393721584061e-01 -1.490238455474491e+00 -1.702151918494989e-01 1.035248570505674e-01 3.877268340065205e-02 -1.082506496221572e-01 7.154213358151551e-02 1.331432184921168e-02
2.075000000000000e+00 -1.330080889560867e-01 2.587139854622494e-01 8.930568064873795e-02 1.251435954045775e+00 1.566594382026032e-01 -1.490048646630403e+00 -1.702060697492170e-01 1.034150464542817e-01 3.877201107633179e-02 -1.082861220995570e-01 7.147358859524597e-02 1.315384135778010e-02
2.083333333333333e+00 -1.329617909802415e-01 2.586137627328828e-01 8.924449886493396e-02 1.248935959538771e+00 1.570751673679123e-01 -1.489873896666696e+00 -1.701979741721545e-01 1.033046419798492e-01 3.877029094883458e-02 -1.083240946472653e-01 7.140369994619261e-02 1.299083795365859e-02
2.091666666666666e+00 -1.329155589846451e-01 2.585134761268315e-01 8.918300126773911e-02 1.246408663463842e+00 1.574967640363161e-01 -1.489710187866836e+00 -1.701920532071414e-01 1.031945164208556e-01 3.876885913605793e-02 -1.083655558281475e-01 7.133382843263425e-02 1.282646044996530e-02
2.100000000000000e+00 -1.328717879663547e-01 2.584146999490036e-01 8.912509637689187e-02 1.243858408180303e+00 1.579325222362038e-01 -1.489553948006446e+00 -1.701900610571554e-01 1.030865683931049e-01 3.877015587038777e-02 -1.084120849563966e-01 7.126628010886626e-02 1.266310338973160e-02
2.108333333333333e+00 -1.328328177910281e-01 2.583196799774800e-01 8.907485328923839e-02 1.241287956812131e+00 1.583879519328304e-01 -1.489404032212736e+00 -1.701941040537976e-01 1.029833013250891e-01 3.877728129523318e-02 -1.084657161738037e-01 7.120375997101394e-02 1.250383180934780e-02
2.116666666666666e+00 -1.328003601338312e-01 2.582306356541565e-01 8.903566974346692e-02 1.238697213501751e+00 1.588654654661970e-01 -1.489262600118928e+00 -1.702062334653550e-01 1.028871312085311e-01 3.879327470304673e-02 -1.085285857371051e-01 7.114862549392945e-02 1.235159751456595e-02
2.125000000000000e+00 -1.327751453401637e-01 2.581489998999437e-01 8.900954675085736e-02 1.236083855622940e+00 1.593647045068722e-01 -1.489134656556900e+00 -1.702280048817744e-01 1.027996331884798e-01 3.882030918897351e-02 -1.086024654267148e-01 7.110216373772396e-02 1.220845874378632e-02
2.133333333333333e+00 -1.327567453086829e-01 2.580748511586431e-01 8.899659697407380e-02 1.233444955034516e+00 1.598830733770225e-01 -1.489026838980161e+00 -1.702600735189734e-01 1.027209722083198e-01 3.885903958663028e-02 -1.086882869983657e-01 7.106409703308875e-02 1.207500281794530e-02
2.141666666666667e+00 -1.327434970881864e-01 2.580066870894575e-01 8.899483004526661e-02 1.230779121814854e+00 1.604161110880715e-01 -1.488945978178005e+00 -1.703018428092299e-01 1.026496637869795e-01 3.890822535068215e-02 -1.087857000594929e-01 7.103242452525729e-02 1.195007946698512e-02
2.150000000000000e+00 -1.327325679538628e-01 2.579415703447702e-01 8.900024106293597e-02 1.228089371845770e+00 1.609577548563279e-01 -1.488897570293493e+00 -1.703512243949113e-01 1.025827052998764e-01 3.896463641911710e-02 -1.088927210402411e-01 7.100363098075957e-02 1.183086231050115e-02
2.158333333333333e+00 -1.327202574450516e-01 2.578756268051292e-01 8.900725061310129e-02 1.225384974575879e+00 1.615006604680387e-01 -1.488884659020422e+00 -1.704047261705887e-01 1.025160675901900e-01 3.902335150595353e-02 -1.090057431370040e-01 7.097323963620697e-02 1.171324066888969e-02
2.166666666666667e+00 -1.327025693934274e-01 2.578048039801938e-01 8.900950509410038e-02 1.222679012286367e+00 1.620366119983792e-01 -1.488907981880441e+00 -1.704581118593457e-01 1.024454551407077e-01 3.907861551845990e-02 -1.091202504317165e-01 7.093659119013890e-02 1.159251876291408e-02
2.175000000000000e+00 -1.326759398282474e-01 2.577256903299207e-01 8.900091242729676e-02 1.219983317331140e+00 1.625571500179452e-01 -1.488966753903622e+00 -1.705073770902877e-01 1.023671348553187e-01 3.912503059977382e-02 -1.092319294026496e-01 7.088967912122737e-02 1.146429022621258e-02
