---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftlegfootpostd-2dofstj.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
6.115967741935446e+000 -4.023816149302145e-001 -7.829354413726664e-002 1.842437945953695e-001 -9.638989412062634e-001 6.015689520735768e-001 1.698755264723171e+000
6.124086021505338e+000 -3.965389685757247e-001 -9.312757840640107e-002 1.811792970371573e-001 -9.814247914461303e-001 5.801391535681741e-001 1.697442248203079e+000
6.132204301075230e+000 -3.905718131554493e-001 -1.085912573711840e-001 1.775932194999427e-001 -9.984722388102477e-001 5.565683343822734e-001 1.696788837581690e+000
6.140322580645123e+000 -3.844904896191446e-001 -1.246562161221873e-001 1.735584137901781e-001 -1.016343292444750e+000 5.314517225052562e-001 1.695489814367887e+000
6.148440860215015e+000 -3.783235847827937e-001 -1.412903721940234e-001 1.691521364260528e-001 -1.035699273897690e+000 5.053061851120217e-001 1.692620064671077e+000
6.156559139784907e+000 -3.721123681189051e-001 -1.584648398486344e-001 1.644590504769710e-001 -1.056594353860229e+000 4.785468451099373e-001 1.687803262190034e+000
6.164677419354799e+000 -3.659085618662498e-001 -1.761561925117634e-001 1.595668005159675e-001 -1.078639999870425e+000 4.514837747373144e-001 1.681187766215503e+000
6.172795698924691e+000 -3.597722064678378e-001 -1.943422741348041e-001 1.545576206101957e-001 -1.101243766852534e+000 4.243423766339767e-001 1.673282775202766e+000
6.180913978494584e+000 -3.537628391347906e-001 -2.129974146819098e-001 1.495031777107155e-001 -1.123848144989704e+000 3.972853025430403e-001 1.664719758440424e+000
6.189032258064476e+000 -3.479273221743818e-001 -2.320917711965176e-001 1.444633853583255e-001 -1.146085035536159e+000 3.704129719138247e-001 1.656031559117070e+000
6.197150537634368e+000 -3.422950390076074e-001 -2.515941892147691e-001 1.394865480344508e-001 -1.167795739786606e+000 3.437617479295227e-001 1.647560460360186e+000
6.205268817204260e+000 -3.368826358726124e-001 -2.714745658231358e-001 1.346107295319419e-001 -1.188944811112698e+000 3.173153884767184e-001 1.639500073488312e+000
6.213387096774152e+000 -3.316986901073236e-001 -2.917033812290997e-001 1.298663353848602e-001 -1.209510986405857e+000 2.910080665153387e-001 1.631966225388041e+000
6.221505376344044e+000 -3.267414875424338e-001 -3.122494295321550e-001 1.252785458189518e-001 -1.229429433584802e+000 2.647184018130548e-001 1.625020893356172e+000
6.229623655913937e+000 -3.219961857979310e-001 -3.330776511119649e-001 1.208689377490691e-001 -1.248603025359292e+000 2.382944956480770e-001 1.618671397555690e+000
6.237741935483829e+000 -3.174397182421253e-001 -3.541481432979837e-001 1.166565467607520e-001 -1.266941045136674e+000 2.116151198769458e-001 1.612885000325873e+000
6.245860215053721e+000 -3.130492134607916e-001 -3.754174691310293e-001 1.126587033913057e-001 -1.284376116253733e+000 1.846261700317595e-001 1.607614860834601e+000
6.253978494623613e+000 -3.088052727621389e-001 -3.968426793859005e-001 1.088919073792011e-001 -1.300849434690389e+000 1.573149490200114e-001 1.602819324961678e+000
6.262096774193505e+000 -3.046914910574338e-001 -4.183853385459753e-001 1.053725372116834e-001 -1.316286632081585e+000 1.296706631308089e-001 1.598468909611080e+000
6.270215053763398e+000 -3.006968594897012e-001 -4.400124497287684e-001 1.021166801677651e-001 -1.330585298870561e+000 1.016847406359878e-001 1.594548859932434e+000
6.278333333333290e+000 -2.968217155026323e-001 -4.616944677934728e-001 9.913986851445698e-002 -1.343617880064595e+000 7.337459146068226e-002 1.591067845762237e+000
6.286451612903182e+000 -2.930817851051231e-001 -4.834008975080512e-001 9.645925726390567e-002 -1.355251263507131e+000 4.479865656003135e-002 1.588075036522238e+000
6.294569892473074e+000 -2.895054107665459e-001 -5.050938419247958e-001 9.409776231236953e-002 -1.365388204135686e+000 1.606803521271938e-002 1.585679879399823e+000
6.302688172042966e+000 -2.861241074285392e-001 -5.267243388695705e-001 9.208586332305122e-002 -1.374017961734841e+000 -1.263825559938692e-002 1.584055043878229e+000
6.310806451612859e+000 -2.829619088047667e-001 -5.482353765895075e-001 9.045939688615449e-002 -1.381246032127119e+000 -4.107387026975662e-002 1.583400301767698e+000
6.318924731182751e+000 -2.800309121846494e-001 -5.695660368478295e-001 8.925552825478765e-002 -1.387284277033831e+000 -6.896776085772438e-002 1.583833721828597e+000
6.327043010752643e+000 -2.773362461970919e-001 -5.906498228177435e-001 8.850787271559690e-002 -1.392404513466353e+000 -9.611126137787895e-002 1.585164180963142e+000
6.335161290322535e+000 -2.748867978452598e-001 -6.114087704193312e-001 8.823954829032522e-002 -1.396866856280137e+000 -1.224371597977414e-001 1.586674204476686e+000
6.343279569892427e+000 -2.727042791810098e-001 -6.317478527566371e-001 8.845397529390225e-002 -1.400839257054378e+000 -1.480124704136574e-001 1.587256284500516e+000
6.351397849462320e+000 -2.708256362484952e-001 -6.515513273561556e-001 8.912578252764471e-002 -1.404341082371275e+000 -1.729514514108743e-001 1.585946580396151e+000
6.359516129032212e+000 -2.693026500934568e-001 -6.706826225213691e-001 9.019481415448191e-002 -1.407227808548633e+000 -1.973440391369712e-001 1.582361389731666e+000
6.367634408602104e+000 -2.682046053742612e-001 -6.889892091593712e-001 9.156515533606638e-002 -1.409177982214533e+000 -2.212216394054616e-001 1.576655745413317e+000
6.375752688171996e+000 -2.676160528005069e-001 -7.063084461023192e-001 9.310992048386783e-002 -1.409677094633293e+000 -2.444710757412423e-001 1.569206407840903e+000
6.383870967741888e+000 -2.676150260610009e-001 -7.224684249992815e-001 9.468115476080881e-002 -1.408093476602928e+000 -2.666542323874310e-001 1.560399386356036e+000
6.391989247311781e+000 -2.682373477201160e-001 -7.372895448657317e-001 9.612482448364411e-002 -1.403882848901402e+000 -2.868275531724409e-001 1.550623807105881e+000
6.400107526881673e+000 -2.694532215351858e-001 -7.506017141797458e-001 9.730156025211191e-002 -1.396815332767007e+000 -3.035316610883445e-001 1.540368608228770e+000
6.408225806451565e+000 -2.711693436843740e-001 -7.622818856313853e-001 9.810965624339500e-002 -1.387130815037029e+000 -3.150895575121502e-001 1.530307777301750e+000
6.416344086021457e+000 -2.732442621816300e-001 -7.722978027824518e-001 9.850175691946657e-002 -1.375597560040740e+000 -3.201976329522134e-001 1.521269117216882e+000
6.424462365591349e+000 -2.755059218231279e-001 -7.807278219830024e-001 9.848428958431121e-002 -1.363403125083118e+000 -3.185339760710744e-001 1.514005413620571e+000
6.432580645161242e+000 -2.777748114211248e-001 -7.877365347554554e-001 9.809649330147212e-002 -1.351811860958219e+000 -3.109923356960769e-001 1.508835920848578e+000
6.440698924731134e+000 -2.798935226946456e-001 -7.935269257743073e-001 9.738404817027314e-002 -1.341779027456578e+000 -2.994031428236168e-001 1.505458102554202e+000
6.448817204301026e+000 -2.817542110097002e-001 -7.983037835768968e-001 9.638442334487417e-002 -1.333863338483182e+000 -2.859481150202492e-001 1.503216014203011e+000
6.456935483870918e+000 -2.833150047105748e-001 -8.022563650098464e-001 9.512484454387037e-002 -1.328438960322147e+000 -2.725560453198348e-001 1.501700300619620e+000
6.465053763440810e+000 -2.845991645641776e-001 -8.055522739661254e-001 9.362533719608689e-002 -1.325864885626617e+000 -2.604577906857108e-001 1.501177382207701e+000
6.473172043010703e+000 -2.856766342496007e-001 -8.083377497319015e-001 9.190183299271636e-002 -1.326443350837463e+000 -2.499819422033895e-001 1.502494438654638e+000
6.481290322580595e+000 -2.866368772318428e-001 -8.107412762789193e-001 8.996861997152504e-002 -1.330290103489890e+000 -2.406104774037341e-001 1.506581331554443e+000
6.489408602150487e+000 -2.875636344286693e-001 -8.128775098439203e-001 8.784274142346922e-002 -1.337244103413330e+000 -2.312503551256882e-001 1.513913474789076e+000
6.497526881720379e+000 -2.885153617083525e-001 -8.148509966375972e-001 8.555144327185767e-002 -1.346853663433562e+000 -2.206498942468795e-001 1.524205331680395e+000
6.505645161290271e+000 -2.895118725425218e-001 -8.167581981183331e-001 8.313840548397108e-002 -1.358448368350196e+000 -2.078596446716909e-001 1.536418568117092e+000
6.513763440860164e+000 -2.905308614971314e-001 -8.186825675672361e-001 8.066371877552621e-002 -1.371268754754529e+000 -1.925478405762648e-001 1.549076072290963e+000
6.521881720430056e+000 -2.915178836728690e-001 -8.206818533168424e-001 7.819642969510071e-002 -1.384577617277072e+000 -1.749921665355647e-001 1.560785227171535e+000
6.529999999999948e+000 -2.924071172836669e-001 -8.227779344906829e-001 7.580148842478775e-002 -1.397709171126641e+000 -1.557952768292528e-001 1.570686136728789e+000
