---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
6.099731182795662e+000 -4.146956678805339e-001 -5.090431791316939e-002 1.882287703421073e-001 -9.350966786629290e-001 6.441322955349289e-001 1.796932322890332e+000
6.107849462365554e+000 -4.090624811567661e-001 -6.439444071812879e-002 1.864398339833734e-001 -9.588820359730506e-001 6.287998317236059e-001 1.789997432062602e+000
6.115967741935446e+000 -4.033527252703634e-001 -7.858252541444209e-002 1.839743908491790e-001 -9.790377498371129e-001 6.105014970382223e-001 1.789932017782021e+000
6.124086021505338e+000 -3.975355606311618e-001 -9.343188551073436e-002 1.809119628201301e-001 -9.971147617182155e-001 5.896124745316520e-001 1.793449386462791e+000
6.132204301075230e+000 -3.915946131081705e-001 -1.089098037428066e-001 1.773263133307994e-001 -1.014611965617574e+000 5.665387316503838e-001 1.797400098416275e+000
6.140322580645123e+000 -3.855354428053032e-001 -1.249821163086856e-001 1.732901745315561e-001 -1.032670029030675e+000 5.417267911198920e-001 1.799345422624908e+000
6.148440860215015e+000 -3.793838580020039e-001 -1.416148364543049e-001 1.688810941827242e-001 -1.051910232043996e+000 5.156363756939748e-001 1.797885418728365e+000
6.156559139784907e+000 -3.731804852609196e-001 -1.587799835227331e-001 1.641841332665695e-001 -1.072426166867624e+000 4.886976966537699e-001 1.792699395302933e+000
6.164677419354799e+000 -3.669780242745153e-001 -1.764565284485505e-001 1.592872262449764e-001 -1.093907321808758e+000 4.612791323760654e-001 1.784322523665439e+000
6.172795698924691e+000 -3.608382141893670e-001 -1.946249609651213e-001 1.542727412952621e-001 -1.115843009254719e+000 4.336759079146666e-001 1.773755713486743e+000
6.180913978494584e+000 -3.548220940429646e-001 -2.132615914202965e-001 1.492123964133087e-001 -1.137735615066888e+000 4.061061885114152e-001 1.762029753314934e+000
6.189032258064476e+000 -3.489772790358516e-001 -2.323375254710698e-001 1.441661607724720e-001 -1.159244296097582e+000 3.786996789977779e-001 1.749881795316141e+000
6.197150537634368e+000 -3.433330610730503e-001 -2.518216506541779e-001 1.391824070651305e-001 -1.180208295254976e+000 3.514976179816269e-001 1.737665454698704e+000
6.205268817204260e+000 -3.379054221188872e-001 -2.716834407255518e-001 1.342992537251247e-001 -1.200573496438047e+000 3.244747096271934e-001 1.725469166257127e+000
6.213387096774152e+000 -3.327022737114708e-001 -2.918930840378676e-001 1.295472015877109e-001 -1.220301260438148e+000 2.975565613171214e-001 1.713306211396355e+000
6.221505376344044e+000 -3.277218383726190e-001 -3.124196660165004e-001 1.249516909321293e-001 -1.239326120384264e+000 2.706253473575615e-001 1.701244544982043e+000
6.229623655913937e+000 -3.229499757711417e-001 -3.332289698250038e-001 1.205347806152991e-001 -1.257569373758434e+000 2.435459467107071e-001 1.689423807969449e+000
6.237741935483829e+000 -3.183647263538660e-001 -3.542820573671104e-001 1.163161424420990e-001 -1.274967196782223e+000 2.162188344471290e-001 1.677999674323494e+000
6.245860215053721e+000 -3.139443515752198e-001 -3.755362379943499e-001 1.123138099301067e-001 -1.291478012863559e+000 1.886096379953532e-001 1.667105663745105e+000
6.253978494623613e+000 -3.096706172982959e-001 -3.969491174735679e-001 1.085450463539853e-001 -1.307068831121846e+000 1.607246066571666e-001 1.656880251836153e+000
6.262096774193505e+000 -3.055284923242942e-001 -4.184827964486417e-001 1.050270669180274e-001 -1.321696699291727e+000 1.325750871110967e-001 1.647511142357148e+000
6.270215053763398e+000 -3.015084437235087e-001 -4.401047702495821e-001 1.017767675658251e-001 -1.335294371101715e+000 1.041759972487499e-001 1.639224114934081e+000
6.278333333333290e+000 -2.976119156935773e-001 -4.617856898547578e-001 9.881025082831089e-002 -1.347761586612453e+000 7.556124061645675e-002 1.632213840018307e+000
6.286451612903182e+000 -2.938548133332933e-001 -4.834946694674513e-001 9.614481755615185e-002 -1.358970320955645e+000 4.678956220513642e-002 1.626567133821288e+000
6.294569892473074e+000 -2.902643171323021e-001 -5.051926434489239e-001 9.380305396246257e-002 -1.368796078801974e+000 1.795068816775247e-002 1.622216451001636e+000
6.302688172042966e+000 -2.868693428783544e-001 -5.268286934626691e-001 9.181475309943611e-002 -1.377167883972223e+000 -1.081841372872416e-002 1.618935865682704e+000
6.310806451612859e+000 -2.836902180463318e-001 -5.483432787108108e-001 9.021490442108661e-002 -1.384109410236669e+000 -3.932586821748463e-002 1.616374794309715e+000
6.318924731182751e+000 -2.807350085066646e-001 -5.696728282818646e-001 8.903981461962281e-002 -1.389751227070477e+000 -6.735358421491022e-002 1.614091335816973e+000
6.327043010752643e+000 -2.780058476129044e-001 -5.907488111565480e-001 8.832236188973908e-002 -1.394315975040725e+000 -9.472545969407498e-002 1.611537116759139e+000
6.335161290322535e+000 -2.755111617460574e-001 -6.114926322231212e-001 8.808512211692794e-002 -1.398073923314693e+000 -1.213702833137906e-001 1.608035408279622e+000
6.343279569892427e+000 -2.732748658557623e-001 -6.318101130729004e-001 8.833095910884915e-002 -1.401254082804391e+000 -1.473193453744337e-001 1.602881587737547e+000
6.351397849462320e+000 -2.713370198072188e-001 -6.515869494555937e-001 8.903354380645208e-002 -1.403940720021862e+000 -1.726474583012208e-001 1.595572718097792e+000
6.359516129032212e+000 -2.697517591701585e-001 -6.706876990514437e-001 9.013121848949453e-002 -1.406018912322087e+000 -1.974250391806112e-001 1.585977632719885e+000
6.367634408602104e+000 -2.685902562944439e-001 -6.889607707482763e-001 9.152623760439431e-002 -1.407167407084812e+000 -2.216808832821742e-001 1.574327764868809e+000
6.375752688171996e+000 -2.679400245915068e-001 -7.062451644732333e-001 9.308994083894941e-002 -1.406876987056879e+000 -2.452968279668055e-001 1.561123972339839e+000
6.383870967741888e+000 -2.678840523467746e-001 -7.223719954395214e-001 9.467315466203469e-002 -1.404553287599657e+000 -2.678136783843108e-001 1.547086355552196e+000
6.391989247311781e+000 -2.684645392661036e-001 -7.371659390042459e-001 9.612177089412784e-002 -1.399726350128560e+000 -2.882501088645937e-001 1.533147127363322e+000
6.400107526881673e+000 -2.696574973835909e-001 -7.504612878317010e-001 9.729781158575976e-002 -1.392257903757401e+000 -3.051044656064408e-001 1.520380807502863e+000
6.408225806451565e+000 -2.713723045277126e-001 -7.621376240219042e-001 9.810201976055250e-002 -1.382454721357335e+000 -3.166742531902775e-001 1.509811520325237e+000
6.416344086021457e+000 -2.734656551155939e-001 -7.721623276929704e-001 9.848945410848141e-002 -1.371090968357838e+000 -3.216625999743692e-001 1.502190166894501e+000
6.424462365591349e+000 -2.757602256898675e-001 -7.806110853829990e-001 9.846794772920516e-002 -1.359307110130208e+000 -3.197789602033239e-001 1.497870784584278e+000
6.432580645161242e+000 -2.780711316099080e-001 -7.876457315830805e-001 9.807715118519218e-002 -1.348322236133263e+000 -3.119435837471958e-001 1.496824687314944e+000
6.440698924731134e+000 -2.802383056451427e-001 -7.934680286006908e-001 9.736295053243325e-002 -1.339092375025891e+000 -2.999860857277334e-001 1.498730479481015e+000
6.448817204301026e+000 -2.821532475192500e-001 -7.982822103848911e-001 9.636312741279889e-002 -1.332190357275510e+000 -2.860762977955405e-001 1.503036270870939e+000
6.456935483870918e+000 -2.837717200287486e-001 -8.022751290209493e-001 9.510461238010809e-002 -1.327929254871073e+000 -2.721646697551081e-001 1.508996749689065e+000
6.465053763440810e+000 -2.851102466499128e-001 -8.056088712623993e-001 9.360581207005111e-002 -1.326483325348816e+000 -2.595630766029946e-001 1.515769352395635e+000
6.473172043010703e+000 -2.862286485620379e-001 -8.084224172978501e-001 9.188003447096822e-002 -1.327888726704914e+000 -2.487223875363043e-001 1.522547594879842e+000
6.481290322580595e+000 -2.872062720048504e-001 -8.108379041939363e-001 8.993905564918889e-002 -1.332011007570968e+000 -2.392447506518554e-001 1.528649004003463e+000
6.489408602150487e+000 -2.881202039217813e-001 -8.129666645383104e-001 8.779864335552826e-002 -1.338547262875971e+000 -2.301140612766623e-001 1.533559561290632e+000
6.497526881720379e+000 -2.890281474319907e-001 -8.149138607059492e-001 8.548669354506096e-002 -1.347063877040055e+000 -2.200850829224543e-001 1.536989336500154e+000
6.505645161290271e+000 -2.899561177318294e-001 -8.167804175609570e-001 8.304956712376352e-002 -1.357069516914156e+000 -2.081335560549438e-001 1.538953115387582e+000
6.513763440860164e+000 -2.908938956144858e-001 -8.186571249423885e-001 8.055138725733431e-002 -1.368096181181883e+000 -1.937847065036786e-001 1.539828732441116e+000
6.521881720430056e+000 -2.918015791316632e-001 -8.206101534811833e-001 7.806515760211526e-002 -1.379726162023353e+000 -1.771455816672356e-001 1.540342001840316e+000
6.529999999999948e+000 -2.926262536868427e-001 -8.226688835897201e-001 7.565828949911095e-002 -1.391559965779437e+000 -1.586700298170127e-001 1.541446342693688e+000
