---- AnyBody Output File ---------------------------------
Study: Main.Studies.InverseDynamicStudy
Operation: Main.Studies.InverseDynamicStudy.InverseDynamics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.InverseDynamicStudy.OutputFile.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\Results.txt"
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Digits = 15
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Width = 22
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.Style = ScientificNumber
Main.Studies.InverseDynamicStudy.OutputFile.NumberFormat.FormatStr = "%22.15e"
Main.Studies.InverseDynamicStudy.OutputFile.Search = 
Main.Studies.InverseDynamicStudy.OutputFile.SepSign = " "
Main.Studies.InverseDynamicStudy.OutputFile.LineSepSign = ""
Main.Studies.InverseDynamicStudy.OutputFile.Header.TitleSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.ConstSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.VarSectionOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.ColumnNamesOnOff = On
Main.Studies.InverseDynamicStudy.OutputFile.Header.LinePrefix = ""
Main.Studies.InverseDynamicStudy.OutputFile.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.InverseDynamicStudy.t
col1  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[0]
col2  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[1]
col3  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[2]
col4  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[0]
col5  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[1]
col6  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[2]
col7  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[0]
col8  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[1]
col9  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[2]
col10  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[0]
col11  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[1]
col12  Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[2]
----------------------------------------------------------
Main.Studies.InverseDynamicStudy.t Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceEst[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentEst[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaForceMeas[2] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[0] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[1] Main.Studies.InverseDynamicStudy.OutputFile.eTibiaMomentMeas[2]
5.600000000000030e+000 1.251116924449502e+002 6.422013556141485e+001 1.413101258085100e+003 -4.786607136109994e+000 4.249657093136157e+000 3.115411636961951e+000 9.358988415408389e+001 5.485071249587503e+001 1.386361378802474e+003 -5.654675991900756e+000 1.647170357927412e+001 -4.652563827938774e-001
5.608333333333364e+000 1.275126871578468e+002 6.440577368749807e+001 1.427897733899665e+003 -4.862129470081308e+000 4.427765324295125e+000 3.039077614937250e+000 9.695474080867957e+001 6.355887568072859e+001 1.368069032638656e+003 -5.892857883788764e+000 1.628486832370163e+001 -5.420602545463102e-001
5.616666666666697e+000 1.296795191366125e+002 6.479023025706412e+001 1.438362162258198e+003 -4.894890155003097e+000 4.535830805720676e+000 2.946720120659726e+000 9.645601526601146e+001 6.975998963744513e+001 1.373250190642630e+003 -5.892338835341402e+000 1.594464064498150e+001 -5.270170448061297e-001
5.625000000000031e+000 1.311857324387202e+002 6.514122666978831e+001 1.443535220552811e+003 -4.894486346190647e+000 4.590993070512666e+000 2.824547108556062e+000 9.688394785519077e+001 7.829933020355111e+001 1.388970273159246e+003 -5.654172253045214e+000 1.563639718184878e+001 -3.574743143788052e-001
5.633333333333365e+000 1.317400788856891e+002 6.535640378114567e+001 1.442776375560618e+003 -4.867538656268097e+000 4.576067732933884e+000 2.729905748299891e+000 9.919671112396890e+001 8.985295380209732e+001 1.402771746231769e+003 -5.249196625438546e+000 1.544025020152374e+001 -4.586577839313015e-002
5.641666666666699e+000 1.324253552746597e+002 6.589358431721232e+001 1.436040544577185e+003 -4.768094057946492e+000 4.477842474610878e+000 2.490665751217017e+000 1.029644609649712e+002 1.008947761631815e+002 1.418421960379694e+003 -4.800447263719772e+000 1.528838906363968e+001 2.912827129099402e-001
5.650000000000032e+000 1.326179304107552e+002 6.624926575797277e+001 1.430192185024292e+003 -4.691801849096185e+000 4.345646700444704e+000 2.330195244649452e+000 1.082013689749496e+002 1.086032542308129e+002 1.439718684559429e+003 -4.328492608568733e+000 1.509229942253508e+001 5.844048199881778e-001
5.658333333333366e+000 1.331167301321464e+002 6.654941403348806e+001 1.427838677031517e+003 -4.641162117230572e+000 4.222200429245812e+000 2.201296735719372e+000 1.142864771951771e+002 1.126232265708430e+002 1.465542216430297e+003 -3.816194986049688e+000 1.484386269258458e+001 8.149935636878302e-001
5.666666666666700e+000 1.340913092713836e+002 6.678491472600538e+001 1.429068754069767e+003 -4.617097611539523e+000 4.154371108346075e+000 2.075790529569209e+000 1.189184781710952e+002 1.157116890638107e+002 1.489241816246642e+003 -3.242174929993308e+000 1.464528804748563e+001 9.665233582819690e-001
5.675000000000034e+000 1.357211403919991e+002 6.673154882458346e+001 1.433028654564045e+003 -4.630617275792407e+000 4.258364650279353e+000 1.951322198430757e+000 1.243384476117479e+002 1.211646705344131e+002 1.506710444660786e+003 -2.691211609754500e+000 1.460799324488996e+001 1.025648204242787e+000
5.683333333333367e+000 1.373343016512797e+002 6.638727206961650e+001 1.437559232048974e+003 -4.672659946113681e+000 4.447430223355150e+000 1.862980667992015e+000 1.313145744884127e+002 1.279352291973706e+002 1.515319599848447e+003 -2.268636693587232e+000 1.468958860425942e+001 9.899479107320700e-001
5.691666666666701e+000 1.386629011773002e+002 6.596027722359349e+001 1.439164679859772e+003 -4.701581446684171e+000 4.661825255802109e+000 1.766316517751712e+000 1.348576665725245e+002 1.303809664657301e+002 1.521081267072726e+003 -2.037648037310061e+000 1.469646872949777e+001 8.017941350170943e-001
5.700000000000035e+000 1.392672165647055e+002 6.548644414805570e+001 1.436865194015814e+003 -4.709192433012628e+000 4.802142230951962e+000 1.670774744742380e+000 1.326671409253517e+002 1.274002679023848e+002 1.530456772167981e+003 -2.024162053788418e+000 1.459585199344616e+001 4.408092852776225e-001
5.708333333333369e+000 1.393341502974014e+002 6.506050732321141e+001 1.431345187815857e+003 -4.690963526780609e+000 4.831561250495613e+000 1.570823745112011e+000 1.241873044010263e+002 1.224250658867578e+002 1.546417450922197e+003 -2.186748442751573e+000 1.448972136046127e+001 -1.375541401733389e-002
5.716666666666702e+000 1.389605568910365e+002 6.479145892875775e+001 1.423210833455615e+003 -4.638457763967975e+000 4.725644843083500e+000 1.422806838151580e+000 1.112521460287216e+002 1.179206728287466e+002 1.567025113908326e+003 -2.429592545895269e+000 1.441006012843906e+001 -4.722656190964099e-001
5.725000000000036e+000 1.379532194738358e+002 6.494813992653477e+001 1.415266038064917e+003 -4.560315583973491e+000 4.348934251137048e+000 1.316720259934102e+000 1.013532105047997e+002 1.159303012826809e+002 1.593002542771747e+003 -2.597132344104053e+000 1.428718330738540e+001 -8.092618482077764e-001
5.733333333333370e+000 1.367666033457050e+002 6.539379976916533e+001 1.410174419753093e+003 -4.480883170750977e+000 3.760407128470399e+000 1.241947662372881e+000 1.005595403469035e+002 1.169235317193936e+002 1.627037831356956e+003 -2.745426815568967e+000 1.409959401659466e+001 -9.835617363078290e-001
5.741666666666704e+000 1.357457774609616e+002 6.608583397279608e+001 1.409703652160733e+003 -4.417174091527480e+000 3.032549145314115e+000 1.224195795468292e+000 1.075534654453026e+002 1.219393980367044e+002 1.660973357140467e+003 -2.875300782601449e+000 1.389747064576548e+001 -9.624547312969586e-001
5.750000000000037e+000 1.347959513002925e+002 6.712815287679243e+001 1.414103032144965e+003 -4.365490055449320e+000 2.110176619825190e+000 1.276477458141332e+000 1.185625948709535e+002 1.325625943755414e+002 1.688522282382769e+003 -2.908695118329698e+000 1.374937859191360e+001 -7.291276198533578e-001
5.758333333333371e+000 1.343495394022490e+002 6.840414022045223e+001 1.423504733219756e+003 -4.337931676530611e+000 1.040608048141102e+000 1.424662368667019e+000 1.319070194737941e+002 1.483438280111892e+002 1.713156173480276e+003 -2.902985550866396e+000 1.365459597858954e+001 -3.669059625708396e-001
5.766666666666705e+000 1.335754208154649e+002 7.022869754946763e+001 1.435741272497854e+003 -4.299182709952454e+000 -9.457446754404969e-002 1.639656822713524e+000 1.462128754434461e+002 1.665977958642152e+002 1.744491903431239e+003 -3.123854296669590e+000 1.352585861109803e+001 -1.211510071660811e-001
5.775000000000039e+000 1.322181957394619e+002 7.250724476852466e+001 1.448148609871963e+003 -4.237461586854280e+000 -1.305615616155541e+000 1.910308431166425e+000 1.619100308243229e+002 1.865433512018389e+002 1.775848139005732e+003 -3.545877512433382e+000 1.329053633329098e+001 2.803669613333309e-003
5.783333333333372e+000 1.301512229317871e+002 7.515562265346910e+001 1.459180717880262e+003 -4.147376253347475e+000 -2.538660873559989e+000 2.220902508548431e+000 1.768972637808787e+002 2.072549036804938e+002 1.798481069225202e+003 -4.039096304515828e+000 1.287936397342942e+001 9.101498528665385e-002
5.791666666666706e+000 1.274769236052439e+002 7.805459548418952e+001 1.467933809266732e+003 -4.028985410427796e+000 -3.735799868903155e+000 2.557625118649995e+000 1.840969113853450e+002 2.264326556537281e+002 1.806535680594052e+003 -4.631185258782560e+000 1.230637645738322e+001 1.211044165687694e-001
5.800000000000040e+000 1.245356209383256e+002 8.100194884466595e+001 1.473589814799419e+003 -3.888570481405052e+000 -4.842805891476639e+000 2.911248172527979e+000 1.824209407983149e+002 2.425682497206052e+002 1.797552303249302e+003 -5.282400379888643e+000 1.162380627903745e+001 8.072803921926014e-002
5.808333333333374e+000 1.214974193308847e+002 8.369368771814652e+001 1.475334110429214e+003 -3.735954618526639e+000 -5.797524246015223e+000 3.259484023975410e+000 1.741980592863877e+002 2.519222482229103e+002 1.773258068794703e+003 -5.839596380634823e+000 1.093602207498286e+001 -5.197197257062546e-002
5.816666666666707e+000 1.180991996009196e+002 8.591519063951463e+001 1.471736577287203e+003 -3.577805484723792e+000 -6.625783000753718e+000 3.585428739294097e+000 1.624500432742454e+002 2.533811919578064e+002 1.743226803777968e+003 -6.285885283923002e+000 1.019786457863972e+001 -3.010398466030557e-001
5.825000000000041e+000 1.148994981054311e+002 8.776086498054647e+001 1.462194774590796e+003 -3.398690531155336e+000 -7.416468496109760e+000 3.884209946867089e+000 1.500691646565215e+002 2.498151605724825e+002 1.709225611128559e+003 -6.620361455413888e+000 9.233359518774790e+000 -5.650278659074629e-001
5.833333333333375e+000 1.109291787937679e+002 8.902543219355849e+001 1.446498053014696e+003 -3.213555848251771e+000 -8.195192598165974e+000 4.139749264348241e+000 1.402165050395030e+002 2.449079309991504e+002 1.661198165689637e+003 -6.596881021326732e+000 8.005688624306584e+000 -5.643013579741988e-001
5.841666666666709e+000 1.062274806672693e+002 8.991200665044707e+001 1.424204031159556e+003 -3.002147202617548e+000 -8.990960375157293e+000 4.344951459412311e+000 1.339317744875655e+002 2.378105497888130e+002 1.605268157090876e+003 -6.203167446862532e+000 6.642807060113381e+000 -2.705402144216505e-001
5.850000000000042e+000 1.006613198842015e+002 9.061143212535637e+001 1.398486129152644e+003 -2.772920320005969e+000 -9.837202683610734e+000 4.497281718824226e+000 1.319178735016077e+002 2.267704946583069e+002 1.555176129427881e+003 -5.609022106802795e+000 5.320551600417548e+000 1.938237810354540e-001
5.858333333333376e+000 9.406533812932656e+001 9.128241376501595e+001 1.371784035225119e+003 -2.541154559280157e+000 -1.073954473604785e+001 4.601111280867393e+000 1.346307344810279e+002 2.135737785585436e+002 1.516497497656862e+003 -4.958688353385024e+000 4.130109918886657e+000 7.182979894754423e-001
5.866666666666710e+000 8.614143752165353e+001 9.215452495985184e+001 1.340742911158651e+003 -2.266295067866659e+000 -1.173138881275020e+001 4.658240484626359e+000 1.413215526267163e+002 2.074335600578945e+002 1.483664766280306e+003 -4.329559520560869e+000 3.018570832284640e+000 1.239246679594257e+000
5.875000000000044e+000 7.678299595164793e+001 9.255881036175029e+001 1.300482205687347e+003 -1.964308086763376e+000 -1.265967495896213e+001 4.659965138556901e+000 1.510345255683571e+002 2.143257040577870e+002 1.458381893289897e+003 -3.842425109628979e+000 1.811339122361771e+000 1.729979994071429e+000
5.883333333333377e+000 6.639020464500104e+001 9.072705119582133e+001 1.249447893516687e+003 -1.752699516743834e+000 -1.323591668588120e+001 4.549254167881565e+000 1.612894118734559e+002 2.293998799113656e+002 1.439590047814982e+003 -3.416247824758638e+000 4.799898974248947e-001 2.193102906307317e+000
5.891666666666711e+000 5.856947407192635e+001 9.047435332151832e+001 1.214572450903248e+003 -1.517996241368782e+000 -1.420252632578344e+001 4.596695343690286e+000 1.684174177366946e+002 2.452658399869548e+002 1.421397814716411e+003 -2.871375047959620e+000 -8.174275018241588e-001 2.617909796710009e+000
5.900000000000045e+000 5.229061757073384e+001 8.981486633708875e+001 1.178668491094637e+003 -1.294617850911938e+000 -1.481051034145970e+001 4.641117927696562e+000 1.720582602195001e+002 2.605126528830213e+002 1.396847666655395e+003 -2.146616319792806e+000 -1.958647241910979e+000 3.010785181647427e+000
5.908333333333379e+000 4.813411976687459e+001 8.888062497527636e+001 1.137593804879478e+003 -1.081265941764639e+000 -1.453028078305594e+001 4.645871919359235e+000 1.764654278606402e+002 2.789364874309138e+002 1.352284595765177e+003 -1.326617147587917e+000 -2.890363965389856e+000 3.432731657019169e+000
5.916666666666712e+000 4.555005938369629e+001 8.755845847710282e+001 1.089382521456086e+003 -8.477535304586584e-001 -1.347892931546728e+001 4.596937236316215e+000 1.808396528013117e+002 3.012866902707410e+002 1.279690295413763e+003 -4.412993212787254e-001 -3.719358091583825e+000 3.879485124449426e+000
5.925000000000046e+000 4.152573855658818e+001 8.578139198253086e+001 1.028025222200693e+003 -5.568744712219638e-001 -1.239121072887688e+001 4.485252238941591e+000 1.773293792421391e+002 3.189856173286604e+002 1.182942426405596e+003 4.466504945054086e-001 -4.614058974575484e+000 4.227583971390374e+000
5.933333333333380e+000 3.552202765759358e+001 8.293881869824810e+001 9.639751041775445e+002 -3.346487153633164e-001 -1.194972695426101e+001 4.281595890869232e+000 1.612395783245999e+002 3.188033822795866e+002 1.075896694842484e+003 1.260167494632474e+000 -5.650852980242739e+000 4.409977498318563e+000
5.941666666666714e+000 2.853404688675704e+001 7.796973406035158e+001 8.987513053993216e+002 -2.600931811846232e-001 -1.210801565169165e+001 4.020265560304581e+000 1.360097637941048e+002 3.006863409432249e+002 9.683736945212432e+002 1.951263323034621e+000 -6.751547243371391e+000 4.436434052825352e+000
5.950000000000047e+000 2.432703314863463e+001 7.228767068281508e+001 8.514054781028606e+002 -3.843603496868123e-001 -1.212903251232361e+001 3.620299824315375e+000 1.125921093100262e+002 2.809138549638136e+002 8.676349122321453e+002 2.417009458247317e+000 -7.692895605954465e+000 4.317177453208185e+000
5.958333333333381e+000 2.173342400561367e+001 6.607519270371799e+001 8.014336968200930e+002 -5.235519389145569e-001 -1.162908198023471e+001 3.242847833248256e+000 9.483602310711459e+001 2.660382564348254e+002 7.760314552191160e+002 2.575643849174353e+000 -8.368727060848537e+000 4.063682984417888e+000
5.966666666666715e+000 2.087026344876782e+001 5.785359943074093e+001 7.511702766299618e+002 -7.825769568609812e-001 -1.051281107979623e+001 2.921532959407533e+000 8.079825285614459e+001 2.507489559769130e+002 6.911729600158604e+002 2.499481693730142e+000 -8.724285609911316e+000 3.765590563751648e+000
5.975000000000049e+000 2.130403849407252e+001 4.644445276469162e+001 6.982523302945874e+002 -1.236352612669370e+000 -8.905936182736562e+000 2.606204917780672e+000 6.473355598477721e+001 2.293153187893533e+002 6.157793510769708e+002 2.332220882078915e+000 -8.852592896745588e+000 3.423420154974944e+000
5.983333333333382e+000 2.262165513978796e+001 3.591072884434027e+001 6.500888334769635e+002 -1.648357202381520e+000 -7.299950431920869e+000 2.351416008208322e+000 4.572785108091362e+001 2.035022435643953e+002 5.582478375497086e+002 2.122636223589318e+000 -8.803293930858381e+000 3.017534710550684e+000
5.991666666666716e+000 2.429836263588243e+001 2.440004596994490e+001 5.946954375301397e+002 -2.072894935280278e+000 -5.442328538077887e+000 2.126363893293242e+000 2.870844789073891e+001 1.833849738736354e+002 5.312506771348511e+002 1.943625858923632e+000 -8.559855114621630e+000 2.589621690781959e+000
6.000000000000050e+000 2.439363555058390e+001 1.186711958640285e+001 5.561251492896333e+002 -2.671209758049601e+000 -4.083587918835478e+000 1.831250086094814e+000 1.830895112170320e+001 1.734677561557149e+002 5.290773273739372e+002 1.822367367457627e+000 -8.076903303772596e+000 2.203516571307608e+000
6.008333333333384e+000 2.766272988317579e+001 -2.676682569759436e+000 5.374630923406824e+002 -3.527083471547412e+000 -2.409645768418474e+000 1.644918692224440e+000 1.282348278743446e+001 1.671159125333526e+002 5.234343454211551e+002 1.674022190831686e+000 -7.503412334103895e+000 1.850244561274562e+000
6.016666666666717e+000 2.942639244111355e+001 -1.472755100490574e+001 5.124793628423533e+002 -4.178947209295241e+000 -8.150839853790018e-001 1.461876383190911e+000 3.416641357671338e+000 1.518987919964830e+002 5.014912907279422e+002 1.482070689878632e+000 -7.059463861023411e+000 1.507859223159494e+000
6.025000000000051e+000 2.959530662463024e+001 -2.438057796743019e+001 4.857825873518901e+002 -4.661700860880855e+000 5.415274514232626e-001 1.248576475340214e+000 -1.115160710453972e+001 1.263761979940859e+002 4.712197284825608e+002 1.267285451104206e+000 -6.743347922189668e+000 1.185392346816481e+000
6.033333333333385e+000 2.832541518536051e+001 -3.184291741268456e+001 4.631379023673001e+002 -5.013166901823950e+000 1.473402440502632e+000 9.921076792453056e-001 -2.902421711899534e+001 9.662286285201465e+001 4.462628314702665e+002 1.011022216558897e+000 -6.580563259001872e+000 8.220035259683808e-001
6.041666666666719e+000 1.102241959431660e+001 -2.846327252032229e+001 2.841857778338667e+002 -3.703720445216349e+000 3.112995653599134e+000 1.045099092285950e-001 -4.900070202607056e+001 6.730158005616059e+001 4.290409058558520e+002 6.556110030205105e-001 -6.603479200117242e+000 3.581532781499903e-001
6.050000000000052e+000 1.522241743648083e+001 -3.717178932758083e+001 3.498585100776927e+002 -4.667458599290123e+000 2.706338606361234e+000 9.465529948618090e-002 -6.908785531558821e+001 4.235671035869385e+001 4.069225505392088e+002 5.360176736716719e-002 -6.773965797985911e+000 -2.364721417855867e-001
6.058333333333386e+000 1.793083526118679e+001 -4.321858201471400e+001 3.918507070549229e+002 -5.328337317626160e+000 2.474341049609826e+000 8.065026249214191e-002 -8.549046643971701e+001 2.083438038706213e+001 3.634583637572163e+002 -8.074763198250274e-001 -6.964053226666329e+000 -8.723046177559878e-001
6.066666666666720e+000 1.939418085299319e+001 -4.644662713594212e+001 4.066032236801118e+002 -5.649670995328767e+000 2.538137000249583e+000 7.348499392119168e-002 -9.583207924315693e+001 3.552051429860552e+000 3.079680777126658e+002 -1.798075961552845e+000 -7.074039956893206e+000 -1.514507091884053e+000
6.075000000000054e+000 2.006063739834072e+001 -4.662490931978780e+001 3.971677751750002e+002 -5.634267094887139e+000 2.948714643167931e+000 1.096729587186238e-001 -9.952025500870610e+001 -5.918585640572015e+000 2.709054911354722e+002 -2.751914878600499e+000 -6.976738965043275e+000 -2.146713457991289e+000
6.083333333333387e+000 2.097817058937478e+001 -4.394391447014729e+001 3.746339318244961e+002 -5.361431930687812e+000 3.587186161807391e+000 1.984242715060685e-001 -9.687778506946930e+001 -6.988221847461959e+000 2.638573220464776e+002 -3.582267781290922e+000 -6.658779887928636e+000 -2.711077186916993e+000
6.091666666666721e+000 2.171967925656239e+001 -3.943033661972822e+001 3.443013400523169e+002 -4.914738635379736e+000 4.219323510616309e+000 3.268374010548745e-001 -8.949467180879805e+001 -1.995352572364733e+000 2.886889918827806e+002 -4.188598294216567e+000 -6.223164628249253e+000 -3.079123700061564e+000
6.100000000000055e+000 2.235081483944462e+001 -3.479416841472914e+001 3.141285020798559e+002 -4.433569352302374e+000 4.747246850993939e+000 4.625437366530205e-001 -7.864031225511859e+001 8.625883728141472e+000 3.318941335469372e+002 -4.630640267011262e+000 -5.736913665038802e+000 -3.273751709400607e+000
6.108333333333389e+000 2.235166292051446e+001 -3.129406686219717e+001 2.884736547834183e+002 -4.035536971600238e+000 5.027587453964808e+000 5.709061528112893e-001 -6.600007745214813e+001 2.516432738066310e+001 3.612688718061535e+002 -5.085527685813394e+000 -5.218686916749514e+000 -3.360692546920491e+000
6.116666666666722e+000 2.158065934108818e+001 -2.874909087362865e+001 2.675642950852094e+002 -3.727732224195441e+000 5.032110908322979e+000 6.218036778648228e-001 -5.328651287116050e+001 4.244267193775664e+001 3.719015132237201e+002 -5.463840150767438e+000 -4.669804832594667e+000 -3.310385719402478e+000
6.125000000000056e+000 2.003601542085622e+001 -2.679009113956863e+001 2.482333196513498e+002 -3.466294275139569e+000 4.851065038571631e+000 6.238565978703043e-001 -4.451183090924939e+001 5.573896629084959e+001 3.665122556983590e+002 -5.653361176967927e+000 -4.122946801769926e+000 -3.158595355871467e+000
6.133333333333390e+000 1.745766713251980e+001 -2.471297010535240e+001 2.285924784046591e+002 -3.201989446160532e+000 4.557497544613419e+000 5.698657022855169e-001 -4.745884267596091e+001 5.852923079196724e+001 3.450842716325241e+002 -5.565486146287745e+000 -3.682330334996924e+000 -2.988791254960618e+000
6.141666666666724e+000 2.234916330893909e+001 -2.700952100908893e+001 2.447652906506229e+002 -3.407406580793670e+000 4.705804241871231e+000 7.085786027267571e-001 -6.012243740082941e+001 5.331864644290405e+001 3.132269041911900e+002 -5.255034296022029e+000 -3.370121386531372e+000 -2.771206593590098e+000
6.150000000000057e+000 2.313557792414442e+001 -2.608007790041745e+001 2.435777202362515e+002 -3.322306409765544e+000 4.740519313213891e+000 7.303838596344621e-001 -7.001825798646873e+001 5.213585616286954e+001 2.919366769002581e+002 -4.812695697586957e+000 -3.092015607807390e+000 -2.404755291084156e+000
6.158333333333391e+000 2.427460857378697e+001 -2.590159423415928e+001 2.524100996704468e+002 -3.342910227896912e+000 4.828939698636822e+000 7.356733946766014e-001 -7.383751383720231e+001 5.866973293591266e+001 2.738247565014918e+002 -4.373352736463958e+000 -2.797900629438798e+000 -2.036999957598876e+000
6.166666666666725e+000 2.418591281414940e+001 -2.408462454840459e+001 2.574794898344109e+002 -3.246609358099140e+000 4.689797358032974e+000 6.567034000298220e-001 -7.430689238089138e+001 6.585238877253630e+001 2.458846630163897e+002 -3.889143962749805e+000 -2.505609430974100e+000 -1.773712233314851e+000
6.175000000000058e+000 2.678678736505222e+001 -2.437941092688752e+001 2.841645101450596e+002 -3.441253047229012e+000 4.820493300130013e+000 7.555074836075639e-001 -7.471264647378797e+001 6.263050145255932e+001 2.142658972433091e+002 -3.107672525984220e+000 -2.239226938138314e+000 -1.646060358557975e+000
6.183333333333392e+000 2.793531878485453e+001 -2.308262816213950e+001 2.989535045339325e+002 -3.458328571418720e+000 4.827378178964620e+000 8.103628677957317e-001 -7.505736483798685e+001 4.998805041929641e+001 1.875490737026123e+002 -2.033697159462070e+000 -1.989043434721579e+000 -1.623409207941607e+000
6.191666666666726e+000 2.804717556901736e+001 -2.041521434738573e+001 3.013849864841882e+002 -3.303914173686402e+000 4.751772187786043e+000 7.785717696374079e-001 -7.170641915083907e+001 3.853035458722174e+001 1.717707727249772e+002 -9.227321203621989e-001 -1.693807056306505e+000 -1.600616012548011e+000
6.200000000000060e+000 2.797921168745701e+001 -1.743487109042896e+001 2.976846997230352e+002 -3.090473911257273e+000 4.710394675350616e+000 7.141155560543839e-001 -5.861103192693840e+001 3.541901098295426e+001 1.628222109822130e+002 3.771452529245953e-002 -1.286514160389330e+000 -1.469627996854696e+000
6.208333333333393e+000 2.799642144275868e+001 -1.422622787458280e+001 2.896873834441086e+002 -2.834491954121317e+000 4.740247486775433e+000 6.196760529541225e-001 -3.854359410502661e+001 3.685536673490965e+001 1.533960807984128e+002 8.911362942019060e-001 -7.637304968004400e-001 -1.206862746520727e+000
6.216666666666727e+000 2.882070650402576e+001 -1.155000798451476e+001 2.841021538174200e+002 -2.631291910552885e+000 4.957513909385199e+000 5.591749034249391e-001 -2.375993448107365e+001 3.075975193045573e+001 1.206472673468262e+002 1.712583529655230e+000 -2.011370803981266e-001 -9.341927494079787e-001
6.225000000000061e+000 3.041033930548853e+001 -9.355729025571961e+000 2.801283368902079e+002 -2.470480084083839e+000 5.351272623642655e+000 5.170835282493893e-001 -1.510865487776281e+001 1.577833046306627e+001 6.491554952223993e+001 2.456541029874667e+000 3.797523958288934e-001 -7.155233537204747e-001
6.233333333333395e+000 3.218778533137633e+001 -7.429668815345806e+000 2.773278051504294e+002 -2.327010359933906e+000 5.766500460173442e+000 4.668308142199895e-001 -6.906940244687270e+000 -2.646188037817432e-001 1.409000109917039e+001 2.967593028945320e+000 9.772442138190003e-001 -5.597714202916244e-001
6.241666666666728e+000 3.366101072101868e+001 -5.531158476981148e+000 2.741191088664602e+002 -2.178385605732567e+000 6.099138600422048e+000 4.003857231335641e-001 5.015568125714442e+000 -6.891871200011772e+000 8.301472487573519e-001 3.182301178105706e+000 1.605325254516052e+000 -3.857987156751597e-001
6.250000000000062e+000 3.443241218488681e+001 -3.516234527097296e+000 2.681710823965215e+002 -1.999955112218931e+000 6.132063679007886e+000 3.409574196881027e-001 1.802436996801474e+001 -2.382385965511150e+000 3.955838184328433e-001 3.176422936688057e+000 2.219720843781419e+000 -2.197213932336062e-001
6.258333333333396e+000 3.478474067885802e+001 -1.214304797046559e+000 2.607022737212162e+002 -1.790430211150363e+000 6.049180004306874e+000 2.675917335713458e-001 2.995197384130323e+001 7.296573451153622e+000 7.239616085040928e+000 3.094873124417133e+000 2.753265018752416e+000 -1.247859863753822e-001
6.266666666666730e+000 3.416325754485145e+001 1.357957742608676e+000 2.506769676470629e+002 -1.541060751911301e+000 5.865773066084336e+000 1.754689694050940e-001 3.973993539514637e+001 1.742826064983328e+001 3.374611466929235e+001 2.917582050584545e+000 3.142656543175620e+000 -8.166916865432861e-002
6.275000000000063e+000 3.306790058662513e+001 4.070042015717512e+000 2.398042196881437e+002 -1.271721376970268e+000 5.592435316453271e+000 7.434934380236391e-002 4.622843093796013e+001 2.451095830428364e+001 6.448519608942758e+001 2.508388329698593e+000 3.306175875984220e+000 -8.628352237136287e-002
6.283333333333397e+000 3.104225994484446e+001 6.936212461472779e+000 2.313454924557990e+002 -1.009723633122648e+000 5.323998620101756e+000 -3.125308658223758e-002 4.941530304355688e+001 2.905986582728275e+001 9.152150660486169e+001 1.857880583365982e+000 3.270058964945337e+000 -1.570461260155026e-001
