---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
6.124086021505338e+000 3.638110313286613e-001 1.453249065030102e-001 1.409029102696340e-001 9.572410453891183e-001 1.131254824673222e-001 3.318303188619275e-001
6.132204301075230e+000 3.735462088225148e-001 1.407809129173594e-001 1.330666338871682e-001 9.507824057745543e-001 1.209683682604189e-001 3.396684672614198e-001
6.140322580645123e+000 3.836966726631294e-001 1.361111208353791e-001 1.252334527527614e-001 9.419891630398610e-001 1.282587381650052e-001 3.457748122133613e-001
6.148440860215015e+000 3.940154169527851e-001 1.313790929849388e-001 1.175049480028361e-001 9.309396545347437e-001 1.347040890260654e-001 3.488882808693752e-001
6.156559139784907e+000 4.041503976942010e-001 1.266252264531997e-001 1.099334321682077e-001 9.177350941064740e-001 1.400708395777088e-001 3.486484567971354e-001
6.164677419354799e+000 4.137796623942342e-001 1.218392413564733e-001 1.025184627574919e-001 9.025061023962602e-001 1.441820487806234e-001 3.454578093719598e-001
6.172795698924691e+000 4.226846330060351e-001 1.169847976356606e-001 9.525384055941805e-002 8.853974226477900e-001 1.469200131349264e-001 3.401737327819215e-001
6.180913978494584e+000 4.307911558838566e-001 1.120495892867126e-001 8.814325000419665e-002 8.665623110339412e-001 1.482344201982136e-001 3.337184207774296e-001
6.189032258064476e+000 4.381798290777500e-001 1.070725280426836e-001 8.118060727256500e-002 8.461614448565442e-001 1.481475998899011e-001 3.267582819662697e-001
6.197150537634368e+000 4.450350448398070e-001 1.021348077245816e-001 7.433986596869857e-002 8.243469386246729e-001 1.467386583379171e-001 3.195970114686125e-001
6.205268817204260e+000 4.515458122941845e-001 9.734042305326529e-002 6.758856381663765e-002 8.012388247578043e-001 1.441164339294472e-001 3.122806236479306e-001
6.213387096774152e+000 4.578094754433869e-001 9.280131178961781e-002 6.091177219630847e-002 7.769087536100313e-001 1.404149273297285e-001 3.047805311418060e-001
6.221505376344044e+000 4.637755519014106e-001 8.862540639928462e-002 5.433258104545106e-002 7.513717465630038e-001 1.358050420904113e-001 2.971195810212031e-001
6.229623655913937e+000 4.692457185059579e-001 8.491004020607607e-002 4.792162932749649e-002 7.245856042811534e-001 1.304768528828987e-001 2.893949957803927e-001
6.237741935483829e+000 4.739301674196951e-001 8.174132040354221e-002 4.179632021621362e-002 6.964645228627350e-001 1.245860501087048e-001 2.817396527587045e-001
6.245860215053721e+000 4.775332244399221e-001 7.918725928382986e-002 3.610161778907532e-002 6.669063081733977e-001 1.182223172044809e-001 2.742941584924258e-001
6.253978494623613e+000 4.798253834716907e-001 7.728398798238501e-002 3.096607853538079e-002 6.358177050512252e-001 1.114340010024022e-001 2.672253692012927e-001
6.262096774193505e+000 4.806801758894587e-001 7.603609893387264e-002 2.645257639716339e-002 6.031255967645266e-001 1.042630169270040e-001 2.607585459084805e-001
6.270215053763398e+000 4.800802560686215e-001 7.544314348221404e-002 2.254022767173851e-002 5.687819054652986e-001 9.674401049782404e-002 2.551680862761016e-001
6.278333333333290e+000 4.781008052867818e-001 7.553928854676295e-002 1.916797543047726e-002 5.327794963459596e-001 8.889172899478701e-002 2.507181403722849e-001
6.286451612903182e+000 4.748790490734494e-001 7.641063181562435e-002 1.631469577139155e-002 4.951812739962110e-001 8.070888144805637e-002 2.475896985141218e-001
6.294569892473074e+000 4.705798618086880e-001 7.815556089809306e-002 1.403505650227484e-002 4.561373418454101e-001 7.219414450643313e-002 2.458303929945506e-001
6.302688172042966e+000 4.653653261902892e-001 8.080787384566901e-002 1.242176121681215e-002 4.158623412366256e-001 6.332056904401144e-002 2.453436729226329e-001
6.310806451612859e+000 4.593839120157128e-001 8.429319139661406e-002 1.155090319102823e-002 3.745905227180940e-001 5.400601671586899e-002 2.459088341478846e-001
6.318924731182751e+000 4.527908871769007e-001 8.845575886609747e-002 1.146433065539541e-002 3.325637195513462e-001 4.413282726235471e-002 2.471839745404222e-001
6.327043010752643e+000 4.457780535658037e-001 9.311739804104757e-002 1.219633091502238e-002 2.900722558099633e-001 3.363513495456202e-002 2.486466471135314e-001
6.335161290322535e+000 4.385793176907175e-001 9.811384806669965e-002 1.382163382386939e-002 2.475142809887816e-001 2.259877827669231e-002 2.495424935703434e-001
6.343279569892427e+000 4.314562293879308e-001 1.033005050209788e-001 1.648143933672095e-002 2.054420100986296e-001 1.130654556937688e-002 2.490032225565374e-001
6.351397849462320e+000 4.246969559219948e-001 1.085482073606565e-001 2.035911279133038e-002 1.645976259627667e-001 2.337738473743806e-004 2.463303885087584e-001
6.359516129032212e+000 4.186421371691833e-001 1.137301713017214e-001 2.563467626290675e-002 1.259486621346964e-001 -9.955979887967828e-003 2.412150686378956e-001
6.367634408602104e+000 4.137129331662509e-001 1.186911546833380e-001 3.246850073206210e-002 9.070568724629659e-002 -1.843770920700005e-002 2.337720632190075e-001
6.375752688171996e+000 4.104042052128034e-001 1.232205823337562e-001 4.099319840709750e-002 6.028059226661422e-002 -2.435963227707793e-002 2.245051129815192e-001
6.383870967741888e+000 4.092179064710625e-001 1.270674559292719e-001 5.121805385711146e-002 3.613797150649212e-002 -2.711059261188500e-002 2.143055989841445e-001
6.391989247311781e+000 4.105283490262122e-001 1.300050183040140e-001 6.284175345054444e-002 1.951722141593629e-002 -2.663965284099833e-002 2.044518282642164e-001
6.400107526881673e+000 4.144120258226275e-001 1.319165175175827e-001 7.515234011818828e-002 1.109457530598387e-002 -2.366145797715354e-002 1.964950233153909e-001
6.408225806451565e+000 4.205334904683521e-001 1.328540587395473e-001 8.714994509575087e-002 1.073738516408933e-002 -1.955755078719226e-002 1.919356756109390e-001
6.416344086021457e+000 4.281715183771135e-001 1.330299269441762e-001 9.780967137390392e-002 1.746898275210314e-002 -1.591034058466018e-002 1.917579326565375e-001
6.424462365591349e+000 4.363786090393531e-001 1.327442374762908e-001 1.063528439599545e-001 2.967448241132120e-002 -1.386755127980273e-002 1.960749246004763e-001
6.432580645161242e+000 4.441937601142183e-001 1.322980411240646e-001 1.124527832517050e-001 4.548015844700258e-002 -1.370530649540799e-002 2.041412380075141e-001
6.440698924731134e+000 4.508277850303128e-001 1.319385185606594e-001 1.162810726308420e-001 6.312644980933065e-002 -1.483157331854896e-002 2.146975244324960e-001
6.448817204301026e+000 4.557698237843139e-001 1.318364619327999e-001 1.183331494944517e-001 8.117134170891405e-002 -1.616836053036839e-002 2.263296182450112e-001
6.456935483870918e+000 4.587969927828517e-001 1.320684437572519e-001 1.191392684358067e-001 9.851865141707836e-002 -1.666479656447224e-002 2.376914860643003e-001
6.465053763440810e+000 4.599064068551896e-001 1.326092572207573e-001 1.190654698991741e-001 1.143620586782246e-001 -1.572894073620986e-002 2.476999600487179e-001
6.473172043010703e+000 4.592090909683233e-001 1.333588173151989e-001 1.182836101177768e-001 1.281123865032422e-001 -1.347495180329708e-002 2.557064339692273e-001
6.481290322580595e+000 4.568320799356088e-001 1.341782803717362e-001 1.168267416502832e-001 1.393393480370843e-001 -1.074033606488190e-002 2.615411480143679e-001
6.489408602150487e+000 4.528851467010576e-001 1.348999554336829e-001 1.146544676653277e-001 1.477585508485702e-001 -8.871370206929009e-003 2.654369273948065e-001
6.497526881720379e+000 4.475106097730868e-001 1.353308688470927e-001 1.117260243641245e-001 1.532690714688624e-001 -9.323073727997388e-003 2.679110411387201e-001
6.505645161290271e+000 4.409562804033748e-001 1.352671707866735e-001 1.080583438140182e-001 1.560003871880922e-001 -1.318089666534271e-002 2.696456575237520e-001
6.513763440860164e+000 4.336061182388501e-001 1.345072265633476e-001 1.037135802656265e-001 1.563375114033506e-001 -2.079882316308544e-002 2.713867911550310e-001
6.521881720430056e+000 4.259543684039854e-001 1.328776361449100e-001 9.873553408020110e-002 1.549101821057325e-001 -3.174817680306410e-002 2.738963907159551e-001
6.529999999999948e+000 4.185272675621490e-001 1.302854861679028e-001 9.312848497076691e-002 1.525088337436805e-001 -4.509136168373314e-002 2.779347329479760e-001
