---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 1301
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_ngait_og3\FullBody-jw_ngait_og3-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
2.333333333333334e+000 4.815925676848555e-001 2.428560171466700e-001 7.395060168304371e-002 1.248957940032279e+000 5.063600025328086e-002 -3.179297030994104e+000 3.268883647269187e-001 2.983217223970250e-001 3.993099594275072e-002 2.852624747046386e-001 2.408293623941491e-001 1.822721002885873e-002
2.341666666666667e+000 4.815361065651327e-001 2.428592665199449e-001 7.393234264498211e-002 1.246391866794864e+000 5.160102470434569e-002 -3.178602783944283e+000 3.268222171823453e-001 2.982832066780659e-001 3.988872744485451e-002 2.852668784584228e-001 2.408115579036364e-001 1.799571685855140e-002
2.350000000000000e+000 4.814784831814337e-001 2.428835466809753e-001 7.391896726141359e-002 1.244229206630335e+000 5.257588377563471e-002 -3.177893303294802e+000 3.267549373042480e-001 2.982526032652687e-001 3.982996066617155e-002 2.852699880271252e-001 2.407934665416955e-001 1.777124147625524e-002
2.358333333333333e+000 4.814184955731039e-001 2.429287778521381e-001 7.391250918409079e-002 1.242514806353490e+000 5.356949931591393e-002 -3.177185895513594e+000 3.266867561871870e-001 2.982314711085000e-001 3.975303916923016e-002 2.852710127369050e-001 2.407763117408261e-001 1.755435996665318e-002
2.366666666666667e+000 4.813553097038059e-001 2.429945105054640e-001 7.391534776553525e-002 1.241277639519708e+000 5.458851637351780e-002 -3.176494626542901e+000 3.266179986457794e-001 2.982208982262976e-001 3.965780680979159e-002 2.852694491918295e-001 2.407610420964442e-001 1.734630992065144e-002
2.375000000000000e+000 4.812879712945830e-001 2.430794024450874e-001 7.393005210689796e-002 1.240533448928964e+000 5.563803804903067e-002 -3.175833283519843e+000 3.265487831505269e-001 2.982213542099207e-001 3.954521163063644e-002 2.852646156408225e-001 2.407482696036841e-001 1.714872617603135e-002
2.383333333333333e+000 4.812151431534320e-001 2.431808202993201e-001 7.395926287847655e-002 1.240286939372427e+000 5.672246823052207e-002 -3.175217894649895e+000 3.264789259758941e-001 2.982326157422788e-001 3.941695029539696e-002 2.852554206072776e-001 2.407382640106060e-001 1.696338429973274e-002
2.391666666666667e+000 4.811352996223382e-001 2.432950563416162e-001 7.400560138327569e-002 1.240532387746218e+000 5.784665769343778e-002 -3.174666101046844e+000 3.264081370437730e-001 2.982538651367574e-001 3.927516886797132e-002 2.852406175415726e-001 2.407310159551407e-001 1.679189370823900e-002
2.400000000000000e+000 4.810471653562712e-001 2.434179791039511e-001 7.407150093960890e-002 1.241251449384455e+000 5.901667580148584e-002 -3.174193852719003e+000 3.263362965606433e-001 2.982838850082855e-001 3.912228217447077e-002 2.852192979654468e-001 2.407263385019738e-001 1.663535778406833e-002
2.408333333333333e+000 4.809499872775894e-001 2.435454745881504e-001 7.415894870153038e-002 1.242408898616697e+000 6.023994884417472e-002 -3.173812533618342e+000 3.262635645096386e-001 2.983211685686757e-001 3.896090320605770e-002 2.851911892179055e-001 2.407239394379203e-001 1.649404569999793e-002
2.416666666666667e+000 4.808435072982594e-001 2.436734846464335e-001 7.426925593359310e-002 1.243950349632469e+000 6.152515597652775e-002 -3.173528114900360e+000 3.261902988082361e-001 2.983638964365746e-001 3.879373749536737e-002 2.851566335438746e-001 2.407233975011379e-001 1.636715284033029e-002
2.425000000000000e+000 4.807278635001845e-001 2.437980408513631e-001 7.440296342797451e-002 1.245804312098666e+000 6.288207522226008e-002 -3.173341033350571e+000 3.261169496628399e-001 2.984099149190725e-001 3.862340250712767e-002 2.851164847243905e-001 2.407240771002184e-001 1.625274109957980e-002
2.433333333333334e+000 4.806035902350884e-001 2.439154808714911e-001 7.455988001812261e-002 1.247886032590282e+000 6.432122374882376e-002 -3.173245943929375e+000 3.260440431961231e-001 2.984568337185006e-001 3.845232270358476e-002 2.850720902436087e-001 2.407251193351505e-001 1.614786737601548e-002
2.441666666666666e+000 4.804715612570888e-001 2.440225530232338e-001 7.473922449564953e-002 1.250101268728001e+000 6.585314781699192e-002 -3.173232782040661e+000 3.259721664355367e-001 2.985022152797426e-001 3.828278683800667e-002 2.850251923122004e-001 2.407255814488759e-001 1.604888490514568e-002
2.450000000000000e+000 4.803326787276383e-001 2.441161936259646e-001 7.493988136104843e-002 1.252351879095642e+000 6.748758149966383e-002 -3.173290164738206e+000 3.259018230786700e-001 2.985437463808808e-001 3.811705187806238e-002 2.849775532496583e-001 2.407246239607934e-001 1.595190528760419e-002
2.458333333333334e+000 4.801874142988786e-001 2.441931379982343e-001 7.516072263984931e-002 1.254543424522742e+000 6.923289533246102e-002 -3.173409813616660e+000 3.258332102990629e-001 2.985793390728097e-001 3.795737216232002e-002 2.849304375856173e-001 2.407216386025384e-001 1.585329601134981e-002
2.466666666666667e+000 4.800354821974981e-001 2.442496447172241e-001 7.540090529870044e-002 1.256591176756286e+000 7.109608121350775e-002 -3.173589945775517e+000 3.257660869590349e-001 2.986072157296824e-001 3.780600387737607e-002 2.848842600736951e-001 2.407163591964319e-001 1.575004182157313e-002
2.475000000000000e+000 4.798757974581953e-001 2.442815110670386e-001 7.566012876653004e-002 1.258422307792918e+000 7.308351909613164e-002 -3.173836422307680e+000 3.256998263882370e-001 2.986260306201249e-001 3.766523982506427e-002 2.848385795781890e-001 2.407089980200995e-001 1.563988294306951e-002
2.483333333333333e+000 4.797066933915622e-001 2.442844398586417e-001 7.593888278851678e-002 1.259976211432486e+000 7.520279540298991e-002 -3.174161239166711e+000 3.256336232196437e-001 2.986349771667600e-001 3.753736473762908e-002 2.847924314361419e-001 2.407002976549165e-001 1.552122371776582e-002
2.491666666666667e+000 4.795262355610829e-001 2.442545793590287e-001 7.623871364283535e-002 1.261205294131283e+000 7.746527494847832e-002 -3.174579284006705e+000 3.255667400275845e-001 2.986337869963997e-001 3.742448998323973e-002 2.847448140296228e-001 2.406913952363833e-001 1.539291952652833e-002
2.500000000000000e+000 4.793324255035533e-001 2.441888785042443e-001 7.656252578167748e-002 1.262075408226681e+000 7.988880150418631e-002 -3.175105353527330e+000 3.254986708351689e-001 2.986225952659513e-001 3.732842262347706e-002 2.846950820771092e-001 2.406835695258959e-001 1.525407229102899e-002
2.508333333333333e+000 4.791232293365002e-001 2.440851953716062e-001 7.691489327672500e-002 1.262564347788437e+000 8.250042060786500e-002 -3.175752201065960e+000 3.254291889922921e-001 2.986017724697292e-001 3.725063694092459e-002 2.846431770467611e-001 2.406780300491332e-001 1.510381334441873e-002
2.516666666666667e+000 4.788964624627840e-001 2.439424488082520e-001 7.730235526716689e-002 1.262660021295022e+000 8.533908844050608e-002 -3.176528897565317e+000 3.253582740504103e-001 2.985718595204943e-001 3.719224892507012e-002 2.845897242185665e-001 2.406758239396766e-001 1.494107119272368e-002
2.525000000000000e+000 4.786495205788838e-001 2.437609074337295e-001 7.773372975843197e-002 1.262361142936129e+000 8.845790003771037e-002 -3.177439385383379e+000 3.252858925356066e-001 2.985336058063217e-001 3.715396198084262e-002 2.845359531843702e-001 2.406778022982845e-001 1.476447906691070e-002
2.533333333333333e+000 4.783790376061741e-001 2.435424170080400e-001 7.822043839694687e-002 1.261679946429906e+000 9.192540564833651e-002 -3.178481725558363e+000 3.252117247611617e-001 2.984880018384434e-001 3.713606874159280e-002 2.844834958930864e-001 2.406845676103419e-001 1.457249485467208e-002
2.541666666666667e+000 4.780806009308699e-001 2.432905005933516e-001 7.877672109833565e-002 1.260648926219554e+000 9.582540113178206e-002 -3.179648797204353e+000 3.251349971060835e-001 2.984363047126249e-001 3.713838533422305e-002 2.844341471502981e-001 2.406963933431839e-001 1.436375142346520e-002
2.550000000000000e+000 4.777489152595664e-001 2.430103255085117e-001 7.941958595617443e-002 1.259315589897934e+000 1.002554981041799e-001 -3.180925930687925e+000 3.250545220044717e-001 2.983797887504542e-001 3.716070221260627e-002 2.843900527788287e-001 2.407129634269790e-001 1.413726412113439e-002
2.558333333333334e+000 4.773773417561333e-001 2.427088648249907e-001 8.016864253246178e-002 1.257762883900287e+000 1.053244870376158e-001 -3.182295537792891e+000 3.249685718147248e-001 2.983200805571541e-001 3.720205113597869e-002 2.843531249984149e-001 2.407334950853774e-001 1.389301521733630e-002
2.566666666666666e+000 4.769579233283834e-001 2.423948553950717e-001 8.104584088799614e-002 1.256097585616163e+000 1.111512901261742e-001 -3.183734744346088e+000 3.248748432569137e-001 2.982590789859083e-001 3.726121202051924e-002 2.843251727501486e-001 2.407567579376322e-001 1.363182781997208e-002
2.575000000000000e+000 4.764811515506788e-001 2.420784844587397e-001 8.207521401674954e-002 1.254445925907935e+000 1.178636099135417e-001 -3.185217264119451e+000 3.247704532969963e-001 2.981990560557456e-001 3.733693146701184e-002 2.843077589015116e-001 2.407813171947363e-001 1.335539423125765e-002
2.583333333333334e+000 4.759357356773566e-001 2.417705004601820e-001 8.328254389991696e-002 1.252943155484716e+000 1.255964030375707e-001 -3.186716685764025e+000 3.246520308825103e-001 2.981425470300085e-001 3.742841131004185e-002 2.843021064903867e-001 2.408057499918685e-001 1.306623142398977e-002
2.591666666666667e+000 4.753082876473579e-001 2.414809690043765e-001 8.469484805668447e-002 1.251720292009405e+000 1.344903069464394e-001 -3.188211055080470e+000 3.245158225563963e-001 2.980921361164968e-001 3.753579085141925e-002 2.843089758149419e-001 2.408288792888979e-001 1.276747652749047e-002
2.600000000000000e+000 4.745830078346839e-001 2.412180211598662e-001 8.633969496767124e-002 1.250889521524563e+000 1.446904791395227e-001 -3.189687340336498e+000 3.243578295133972e-001 2.980502247672318e-001 3.766049121531645e-002 2.843286301883725e-001 2.408500232734480e-001 1.246246247671684e-002
2.608333333333333e+000 4.737413797179810e-001 2.409867490250084e-001 8.824451390138038e-002 1.250529533342649e+000 1.563466419140376e-001 -3.191145032205737e+000 3.241739663931809e-001 2.980187889446140e-001 3.780540466626729e-002 2.843609560069383e-001 2.408692001279680e-001 1.215410442794543e-002
2.616666666666667e+000 4.727617629040269e-001 2.407882814501063e-001 9.043614463514196e-002 1.250671081982830e+000 1.696152915469267e-001 -3.192598288041140e+000 3.239601335014818e-001 2.979990637268032e-001 3.797501688391318e-002 2.844057141424171e-001 2.408871793763484e-001 1.184417156749000e-002
2.625000000000000e+000 4.716187708427563e-001 2.406191492032613e-001 9.294076414238046e-002 1.251283962029641e+000 1.846643557664918e-001 -3.194076135668140e+000 3.237120879721638e-001 2.979911657973949e-001 3.817550763211517e-002 2.844628692463567e-001 2.409053298271263e-001 1.153255991920926e-002
2.633333333333333e+000 4.702824547386071e-001 2.404711684386900e-001 9.578405997501670e-002 1.252270104841844e+000 2.016789994217041e-001 -3.195621165285817e+000 3.234251533270804e-001 2.979938282217748e-001 3.841468591447643e-002 2.845329594012563e-001 2.409253543351499e-001 1.121676243250808e-002
2.641666666666667e+000 4.687174522042340e-001 2.403319888458984e-001 9.899136626808465e-002 1.253467929666503e+000 2.208661907857084e-001 -3.197287648162195e+000 3.230939372628967e-001 2.980043939543755e-001 3.870161563310076e-002 2.846174946178101e-001 2.409490009159289e-001 1.089179743069151e-002
2.650000000000000e+000 4.668821432384869e-001 2.401862002174422e-001 1.025875933154172e-001 1.254666460720094e+000 2.424562614466785e-001 -3.199139501582879e+000 3.227120559331300e-001 2.980190424074034e-001 3.904613647744752e-002 2.847192763362005e-001 2.409777884070783e-001 1.055079400867143e-002
2.658333333333333e+000 4.647277140467259e-001 2.400167647811868e-001 1.065969037486852e-001 1.255623460272032e+000 2.667007953457439e-001 -3.201248207879027e+000 3.222716833997733e-001 2.980331553591831e-001 3.945864190708992e-002 2.848424376844226e-001 2.410127896853807e-001 1.018630060255683e-002
2.666666666666667e+000 4.621972225891805e-001 2.398065733322391e-001 1.110420077534846e-001 1.256083846336094e+000 2.938667798132757e-001 -3.203690682630541e+000 3.217629223782939e-001 2.980416943212367e-001 3.995019068449882e-002 2.849921826182340e-001 2.410544313562852e-001 9.792189107724406e-003
2.675000000000000e+000 4.592249623388830e-001 2.395399420298581e-001 1.159428652348288e-001 1.255795126983805e+000 3.242270062503863e-001 -3.206546785353190e+000 3.211731189946615e-001 2.980394430333733e-001 4.053288328219216e-002 2.851743419712201e-001 2.411022181377234e-001 9.365897931631853e-003
2.683333333333334e+000 4.557363443370310e-001 2.392038790955683e-001 1.213146834392908e-001 1.254516366957388e+000 3.580459652324528e-001 -3.209896430463573e+000 3.204860372531260e-001 2.980210573017404e-001 4.122059858861342e-002 2.853946317353779e-001 2.411543837887658e-001 8.910921954499329e-003
2.691666666666667e+000 4.516484542294562e-001 2.387890433576019e-001 1.271652768308660e-001 1.252020277767719e+000 3.955600052618866e-001 -3.213816379660507e+000 3.196806301628614e-001 2.979809286502143e-001 4.203019256398309e-002 2.856572454995847e-001 2.412074841711299e-001 8.439631391559399e-003
2.700000000000000e+000 4.468715476175843e-001 2.382904412978529e-001 1.334919656715599e-001 1.248091689227393e+000 4.369508830860824e-001 -3.218376053161814e+000 3.187291737529455e-001 2.979128383128855e-001 4.298301450643088e-002 2.859623853341224e-001 2.412558433152376e-001 7.976400897058533e-003
2.708333333333334e+000 4.413117998834502e-001 2.377078749524589e-001 1.402783053773239e-001 1.242527154626215e+000 4.823120916839430e-001 -3.223631507180173e+000 3.175945698233174e-001 2.978093596354158e-001 4.410644373553599e-002 2.863022791207658e-001 2.412907496580512e-001 7.560858904302914e-003
2.716666666666667e+000 4.348754454855306e-001 2.370460285614474e-001 1.474911278532744e-001 1.235139902824922e+000 5.316080004554857e-001 -3.229617600807012e+000 3.162265939568799e-001 2.976610802406765e-001 4.543509428665310e-002 2.866550956028723e-001 2.412994984687210e-001 7.250816277171085e-003
2.725000000000000e+000 4.274741705483012e-001 2.363141420594917e-001 1.550784373146285e-001 1.225773596853708e+000 5.846277459442715e-001 -3.236339456300609e+000 3.145570401863332e-001 2.974560140921317e-001 4.701104351956499e-002 2.869763263444869e-001 2.412647559808296e-001 7.123862149022969e-003
2.733333333333333e+000 4.190314131280188e-001 2.355253173025502e-001 1.629686350852797e-001 1.214326972681487e+000 6.409384846457775e-001 -3.243764597257014e+000 3.124942240002960e-001 2.971797332771415e-001 4.888213820641757e-002 2.871879144548917e-001 2.411649081755432e-001 7.276002025887213e-003
2.741666666666667e+000 4.094889428590334e-001 2.346954347189774e-001 1.710715558476943e-001 1.200789368975688e+000 6.998454208411697e-001 -3.251815541456979e+000 3.099178752482457e-001 2.968164163313714e-001 5.109758123296676e-002 2.871665060131099e-001 2.409756560982259e-001 7.815654330919325e-003
2.750000000000000e+000 3.988127716806373e-001 2.338415995301764e-001 1.792816715384896e-001 1.185284094977327e+000 7.603687308555212e-001 -3.260360876668792e+000 3.066760255828878e-001 2.963505965272179e-001 5.370056722961100e-002 2.867335422384774e-001 2.406726057947334e-001 8.851941744602049e-003
2.758333333333333e+000 3.869972739584450e-001 2.329801366197054e-001 1.874833238945772e-001 1.168110534421186e+000 8.212487371719104e-001 -3.269203425832220e+000 3.025858538722597e-001 2.957693466655390e-001 5.671866617947258e-002 2.856510786612491e-001 2.402345261502566e-001 1.047758486933001e-002
2.766666666666667e+000 3.740668902526228e-001 2.321252346081359e-001 1.955573134226656e-001 1.149793389819708e+000 8.809772838425656e-001 -3.278050441118528e+000 2.974388337452116e-001 2.950639334458479e-001 6.015410226795354e-002 2.836253097852916e-001 2.396456273529617e-001 1.275011079627267e-002
2.775000000000000e+000 3.600711829475451e-001 2.312834401569424e-001 2.033865275796521e-001 1.131003858523478e+000 9.379157416523136e-001 -3.286557143837616e+000 2.910156937286042e-001 2.942343831389073e-001 6.397459612144130e-002 2.803285453825671e-001 2.389033463385972e-001 1.566929901361033e-002
2.783333333333333e+000 3.450812813232254e-001 2.304571120958285e-001 2.108615813983353e-001 1.112637786451490e+000 9.903479792141772e-001 -3.294235427936513e+000 2.830954447399887e-001 2.932867204223689e-001 6.811227377442936e-002 2.754156256615943e-001 2.380132204378174e-001 1.917352552496737e-002
2.791666666666667e+000 3.291788525527195e-001 2.296416121842429e-001 2.178826768886880e-001 1.095692004026585e+000 1.036636039930393e+000 -3.300506197615635e+000 2.734741745626645e-001 2.922348724196689e-001 7.246520520932179e-002 2.685582172369712e-001 2.369925072067912e-001 2.313717107960703e-002
2.800000000000000e+000 3.124470265396198e-001 2.288279710832086e-001 2.243594506653740e-001 1.081187354761837e+000 1.075329280386522e+000 -3.304721878890522e+000 2.619783064196227e-001 2.910986429424032e-001 7.690627110606896e-002 2.594714394012331e-001 2.358668932295334e-001 2.738546796990882e-002
2.808333333333334e+000 2.949621392271681e-001 2.280061071435698e-001 2.302085296250883e-001 1.070029390787742e+000 1.105266552237276e+000 -3.306258853956823e+000 2.484762605258501e-001 2.899017832582242e-001 8.129527700407110e-002 2.479363755276976e-001 2.346674021092459e-001 3.171693329311745e-002
2.816666666666666e+000 2.767878567314990e-001 2.271683890430839e-001 2.353502687003358e-001 1.062822256532794e+000 1.125654858441355e+000 -3.304674511610104e+000 2.328871124996756e-001 2.886701682747344e-001 8.549225505499189e-002 2.338151105232373e-001 2.334274789554944e-001 3.592891579814297e-002
2.825000000000000e+000 2.579722035450867e-001 2.263128102312011e-001 2.397065558219908e-001 1.059696839252009e+000 1.136109520561664e+000 -3.299875298176398e+000 2.151848331250793e-001 2.874301426835267e-001 8.936999655263769e-002 2.170560750070096e-001 2.321803509588088e-001 3.984122239015814e-002
2.833333333333333e+000 2.385472843497966e-001 2.254451575549152e-001 2.432010736420062e-001 1.060259137124315e+000 1.136642122892383e+000 -3.292192422122887e+000 1.953964587026225e-001 2.862068004242047e-001 9.282422220440345e-002 1.976882586379431e-001 2.309563019823708e-001 4.331391442078442e-002
2.841666666666667e+000 2.185306601340564e-001 2.245794606260619e-001 2.457620320671220e-001 1.063711257857546e+000 1.127602899027063e+000 -3.282302033894165e+000 1.735947463587150e-001 2.850223029375582e-001 9.578005010602977e-002 1.758068976705212e-001 2.297801674880244e-001 4.625678931483848e-002
2.850000000000000e+000 1.979271174951637e-001 2.237363969118968e-001 2.473264275593708e-001 1.069082895761141e+000 1.109603443807310e+000 -3.271033229519078e+000 1.498882791693388e-001 2.838946848838395e-001 9.819420821329922e-002 1.515566417190083e-001 2.286699015872931e-001 4.863030624729517e-002
2.858333333333333e+000 1.767301953430409e-001 2.229402065487439e-001 2.478448314915280e-001 1.075455971587258e+000 1.083444809167137e+000 -3.259169567582938e+000 1.244121361486213e-001 2.828373256442362e-001 1.000533423837842e-001 1.251173124034648e-001 2.276364643963422e-001 5.043975406582765e-002
2.866666666666667e+000 1.549235972284164e-001 2.222150923966879e-001 2.472859604689581e-001 1.082101899551730e+000 1.050062393600553e+000 -3.247324424978877e+000 9.732062472577152e-002 2.818588596242818e-001 1.013692477995216e-001 9.669398170091254e-002 2.266845207966571e-001 5.172511264442836e-002
2.875000000000000e+000 1.324828929899981e-001 2.215818471627515e-001 2.456404572850954e-001 1.088520759810117e+000 1.010485726663246e+000 -3.235906237193668e+000 6.878169483559904e-002 2.809632215992538e-001 1.021720699301779e-001 6.651009481008659e-002 2.258133347046669e-001 5.254878597313142e-002
2.883333333333334e+000 1.093779082436429e-001 2.210552672937798e-001 2.429234576217847e-001 1.094420274950231e+000 9.658028959350604e-001 -3.225142747861340e+000 3.897157721654064e-002 2.801496376142754e-001 1.025027597378155e-001 3.480088612574875e-002 2.250173872525710e-001 5.298326047012458e-002
2.891666666666667e+000 8.557605233165312e-002 2.206428368481380e-001 2.391756625939320e-001 1.099679158618827e+000 9.171186516711622e-001 -3.215124693435793e+000 8.068348103112175e-003 2.794125060701920e-001 1.024063304640788e-001 1.804825107235716e-003 2.242864327472128e-001 5.310090660916253e-002
2.900000000000000e+000 6.104637396791165e-002 2.203448544054307e-001 2.344627189104594e-001 1.104317883949250e+000 8.655029071921687e-001 -3.205845153404165e+000 -2.375577000846697e-002 2.787412206599018e-001 1.019273303088563e-001 -3.224712818455915e-002 2.236050036249183e-001 5.296780713675198e-002
2.908333333333333e+000 3.576366810574889e-002 2.201557218885443e-001 2.288727938937736e-001 1.108477455074074e+000 8.119362346536532e-001 -3.197228748241235e+000 -5.634226623057185e-002 2.781201163617210e-001 1.011081889365083e-001 -6.714254141338649e-002 2.229517588667458e-001 5.264225358882924e-002
2.916666666666667e+000 9.711890642622713e-003 2.200657583200034e-001 2.225125027496823e-001 1.112396963977660e+000 7.572630792991602e-001 -3.189154265970966e+000 -8.955267701646563e-002 2.775288115144068e-001 9.999021264895755e-002 -1.026961561584398e-001 2.222993338791076e-001 5.217709459522915e-002
2.925000000000000e+000 -1.711364407452703e-002 2.200628662712516e-001 2.155017633432062e-001 1.116383150171162e+000 7.021606302053920e-001 -3.181474726562255e+000 -1.232721805367421e-001 2.769431047829165e-001 9.861646893218375e-002 -1.387544281369768e-001 2.216151940943835e-001 5.162431203414344e-002
2.933333333333334e+000 -4.470553553040677e-002 2.201336398329924e-001 2.079683790479638e-001 1.120770689811963e+000 6.471273972719369e-001 -3.174037067332633e+000 -1.574099932301188e-001 2.763364992911525e-001 9.703546125601678e-002 -1.751955220219264e-001 2.208637476724779e-001 5.103992565426591e-002
2.941666666666667e+000 -7.304496352084289e-002 2.202637984357850e-001 2.000430038565176e-001 1.125875794337188e+000 5.924925516226454e-001 -3.166703089645096e+000 -1.918966962431209e-001 2.756824756760684e-001 9.530426084160347e-002 -2.119253023826379e-001 2.200098685213483e-001 5.048734159733131e-002
2.950000000000000e+000 -1.021033413617638e-001 2.204380276560828e-001 1.918548488913572e-001 1.131950475802521e+000 5.384421359984977e-001 -3.159371124262940e+000 -2.266792898932501e-001 2.749573980422706e-001 9.349001906550496e-002 -2.488708236408293e-001 2.190235114890567e-001 5.003801489048948e-002
2.958333333333334e+000 -1.318443069672279e-001 2.206395277424401e-001 1.835283676755235e-001 1.139147739903540e+000 4.850535007730521e-001 -3.151994624219222e+000 -2.617152441548193e-001 2.741435553226601e-001 9.166963290736716e-002 -2.859732681052607e-001 2.178844751949668e-001 4.976969640325166e-002
2.966666666666667e+000 -1.622253079159576e-001 2.208498157482762e-001 1.751811659907205e-001 1.147505107435878e+000 4.323298666052473e-001 -3.144593192897907e+000 -2.969665339371801e-001 2.732318338889758e-001 8.992804503729154e-002 -3.231815861056371e-001 2.165863102044005e-001 4.976343140602904e-002
