Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
4.775033	-13.17	-14.03	271.08	-83.9	6.65	-53.3	1.9742	0.1628
4.783333	-13.76	-17.02	275.74	-82.91	10.38	-52.6	1.9697	0.1647
4.791733	-13.8	-20.66	278.62	-79.64	15.16	-51.6	1.9578	0.167
4.800033	-13.87	-24.48	279.35	-76.56	19.47	-51.09	1.9459	0.1694
4.808333	-14.49	-28.58	278.8	-74.7	22.67	-51.42	1.9535	0.1732
4.816733	-15.84	-32.34	283.83	-72.93	24.57	-52.49	1.9672	0.1773
4.825033	-15.69	-33.58	298.75	-69.32	26.57	-53.28	1.9726	0.1816
4.833333	-13.68	-31.5	318.58	-63.71	30.25	-52.2	1.963	0.1859
4.841733	-11.14	-27.06	335.85	-57.32	35.37	-49.07	1.9535	0.1903
4.850033	-8.52	-20.65	348.97	-50.55	41.64	-44.08	1.9469	0.1941
4.858333	-5.83	-13.67	361.55	-45.77	47.41	-39.45	1.9409	0.1978
4.866733	-3.6	-6.92	376.04	-42.95	52.63	-35.37	1.9353	0.2
4.875033	-1.99	-0.6	390.4	-39.58	56.75	-30.81	1.9299	0.2014
4.883333	0.07	5.48	398.42	-35.33	60.43	-25.11	1.9244	0.2029
4.891733	2.54	11.42	398.94	-31.23	64.04	-18.59	1.901	0.2026
4.900033	4.2	16.6	396.74	-30.51	66.78	-14.12	1.876	0.2021
4.908333	4.88	20.64	394.16	-33.25	67.9	-12.43	1.8634	0.2017
4.916733	4.78	22.63	392.11	-37.46	66.44	-13.3	1.8546	0.2013
4.925033	3.66	23.39	388.4	-40.26	63.92	-14.45	1.8468	0.2011
4.933333	0.97	23.19	383.92	-43.17	60.52	-16.31	1.8418	0.2015
4.941733	-3.49	22.39	381.54	-50.05	56.81	-20.41	1.8368	0.2019
4.950033	-9.54	21.07	381.97	-61.47	53.01	-27	1.8319	0.2027
4.958333	-13.85	18.98	386.55	-71.21	49.78	-34.03	1.8271	0.2036
4.966733	-15.58	15.99	395.49	-76.2	46.38	-40.22	1.8328	0.2049
4.975033	-16.72	12.53	405.59	-79.03	42.62	-45.58	1.8467	0.2065
4.983333	-19.33	9.95	412.96	-84.04	39.27	-50.31	1.859	0.2081
4.991733	-23.46	8.42	417.43	-91.61	36.54	-54.45	1.834	0.2101
5.000033	-25.83	6.54	423.91	-94.92	35.48	-57.37	1.809	0.212
5.008333	-26.06	4.16	431.54	-92.62	36.07	-58.57	1.8046	0.2142
5.016733	-24.94	2.02	438.39	-88.4	37.47	-58.86	1.8193	0.2166
5.025033	-25.99	0.77	441.94	-89.81	38.22	-60.38	1.834	0.219
5.033333	-28.91	0.33	442.34	-95.51	38.55	-62.71	1.8127	0.2203
5.041733	-31.11	0.01	443.15	-100.01	39.06	-64.95	1.7915	0.2215
5.050033	-30.75	-0.58	447.33	-100.94	39.95	-67.11	1.7785	0.2228
5.058333	-28.44	-0.96	453.23	-99.64	41.08	-68.75	1.7711	0.2241
5.066733	-27.23	0.32	454.06	-101.84	41.28	-69.68	1.7672	0.2254
5.075033	-27.16	3.03	450.2	-107.75	40.62	-70.44	1.771	0.2265
5.083333	-27.58	6.08	444.08	-114.27	39.97	-71.11	1.7748	0.2276
5.091733	-28.03	8.98	436.95	-119.07	39.88	-71.2	1.7769	0.228
5.100033	-27.41	11.87	432.37	-121.05	40.16	-70.61	1.7782	0.228
5.108333	-26.31	14.95	430.01	-123.1	40.39	-70.24	1.7703	0.2278
5.116733	-25.2	17.56	428.41	-125.26	40.12	-70.11	1.7487	0.2274
5.125033	-23.97	18.5	427.67	-126.17	39	-70.66	1.727	0.227
5.133333	-23	17.65	426.64	-125.54	37.17	-71.91	1.7294	0.2262
5.141733	-23.66	15.51	420.9	-123.81	34.71	-72.91	1.7318	0.2254
5.150033	-25.93	12.43	409.89	-120.61	31.57	-72.84	1.7281	0.2237
5.158333	-27.52	8.45	399.37	-115.06	28.97	-72.2	1.7179	0.2209
5.166733	-28.04	3.56	390.14	-108.93	27.84	-71.92	1.71	0.217
5.175033	-28.49	-1.7	379.16	-102.91	27.18	-71.3	1.7067	0.2109
5.183333	-29.89	-5.85	363.27	-98	25.98	-69.26	1.7034	0.2047
5.191733	-31.74	-8.19	344.05	-94.19	24.71	-65.78	1.6997	0.1971
5.200033	-32.03	-10.04	322.97	-89.82	22.62	-62.07	1.6955	0.1883
5.208333	-29.16	-11.85	304.04	-84.04	19.48	-58.66	1.6982	0.1792
5.216733	-23.09	-12.9	290.56	-76.86	17.12	-55.3	1.7113	0.1697
5.225033	-16.07	-12.47	280.31	-69.17	16.31	-51.22	1.7244	0.1601
5.233333	-9.89	-10.6	268.79	-61.69	16.1	-45.99	1.7168	0.1528
5.241733	-4.92	-7.72	254.67	-55.53	14.33	-40.9	1.7064	0.1457
5.250033	0.3	-4.65	242.36	-49.76	12.36	-37.01	1.6972	0.1397
5.258333	5.34	-2.16	232.64	-43.71	10.59	-34.33	1.6893	0.135
5.266733	8.65	0.62	226.32	-38.4	9.89	-31.86	1.6813	0.1302
5.275033	10.21	3.94	224.35	-34.26	10.47	-29.45	1.6869	0.1283
5.283333	10.89	7.64	228.08	-32.51	11.22	-27.32	1.693	0.1266
5.291733	10.66	10.94	233.95	-33.16	10.16	-25.73	1.6972	0.1244
5.300033	8.91	13.55	236.68	-35.21	7.02	-24.32	1.7003	0.122
5.308333	6.77	15.28	238.96	-36.53	4.87	-22.41	1.7034	0.1199
5.316733	4.48	16.11	241.47	-37.22	3.87	-20.2	1.7059	0.119
5.325033	2.94	16.72	245	-38.53	3.81	-18.44	1.7084	0.1182
5.333333	2.33	17.47	249.19	-40.76	4.49	-17.11	1.6978	0.1177
5.341733	1.88	18.4	252.77	-43.09	5.22	-15.95	1.6832	0.1173
5.350033	0.66	19	251.06	-44.22	5.25	-14.97	1.6724	0.117
5.358333	-1.21	18.52	244.25	-44.06	4.69	-14.34	1.6742	0.117
5.366733	-2.91	16.3	237.83	-43.44	3.91	-14.64	1.6759	0.117
5.375033	-4.25	12.47	233.55	-42.64	3	-15.96	1.6676	0.1162
5.383333	-5.27	7.93	232.73	-40.48	2.21	-17.04	1.6589	0.1154
5.391733	-6.45	2.73	233.81	-36.37	1.37	-17.13	1.6536	0.1146
5.400033	-7.66	-2.85	234.78	-31.27	0.44	-16.67	1.6528	0.1138
5.408333	-8.15	-8.71	234.18	-26.67	-0.03	-16.34	1.6526	0.113
5.416733	-7.71	-14.7	232.97	-22.74	-0.07	-16.16	1.6669	0.1126
5.425033	-6.14	-19.79	232.64	-19.89	0.16	-15.98	1.6811	0.1122
5.433333	-3.62	-23.02	232.96	-18.26	0.53	-15.59	1.6846	0.1115
5.441733	-1.57	-24.69	232.39	-16.5	1.25	-14.97	1.6781	0.1106
5.450033	-0.38	-25.7	228.82	-15.35	2.07	-15.13	1.6704	0.1096
5.458333	0.28	-26.03	222.73	-14.96	2.72	-16.11	1.6605	0.1084
5.466733	0.69	-25.9	216.76	-14.58	2.85	-17.55	1.6506	0.1072
5.475033	0.72	-25.56	212.75	-13.33	2.49	-19.04	1.6514	0.1063
5.483333	-0.53	-25.48	211.38	-12.36	1.34	-20.18	1.6544	0.1055
5.491733	-3.46	-25.96	211.14	-11.51	-0.57	-20.91	1.6619	0.1043
5.500033	-7.27	-26.46	210.2	-10.12	-2.1	-21.38	1.6754	0.1027
5.508333	-9.83	-26.19	208.33	-8.98	-2.47	-21.79	1.6889	0.1011
5.516733	-10.87	-25.12	205.83	-8.34	-1.7	-22.14	1.68	0.1006
5.525033	-12.29	-25.46	203.72	-9.67	-2.78	-22.47	1.6692	0.1002
5.533333	-14.49	-27.26	201.35	-12.76	-5.33	-22.72	1.6702	0.0998
5.541733	-16.46	-28.48	199.95	-15.2	-6.94	-22.68	1.6821	0.0994
5.550033	-17.33	-28.43	198.11	-15.23	-6.81	-22.71	1.694	0.099
5.558333	-16.95	-27.15	195.76	-12.87	-4.96	-22.82	1.6852	0.0976
5.566733	-15.35	-25.89	195.49	-10.3	-3.1	-22.46	1.6764	0.0962
5.575033	-13.25	-25.16	198.99	-8.15	-2.26	-21.48	1.6671	0.0954
5.583333	-11.79	-24.12	201.86	-6.94	-2.89	-20.81	1.6577	0.0947
5.591733	-9.53	-20.48	202.23	-5.11	-1.75	-20.45	1.6504	0.094
5.600033	-6.42	-15.03	200.77	-2.24	1.33	-20.06	1.6675	0.0935
5.608333	-3.47	-11	197.31	-0.11	4.22	-19.36	1.6846	0.093
5.616733	-0.84	-8.75	191.62	0.84	6.45	-18.38	1.6871	0.0926
5.625033	2.67	-5.47	190.54	-0.27	8.7	-17.26	1.6883	0.0922
5.633333	6.29	-0.46	193.31	-1.89	11.56	-16.4	1.689	0.0915
5.641733	8.79	5.12	195.39	-3.73	14.3	-16.08	1.689	0.0902
5.650033	10.01	9.16	196.26	-4.96	16.59	-15.67	1.689	0.089
5.658333	10.04	11.59	196.3	-5.51	18.49	-15.11	1.6743	0.0886
5.666733	10.39	12.98	201.29	-4.54	19.72	-13.98	1.6596	0.0882
5.675033	11.09	14.51	210.49	-2.64	20.01	-12.76	1.6518	0.0876
5.683333	12.3	17.2	222.13	-1.16	19.98	-11.64	1.6514	0.0868
5.691733	12.73	18.55	228.85	0.57	19.15	-10.58	1.651	0.086
5.700033	12.67	18.57	230.28	2.11	17.32	-9.66	1.6594	0.0851
5.708333	14	18.49	229.98	2.06	14.7	-8.82	1.6682	0.0842
5.716733	18.04	19.57	232.87	0.1	12.06	-7.76	1.6783	0.0837
5.725033	22.08	20.07	234.82	-1.34	10.12	-6.85	1.6886	0.0833
5.733333	24.22	19.97	228.79	-3.21	9.07	-6.86	1.6913	0.0826
5.741733	24.97	20.12	217.3	-6.5	8.46	-7.85	1.6747	0.0814
5.750033	25.26	21	207.12	-11.57	6.9	-9.6	1.658	0.0801
5.758333	25.04	22.33	198.67	-18.07	4.24	-12.09	1.655	0.0793
5.766733	23.56	23.14	189.54	-26	1.81	-15.05	1.6538	0.0785
5.775033	20.12	23.31	180.57	-34.27	0.17	-18.29	1.6562	0.0777
5.783333	14.95	22.37	170.05	-40.6	-0.72	-21.28	1.6649	0.0769
5.791733	11.05	21.45	159.87	-44.5	-1.66	-22.98	1.6737	0.076
5.800033	8.61	21.14	151.47	-47.45	-2.82	-23.65	1.6812	0.0752
5.808333	6.58	21.58	144.26	-51.47	-3.95	-24.07	1.6888	0.0744
5.816733	3.89	21.26	133.24	-54.84	-4.26	-24.24	1.6877	0.0738
5.825033	1.62	19.62	122.17	-55.77	-4.54	-23.99	1.6757	0.0733
5.833333	0.61	17.44	115.04	-53.27	-6.14	-23.42	1.6671	0.0727
5.841733	0.56	15.22	110.68	-48.07	-8.57	-22.5	1.6675	0.0715
5.850033	0.67	14.24	108.56	-43.81	-10.83	-21.66	1.6679	0.0703
5.858333	0.66	15.11	110.88	-43.4	-12.85	-21.58	1.6689	0.07
5.866733	1.23	16.94	118.35	-43.91	-14.42	-21.35	1.6702	0.07
5.875033	2.95	18.69	129.06	-42.06	-15.29	-20.06	1.6709	0.07
5.883333	5.37	20.37	142.07	-39.23	-15.71	-18.37	1.6705	0.07
5.891733	6.9	22.59	152.41	-38.99	-15.21	-17.21	1.6701	0.07
5.900033	7.19	25.53	158.91	-41.91	-13.55	-16.65	1.6686	0.07
5.908333	7.22	28.61	162.81	-45.7	-10.9	-16.1	1.6669	0.07
5.916733	7.61	31.03	166.38	-48.85	-8.21	-15.59	1.6744	0.07
5.925033	8.38	32.45	170.13	-50.82	-6	-15.16	1.6934	0.07
5.933333	9.04	33.05	172.95	-52.84	-4.96	-15.46	1.7125	0.07
5.941733	9.49	32.94	174.53	-55.25	-5.12	-16.59	1.7056	0.07
5.950033	8.11	30.48	174.18	-57.05	-6.54	-17.75	1.6964	0.07
5.958333	5.46	25.64	173.12	-56.48	-8.94	-18.15	1.687	0.07
5.966733	3.45	20.54	169.07	-55.6	-11.24	-18.65	1.6775	0.07
5.975033	1.77	15.69	161.64	-56.38	-13.61	-20.05	1.668	0.07
5.983333	0.59	11.08	152.41	-57.68	-15.84	-21.77	1.6671	0.0695
5.991733	0.34	6.96	144.25	-57.45	-16.92	-22.42	1.6661	0.0691
6.000033	0.98	3.63	136.68	-56.2	-16.33	-21.95	1.675	0.069
6.008333	0.36	1.67	126.87	-56.28	-15.28	-21.52	1.6857	0.069
6.016733	0.33	2.74	116.2	-57.5	-13.55	-21.38	1.6893	0.069
6.025033	1.79	6.39	106.18	-59.02	-10.73	-21.08	1.6776	0.069
6.033333	4.16	9.83	101.36	-57.46	-7.26	-19.05	1.6659	0.069
6.041733	6.83	12.7	101.98	-52.73	-3.54	-15.34	1.6741	0.0683
6.050033	7.58	15.26	105.07	-48.35	-1.24	-12.11	1.684	0.0675
6.058333	5.99	17.6	107.26	-46.94	-0.84	-10.7	1.6879	0.0668
6.066733	3.38	18.26	107.2	-47.09	-2.4	-10.76	1.6826	0.0664
6.075033	2.81	15.71	106.81	-45.5	-4.78	-10.9	1.6774	0.066
6.083333	4.07	10.29	106.82	-42.37	-7.74	-11.08	1.6722	0.0656
6.091733	4.71	4.06	107.5	-40.18	-11.19	-12.04	1.6671	0.0652
6.100033	3.39	-2.32	106.59	-40.2	-15.75	-14.47	1.6665	0.065
6.108333	1.07	-7.82	105.35	-41.89	-21.09	-17.66	1.669	0.065
6.116733	0.09	-12.19	105.66	-42.88	-25.7	-19.85	1.674	0.0649
6.125033	0.42	-15.9	106.94	-42.92	-29.6	-21.05	1.6891	0.0645
6.133333	0.69	-18.74	108.97	-42.78	-32.77	-21.68	1.7042	0.0641
6.141733	0.02	-19.73	112.68	-43.41	-35.18	-21.98	1.6979	0.0637
6.150033	-1.13	-16.26	121.26	-44.2	-35.63	-21.21	1.6817	0.0633
6.158333	-1.18	-8.98	134.06	-43.46	-34.21	-18.89	1.6729	0.063
6.166733	-0.75	-1.01	147.28	-41.19	-31.51	-15.84	1.6832	0.063
6.175033	-1.22	3.24	155.73	-37.61	-28.33	-13.48	1.6935	0.063
6.183333	-2.93	3.28	158.9	-32.83	-24.73	-12.03	1.6863	0.063
6.191733	-4.31	2.71	161.67	-27.09	-20.97	-10.26	1.6736	0.063
6.200033	-5.26	2.87	165.77	-21.04	-17.02	-8.06	1.667	0.063
6.208333	-5.68	3.76	169.98	-15.4	-12.62	-5.72	1.667	0.063
6.216733	-5.59	2.35	169.68	-10.95	-8.87	-4.1	1.667	0.063
6.225033	-5.03	-2.37	163.77	-7.69	-6.22	-3.41	1.667	0.0626
6.233333	-3.88	-8.28	157.53	-3.94	-4.39	-2.31	1.667	0.0622
6.241733	-1.48	-12.03	155.09	0.29	-2.72	0.09	1.671	0.062
6.250033	2.66	-12.17	155.9	3.7	-1.16	3.12	1.6781	0.062
6.258333	7.06	-11.65	155.62	6.12	0.58	5.46	1.6852	0.062
6.266733	11.15	-10.79	154.29	7.03	2.38	6.82	1.6908	0.0615
6.275033	13.96	-9.95	153.55	6.22	3.71	7.04	1.6963	0.0611
6.283333	15.42	-9.12	154.36	4.27	4.37	6.34	1.6928	0.061
6.291733	16.05	-8.65	157.11	3.51	4.86	5.89	1.688	0.061
6.300033	16.39	-7.56	160.34	2.33	5.53	5.23	1.6889	0.0608
6.308333	15.74	-5.84	162.56	0.08	6.01	3.95	1.6997	0.0604
6.316733	12.68	-4.89	162.45	-2.79	5.79	2.18	1.7106	0.06
6.325033	7.3	-4.91	160.19	-6.13	4.87	0.03	1.7129	0.0592
6.333333	2.99	-5.37	158.48	-9.81	3.78	-2.02	1.7149	0.0584
6.341733	0.63	-5.9	156.91	-12.91	2.77	-3.55	1.7112	0.0576
6.350033	-0.55	-6.75	154.94	-13.97	1.36	-4.06	1.7004	0.0568
6.358333	-1.79	-7.7	151.59	-14.08	-1.38	-4.26	1.6896	0.056
6.366733	-2.9	-8.42	147.61	-13.79	-5.21	-4.32	1.6805	0.0552
6.375033	-2.56	-7.84	146.86	-13.96	-9.03	-4.2	1.6714	0.0544
6.383333	0.14	-5.97	151.21	-13.73	-12.36	-3.36	1.6766	0.0533
6.391733	3.63	-4.47	153.84	-14.21	-15.4	-3.16	1.695	0.052
6.400033	4.72	-3.97	150.54	-15.21	-18.57	-4.1	1.708	0.0508
6.408333	3.8	-3.75	143.85	-16.57	-21.76	-5.53	1.7038	0.05
6.416733	2.44	-2.07	139.72	-19.38	-24.27	-6.61	1.6997	0.0491
6.425033	1.38	1.29	138.63	-24.98	-25.65	-7.79	1.7043	0.048
6.433333	0.31	2.75	136.46	-29.68	-26.56	-9.76	1.7107	0.0468
6.441733	-1.38	0.96	130.51	-31.68	-27.8	-12.2	1.7149	0.0457
6.450033	-3.22	-2.79	122.23	-31.99	-28.37	-14.69	1.7145	0.0449
6.458333	-3	-4.92	120.54	-30.99	-26.6	-15.22	1.714	0.0441
6.466733	-0.71	-5.39	126.06	-28.34	-23.13	-13.72	1.699	0.0436
6.475033	2.5	-5.84	134.24	-23.78	-20.16	-11.41	1.6828	0.0432
6.483333	5.8	-7.79	139.69	-17.65	-17.92	-9.65	1.6815	0.0428
6.491733	8.12	-11.12	141.77	-10.07	-15.87	-8.6	1.7028	0.0424
6.500033	9.12	-12.56	143.64	-4.3	-13.39	-7.53	1.7191	0.0418
6.508333	9.07	-11.76	145.78	-0.73	-10.43	-6.35	1.7195	0.041
6.516733	10.45	-9.42	148.88	0.3	-7.58	-5.3	1.7199	0.0402
6.525033	12.52	-7.47	150.76	0.27	-6.32	-5.04	1.7066	0.0395
6.533333	13.05	-6.44	149.15	-0.03	-7.1	-5.54	1.6881	0.0387
6.541733	12.21	-5.64	145.35	-0.81	-8.08	-6.24	1.6724	0.0379
6.550033	10.28	-5.38	140.47	-2.22	-8.89	-7.26	1.6899	0.0371
6.558333	8.82	-6.28	136.83	-4.43	-9.49	-8.65	1.7075	0.0362
6.566733	8.24	-8.38	134.65	-7.38	-10.08	-10.32	1.711	0.0357
6.575033	8.35	-8.92	132.24	-10.18	-10.24	-11.08	1.711	0.0352
6.583333	6.17	-8.12	127.25	-11.39	-10.26	-10.95	1.7067	0.0348
6.591733	2.43	-7.81	120.11	-11.8	-10.99	-10.85	1.696	0.0344
6.600033	-0.13	-7.84	113.9	-12.65	-11.64	-11	1.6853	0.034
6.608333	-0.88	-8.02	109.35	-14.14	-11.94	-11.38	1.6938	0.0336
6.616733	-1.4	-7.47	104.92	-15.64	-11.51	-11.4	1.7049	0.0331
6.625033	-2.17	-5.67	98.92	-16.87	-10.91	-10.88	1.6983	0.033
6.633333	-3.12	-3.25	93.26	-17.14	-10.11	-9.78	1.6849	0.033
6.641733	-4.28	-3.18	89.96	-17.05	-9.58	-9.35	1.6715	0.033
6.650033	-5.37	-5.42	89.78	-17.05	-9.53	-9.8	1.6834	0.0326
6.658333	-6.29	-7.08	93.71	-17.2	-9.49	-10.36	1.6964	0.0321
6.666733	-7.33	-7.45	101.59	-17.21	-9.14	-10.69	1.7028	0.032
6.675033	-9.05	-7.75	109.71	-15.69	-8.37	-10.19	1.7076	0.032
6.683333	-10.25	-8.71	118.01	-12.94	-7.92	-9.21	1.7053	0.032
6.691733	-10.67	-9.46	126.77	-10.07	-7.55	-8.11	1.6849	0.032
6.700033	-10.04	-7.85	134.56	-9.71	-6.81	-7.46	1.6644	0.032
6.708333	-8.38	-3.71	140.89	-12.05	-5.69	-7.27	1.6665	0.0323
6.716733	-6.3	0.56	145.64	-14.21	-4.11	-6.72	1.6717	0.0327
6.725033	-4.62	3.78	147.4	-15.2	-1.72	-5.62	1.6779	0.0332
6.733333	-3.36	6.26	145.1	-15.51	1.24	-4.27	1.6858	0.0336
6.741733	-2	9.6	141.07	-17.11	4.34	-3.68	1.6937	0.034
6.750033	-0.28	13.97	136.38	-20.13	7.71	-3.8	1.6769	0.0351
6.758333	2.1	18.52	132.17	-23.35	11.51	-4.07	1.659	0.0363
6.766733	4.76	21.68	127.94	-24.81	15.24	-3.91	1.6476	0.0374
6.775033	6.99	23.17	123.85	-24.53	18.14	-3.51	1.6443	0.0383
6.783333	8.89	24.87	119.5	-25.04	19.99	-3.67	1.6472	0.0392
6.791733	10.34	26.75	115.08	-26.04	20.89	-4.35	1.6659	0.04
6.800033	11.17	28.32	112.02	-26.29	21.22	-5.11	1.6845	0.0408
6.808333	11.42	29.19	111.67	-25.19	21.32	-5.54	1.6738	0.0426
6.816733	11.09	28.84	112.74	-24.62	20.41	-6.48	1.6538	0.0447
6.825033	9.72	27.19	113.68	-25.07	18	-8.35	1.6429	0.0476
6.833333	7.74	25.27	113.94	-25.96	14.82	-10.37	1.648	0.0519
6.841733	6.44	24.73	112.7	-26.5	12.61	-11.39	1.6532	0.0563
6.850033	5.99	25.51	110.14	-26.67	11.57	-11.39	1.6606	0.0622
6.858333	5.26	24.53	111.83	-26.19	10.28	-11.42	1.6686	0.0685
6.866733	4.46	21.98	117.4	-25.82	8.59	-11.61	1.6673	0.0749
6.875033	3.39	17.99	127.24	-27.14	5.87	-12.83	1.6544	0.0816
6.883333	1.75	13.15	142.3	-29.23	2.35	-14.82	1.6428	0.0884
6.891733	-0.31	8	162.5	-31.77	-1.5	-17.29	1.6632	0.0988
6.900033	-1.94	4.77	186.84	-35.57	-3.81	-19.75	1.6837	0.1093
6.908333	-3.71	2.11	216.01	-41.41	-5.54	-23.17	1.6953	0.1204
6.916733	-6.69	-1.74	246.53	-45.99	-8.27	-27.24	1.7021	0.1319
6.925033	-10.08	-4.32	271.38	-48.74	-11.32	-30.9	1.7065	0.1433
6.933333	-13.55	-5.65	290.51	-51.01	-14.51	-34.44	1.694	0.1541
6.941733	-15.55	-5.89	303.43	-56.65	-16.42	-38.15	1.6815	0.165
6.950033	-15.97	-5.09	310.15	-64.59	-16.67	-41.51	1.6857	0.1751
6.958333	-15.28	-2.47	316.1	-70.87	-15.19	-43.77	1.6964	0.1851
6.966733	-14.77	-1.3	322.82	-75.25	-14.58	-46.18	1.7075	0.1948
6.975033	-15.56	-2.67	327.02	-77.19	-15.18	-48.84	1.72	0.2036
6.983333	-17.54	-5.69	328.9	-79.47	-15.6	-52.14	1.7315	0.2123
6.991733	-20.29	-9.62	329.72	-83.38	-15.22	-56.16	1.7184	0.219
7.000033	-20.14	-11.14	334.85	-87.64	-12.72	-58.79	1.7053	0.2258
7.008333	-18.44	-10.2	344.42	-86.81	-8.85	-58.85	1.7029	0.2315
7.016733	-17.61	-8.97	355.07	-82.58	-4.79	-58.37	1.7105	0.2362
7.025033	-19.01	-10.07	359.5	-79.92	-1.73	-59.62	1.718	0.241
7.033333	-22.44	-13.39	358.22	-78.55	0.33	-62.39	1.7097	0.2439
7.041733	-24.77	-16.67	360.5	-75.83	1.9	-64.39	1.7013	0.2468
7.050033	-24.97	-18.91	369.38	-72.27	3.25	-65.48	1.7035	0.2487
7.058333	-23	-19.18	382.35	-69.67	4.39	-66.2	1.7126	0.2499
7.066733	-22.85	-20.36	392.87	-68.81	3.78	-68.6	1.7205	0.2509
7.075033	-24.91	-22.54	399.63	-69.89	1.52	-72.45	1.7147	0.2501
7.083333	-27.31	-23.75	403.77	-71.66	-1.08	-75.34	1.7089	0.2493
7.091733	-28.43	-22.58	407.4	-73.09	-3.28	-75.95	1.7186	0.2487
7.100033	-28.09	-20.03	411.6	-74.23	-5.9	-75.22	1.7357	0.2483
7.108333	-28.2	-17.56	410.94	-78.2	-9.4	-75.56	1.7427	0.2477
7.116733	-28.61	-15.3	407.06	-84.26	-13.16	-76.33	1.7343	0.2469
7.125033	-29.17	-14.31	404.26	-89.83	-16.51	-76.31	1.726	0.2462
7.133333	-29.92	-15.01	403.38	-93.85	-19.42	-75.15	1.7273	0.2453
7.141733	-30.75	-17.2	401.59	-93.97	-21.78	-71.96	1.7317	0.2445
7.150033	-31.09	-20.77	400.88	-89.92	-23.72	-67.11	1.7452	0.2434
7.158333	-30.24	-23.9	402.82	-84.94	-26.1	-62.21	1.7685	0.2421
7.166733	-28.03	-24.25	407.03	-81.84	-28.76	-57.76	1.7906	0.2409
7.175033	-24.79	-22.25	412.38	-80.15	-31.24	-53.44	1.7986	0.2397
7.183333	-21.94	-21.44	414.09	-77.64	-33.12	-49.48	1.8065	0.2385
7.191733	-19.65	-21.66	410.36	-75.09	-35.06	-46.62	1.8177	0.2373
7.200033	-17.24	-21.89	404.66	-72.01	-36.94	-44.13	1.8315	0.236
7.208333	-14.09	-21.65	402.84	-70.17	-38.92	-42.72	1.8426	0.2347
7.216733	-10.23	-20.43	404.44	-69.94	-40.74	-42.45	1.8402	0.2332
7.225033	-6.45	-18.45	406.3	-69.28	-40.7	-41.88	1.8379	0.2316
7.233333	-3.29	-17.12	407.2	-65.61	-38.14	-39.77	1.8413	0.2302
7.241733	-1.98	-17.49	402.49	-61.15	-32.85	-37.87	1.8479	0.2289
7.250033	-1.34	-15.96	395.1	-58.89	-25.85	-36.68	1.8587	0.2276
7.258333	-1.32	-12.89	387.66	-58.89	-18.75	-36.04	1.8824	0.2258
7.266733	-2.54	-9.58	379.14	-61.85	-12.93	-36.65	1.9061	0.2241
7.275033	-5.26	-6.62	367.87	-67.99	-8.35	-38.87	1.919	0.2224
7.283333	-7.4	-4.37	356.12	-72.81	-2.39	-40.9	1.9315	0.2207
7.291733	-8.86	-4.43	345.46	-75.09	4.08	-42.55	1.9434	0.2191
7.300033	-10.77	-6.67	333.32	-76.23	9.5	-44.52	1.955	0.2175
7.308333	-12.28	-9.29	323.5	-75.37	12.56	-45.53	1.9667	0.216
7.316733	-13.24	-12.31	316.78	-72.46	13.16	-45.49	1.9842	0.2147
7.325033	-13.01	-16.08	314.66	-67.53	12.28	-44.35	2.0017	0.2135
7.333333	-11.61	-20.32	315.06	-60.54	11.17	-42.23	2.0164	0.2115
7.341733	-9.48	-23.25	318.53	-52.11	11.38	-38.77	2.0295	0.2091
7.350033	-8.67	-24.94	323.32	-46.37	10.1	-35.74	2.0447	0.2066
7.358333	-9.33	-25.39	328.63	-43.22	7.17	-33.34	2.0757	0.2034
7.366733	-10.83	-24.72	333.77	-40.76	3.54	-31.71	2.1068	0.2001
7.375033	-12.5	-23.06	340.14	-38.3	0.1	-30.48	2.1188	0.1972
7.383333	-13.21	-21.2	346.11	-37.28	-2.78	-30.33	2.13	0.1943
7.391733	-13.67	-18.43	347.57	-37.64	-4.47	-31.45	2.1433	0.1911
7.400033	-14.07	-14.56	346.74	-37.73	-3.79	-32.41	2.1646	0.1864
7.408333	-14.26	-11.2	345.08	-35.61	-1.3	-32.26	2.186	0.1819
7.416733	-14.39	-8.47	341.83	-31.82	2.5	-31.41	2.2106	0.1795
7.425033	-15.62	-6.75	332.55	-30.69	4.82	-32.32	2.2352	0.1771
7.433333	-17.41	-6.01	320.5	-32.69	6.3	-34.18	2.2555	0.1738
7.441733	-18.11	-5.5	308.49	-35.34	7.49	-35.32	2.2717	0.1697
7.450033	-17.79	-3.85	299.46	-35.55	8.48	-34.03	2.2891	0.1656
7.458333	-16.58	-1.13	292.76	-33.43	9.62	-30.47	2.3149	0.1624
7.466733	-14.85	2.19	283.51	-31.07	11.12	-26.81	2.3407	0.1593
7.475033	-12.41	5.93	269.66	-29.99	11.9	-24.39	2.3603	0.1562
7.483333	-9.5	10.05	253.71	-30.08	11.75	-23.01	2.3757	0.1533
7.491733	-5.08	14.88	241.76	-27.39	13.38	-20.05	2.3919	0.1506
7.500033	-0.23	19.6	232.42	-23.03	15.94	-16.16	2.4113	0.1486
7.508333	2.34	22.75	221.61	-20.49	18.11	-13.53	2.4308	0.1466
7.516733	1.48	23.85	207.47	-21.37	19.5	-13.26	2.442	0.1447
7.525033	-0.08	24.28	195.78	-22.34	21.74	-13.22	2.4494	0.1429
