---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss3\PS_ngait_og_ss3-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
5.334444444444452e+000 4.578378550795324e-001 1.551313289323124e-001 2.488240227065829e-001 7.654283486672146e-002 -6.579120177796534e-002 3.105039116067125e-001
5.342516339869289e+000 4.590689255576965e-001 1.563819425578195e-001 2.501692253890415e-001 5.409789865314376e-002 -6.136522643806779e-002 3.050664121181752e-001
5.350588235294126e+000 4.621753828099885e-001 1.572916932194235e-001 2.507862586215000e-001 4.023199624788645e-002 -5.398942760150404e-002 2.989831279944687e-001
5.358660130718962e+000 4.670962217053633e-001 1.577383833799522e-001 2.502831206046189e-001 3.513935292919179e-002 -4.502564733278871e-002 2.937691955301023e-001
5.366732026143799e+000 4.735046760244428e-001 1.576906206281781e-001 2.485131960428585e-001 3.831838271004062e-002 -3.593963409784195e-002 2.906259108798397e-001
5.374803921568636e+000 4.808199202970104e-001 1.572094563264983e-001 2.456216656481204e-001 4.861950812392397e-002 -2.789402206870605e-002 2.900779980662100e-001
5.382875816993472e+000 4.883001777285676e-001 1.564054502014598e-001 2.419329194592926e-001 6.443200927585492e-002 -2.142962806631007e-002 2.918948933689369e-001
5.390947712418309e+000 4.951643075055811e-001 1.553772104082218e-001 2.377717698903594e-001 8.390817505369860e-002 -1.643719041569026e-002 2.952909853263154e-001
5.399019607843146e+000 5.007038776451050e-001 1.541607531989806e-001 2.333264221407971e-001 1.051532062953080e-001 -1.246260773201987e-002 2.992928703151561e-001
5.407091503267982e+000 5.043806580611701e-001 1.527106511936387e-001 2.286220560280226e-001 1.263739527348613e-001 -9.176522156940878e-003 3.031402358671232e-001
5.415163398692819e+000 5.059017887394582e-001 1.509368770425477e-001 2.235946309124721e-001 1.460147298291921e-001 -6.727857893880169e-003 3.065648580369023e-001
5.423235294117656e+000 5.052518222410949e-001 1.487858692076112e-001 2.181691630399920e-001 1.628924687215433e-001 -5.793528426302021e-003 3.098289351259657e-001
5.431307189542492e+000 5.026729569255573e-001 1.462876316042441e-001 2.122753967555427e-001 1.763044235562578e-001 -7.336475082895272e-003 3.135612074482395e-001
5.439379084967329e+000 4.986023854928111e-001 1.435220694929400e-001 2.058540527939000e-001 1.860835580309511e-001 -1.219323245561548e-002 3.185315913068286e-001
5.447450980392166e+000 4.935982601815068e-001 1.405579828888595e-001 1.989220971338271e-001 1.926135751978289e-001 -2.062052174065742e-002 3.254390797309428e-001
5.455522875817002e+000 4.882893524842797e-001 1.374208947250000e-001 1.916636809922367e-001 1.968080602270585e-001 -3.194998064971344e-002 3.346889326866445e-001
5.463594771241839e+000 4.833300501926800e-001 1.340767644446799e-001 1.844619465775744e-001 2.000031630118651e-001 -4.452067650099501e-002 3.461522241383043e-001
5.471666666666676e+000 4.793045583209062e-001 1.304008471769997e-001 1.778356820710628e-001 2.037000033749220e-001 -5.599721883668077e-002 3.590312370961990e-001
