Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.541600	17.110000	6.790000	291.050000	-85.050000	35.950000	-1.710000	2.800600	0.001000	
5.550000	25.160000	11.670000	311.720000	-88.440000	55.940000	4.070000	2.797500	0.001000	
5.558300	33.920000	14.570000	327.550000	-88.720000	71.460000	10.650000	2.797000	0.001000	
5.566600	40.860000	14.630000	338.200000	-85.870000	81.610000	17.140000	2.797000	0.001000	
5.575000	45.060000	14.690000	349.150000	-82.600000	87.490000	23.010000	2.805000	0.001000	
5.583300	46.660000	14.900000	360.490000	-78.450000	89.910000	28.320000	2.830000	0.001000	
5.591600	47.630000	13.710000	371.800000	-71.810000	91.660000	33.420000	2.855000	0.001000	
5.600000	48.300000	10.780000	382.950000	-62.500000	93.030000	38.350000	2.862100	0.001000	
5.608300	47.440000	7.390000	391.370000	-57.930000	92.670000	40.160000	2.867700	0.001000	
5.616600	43.720000	4.010000	396.540000	-58.870000	91.400000	38.500000	2.866500	0.001000	
5.625000	37.680000	0.170000	394.430000	-61.460000	90.410000	34.740000	2.855300	0.001000	
5.633300	32.100000	-3.180000	383.420000	-63.480000	91.550000	30.620000	2.844000	0.001000	
5.641600	27.210000	-5.830000	366.430000	-65.140000	94.840000	26.150000	2.847700	0.001000	
5.650000	22.890000	-7.500000	354.640000	-67.580000	99.240000	21.010000	2.851500	0.001000	
5.658300	18.940000	-8.380000	347.910000	-71.470000	103.550000	15.070000	2.855000	0.001000	
5.666600	15.820000	-8.460000	338.840000	-77.790000	106.140000	8.260000	2.858300	0.001000	
5.675000	14.320000	-8.740000	326.280000	-79.980000	108.010000	3.300000	2.864300	0.001000	
5.683300	14.430000	-9.050000	311.260000	-76.830000	109.890000	0.700000	2.881000	0.001000	
5.691600	15.560000	-8.430000	300.400000	-69.130000	112.530000	0.360000	2.897700	0.001000	
5.700000	17.330000	-6.550000	296.390000	-59.490000	115.130000	1.370000	2.919700	0.001000	
