---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss3\PS_ngait_og_ss3-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
5.302156862745106e+000 -1.343187317726350e+000 1.827971428688810e-001 8.984585000076242e-002 2.035740918153146e-001 -3.054040133492848e+000 -1.610670673639786e+000
5.310228758169942e+000 -1.366539687925513e+000 1.831605116974998e-001 9.059040454258426e-002 2.060893889771838e-001 -3.025798900649096e+000 -1.613923675776321e+000
5.318300653594779e+000 -1.388720445836947e+000 1.837954869395300e-001 9.178988744507173e-002 2.080550486652064e-001 -2.997114476199889e+000 -1.618847688894583e+000
5.326372549019616e+000 -1.409493546316619e+000 1.847214001651784e-001 9.324607698013465e-002 2.094013618847086e-001 -2.968226353006148e+000 -1.625299403876882e+000
5.334444444444452e+000 -1.428621618016169e+000 1.859477529201167e-001 9.473426561788180e-002 2.100544028987654e-001 -2.939936397161288e+000 -1.632787327318559e+000
5.342516339869289e+000 -1.445886233722344e+000 1.874771684236715e-001 9.602671462151743e-002 2.099457241366589e-001 -2.913567196494716e+000 -1.640471030606581e+000
5.350588235294126e+000 -1.461116993323125e+000 1.893103235430336e-001 9.692506620511403e-002 2.090455245224110e-001 -2.890794102385047e+000 -1.647302621801970e+000
5.358660130718962e+000 -1.474221044751276e+000 1.914461806117118e-001 9.728951073624537e-002 2.073960167239135e-001 -2.873334123626344e+000 -1.652324016072462e+000
5.366732026143799e+000 -1.485202431578861e+000 1.938754094094895e-001 9.705335700164970e-002 2.051064324594862e-001 -2.862517277649231e+000 -1.654980508373439e+000
5.374803921568636e+000 -1.494164440525669e+000 1.965717034161550e-001 9.621969874064373e-002 2.022865218654513e-001 -2.858870403535402e+000 -1.655247915947770e+000
5.382875816993472e+000 -1.501294802259281e+000 1.994863907584026e-001 9.484389763838080e-002 1.989425580565594e-001 -2.861910217430924e+000 -1.653525236827207e+000
5.390947712418309e+000 -1.506841073563778e+000 2.025480508603194e-001 9.300968255218882e-002 1.949009242718431e-001 -2.870278645936976e+000 -1.650413836861625e+000
5.399019607843146e+000 -1.511087734309441e+000 2.056673431185820e-001 9.080877721977852e-002 1.898319740953900e-001 -2.882195082248772e+000 -1.646515827685144e+000
5.407091503267982e+000 -1.514341471185649e+000 2.087461514339906e-001 8.833106973236447e-002 1.834001646806502e-001 -2.896037046547203e+000 -1.642296714688987e+000
5.415163398692819e+000 -1.516918891939524e+000 2.116875279783108e-001 8.566309327297308e-002 1.754617927540076e-001 -2.910785796672385e+000 -1.638011548308427e+000
5.423235294117656e+000 -1.519124449484850e+000 2.144022997570352e-001 8.288711790404053e-002 1.661652472045745e-001 -2.926164452036025e+000 -1.633693330423730e+000
5.431307189542492e+000 -1.521216062063380e+000 2.168112038946014e-001 8.007863218303749e-002 1.558996648934130e-001 -2.942479112625591e+000 -1.629178115775609e+000
5.439379084967329e+000 -1.523371260035211e+000 2.188466843288720e-001 7.730563394585867e-002 1.451867352208458e-001 -2.960275295994535e+000 -1.624132809172209e+000
5.447450980392166e+000 -1.525668246335286e+000 2.204588504216603e-001 7.463159800675875e-002 1.346088045154046e-001 -2.979927268158757e+000 -1.618092857567172e+000
5.455522875817002e+000 -1.528085959032447e+000 2.216237565664738e-001 7.212062581983678e-002 1.247533252830864e-001 -3.001282091241979e+000 -1.610565065688585e+000
5.463594771241839e+000 -1.530520676332703e+000 2.223494695718875e-001 6.984102585395913e-002 1.161116782565914e-001 -3.023490055286289e+000 -1.601237246775008e+000
5.471666666666676e+000 -1.532817728487680e+000 2.226791815691928e-001 6.786418716702036e-002 1.089417132576567e-001 -3.045120460871529e+000 -1.590218571855289e+000
