---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss9\PS_ngait_og_ss9-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
5.225990990991002e+000 -1.281063319140417e+000 4.866436343202654e-002 9.781215887369815e-002 1.776838315467622e-001 -2.894531889260025e+000 -1.598896904530329e+000
5.234054054054065e+000 -1.297046484239612e+000 4.917109977716015e-002 9.880206026406456e-002 1.683146465090339e-001 -2.871759218612546e+000 -1.611294683652627e+000
5.242117117117128e+000 -1.310442725574434e+000 5.026599722577202e-002 9.912865675316632e-002 1.593763829899242e-001 -2.855100383481718e+000 -1.619939948171203e+000
5.250180180180191e+000 -1.321299578350257e+000 5.195042801503422e-002 9.872365105610456e-002 1.520375805698802e-001 -2.846216006152589e+000 -1.624377549914492e+000
5.258243243243254e+000 -1.329802797541142e+000 5.420416233072875e-002 9.761949382199732e-002 1.472101805361166e-001 -2.845672304266461e+000 -1.625176988459730e+000
5.266306306306317e+000 -1.336246145239264e+000 5.697177662032434e-002 9.591407879830770e-002 1.452344622091992e-001 -2.852554316909045e+000 -1.623036457737579e+000
5.274369369369381e+000 -1.340994676161184e+000 6.014691267393708e-002 9.373012141599699e-002 1.456691629863069e-001 -2.864783088928890e+000 -1.618355627690276e+000
5.282432432432444e+000 -1.344455333829735e+000 6.356066859854855e-002 9.118642604426132e-002 1.472916724657618e-001 -2.880005511925448e+000 -1.611574507447283e+000
5.290495495495507e+000 -1.347053139249605e+000 6.698840936905300e-002 8.838587492709255e-002 1.484026753918410e-001 -2.896484979823923e+000 -1.603587643320376e+000
5.298558558558570e+000 -1.349201228072848e+000 7.018071532204871e-002 8.541485394157423e-002 1.473754475191988e-001 -2.913512541283478e+000 -1.595727073606836e+000
5.306621621621633e+000 -1.351256044169783e+000 7.290715187968559e-002 8.234873511268342e-002 1.431934063536922e-001 -2.931274672959881e+000 -1.589363695053386e+000
5.314684684684696e+000 -1.353465314559681e+000 7.499867702894658e-002 7.926221460493803e-002 1.357612460878777e-001 -2.950386805190990e+000 -1.585322337314695e+000
5.322747747747759e+000 -1.355929424475747e+000 7.637910718629837e-002 7.624055083357319e-002 1.259408931549686e-001 -2.971317739660740e+000 -1.583391969260474e+000
5.330810810810823e+000 -1.358594012653454e+000 7.707467365967539e-002 7.338309072067682e-002 1.152740708767830e-001 -2.993890423439980e+000 -1.582336746712114e+000
5.338873873873886e+000 -1.361282016191214e+000 7.719527574992716e-002 7.079630144229793e-002 1.053959002646145e-001 -3.017063318032979e+000 -1.580531700827171e+000
5.346936936936949e+000 -1.363761019105382e+000 7.689647173998694e-002 6.858335884710874e-002 9.738647286744318e-002 -3.039162120576866e+000 -1.576825954462775e+000
5.355000000000012e+000 -1.365825929790783e+000 7.634055390409833e-002 6.683553098073221e-002 9.145143508605758e-002 -3.058517772747706e+000 -1.571053891215299e+000
