---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss9\PS_ngait_og_ss9-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
5.258243243243254e+000 4.815336890723586e-001 2.012526024560815e-001 1.531114940325600e-001 3.864347682202248e-002 -4.968789298216338e-002 2.504509285104147e-001
5.266306306306317e+000 4.901751267476793e-001 1.977777296613832e-001 1.508354179099710e-001 6.070953123681623e-002 -4.182056344150844e-002 2.532096838191523e-001
5.274369369369381e+000 4.977416329603910e-001 1.940223482150105e-001 1.498235136173742e-001 8.642253109435628e-002 -3.472214727794136e-002 2.602383487317705e-001
5.282432432432444e+000 5.032822040434216e-001 1.903394922366295e-001 1.497703332160486e-001 1.130826876786637e-001 -2.795378682741529e-002 2.701752414522022e-001
5.290495495495507e+000 5.061448339342446e-001 1.868767320746079e-001 1.499388879965010e-001 1.381692871902635e-001 -2.177728519738019e-002 2.812280849245061e-001
5.298558558558570e+000 5.060824783753299e-001 1.836458856111656e-001 1.494939947759660e-001 1.596215921706783e-001 -1.735253159849120e-002 2.915387179304813e-001
5.306621621621633e+000 5.032644393524461e-001 1.806300707268600e-001 1.478251422837325e-001 1.760991848971832e-001 -1.630958773699533e-002 2.996821341750253e-001
5.314684684684696e+000 4.982068621599409e-001 1.778321313307691e-001 1.447121984669720e-001 1.871743301592240e-001 -2.000384481395266e-002 3.051397795229290e-001
5.322747747747759e+000 4.916749632754791e-001 1.752403160371572e-001 1.403435806492771e-001 1.934214878048805e-001 -2.876881731257584e-002 3.085605772849243e-001
5.330810810810823e+000 4.845933334406011e-001 1.727707082531587e-001 1.352705246678927e-001 1.963609820942374e-001 -4.144069658046406e-002 3.114587854638018e-001
5.338873873873886e+000 4.779486566909399e-001 1.702236829442252e-001 1.302809546438300e-001 1.981830160555392e-001 -5.542255758249684e-002 3.153280970485558e-001
5.346936936936949e+000 4.726402283676092e-001 1.672575601275885e-001 1.261623774382550e-001 2.012300610033450e-001 -6.740605830033442e-002 3.207573220248116e-001
5.355000000000012e+000 4.692642980730997e-001 1.634212274593536e-001 1.234577073903927e-001 2.073621200670812e-001 -7.451399770903040e-002 3.272022097887043e-001
